"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.0000825201822085997,0.00739353862390767,0.991094898434198,1,0.996267488448372,"1",0,0.00162404193714916,"Not Sig","Not Sig","Complete-cases",0.996060462970691,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.00952953421670616,0.0082461151629455,0.247828752656886,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.00947759112081901,0.00787512053561737,0.22878860989717,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.00960304593462355,0.00723433014399533,0.184367437735757,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.00890783641796284,0.00760659313005949,0.24157151842742,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.00325842895638849,0.00819397185216923,0.690879556840359,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.00330839909251668,0.0071186928953927,0.642111848900974,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.00511512919763602,0.0091015100986066,0.574109991340557,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.00462926797884427,0.00915030212803166,0.612916868137685,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoylGPCP160",0.00424764078865763,0.00861093292434632,0.621811492965076,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylpalmitoylGPEP160",-0.00260935690282363,0.00791541389258733,0.741660550959933,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.0127186504459859,0.00850421811439789,0.134765838971291,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.0073934167176339,0.00724024827497584,0.307180943799454,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.00423938763506811,0.00748496378659638,0.571130598337641,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"enylstearoylGPEP180",0.00223870543761675,0.00806704272396447,0.781386585800326,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
"dilinoleoylGPC182182",0.019986763114809,0.00908488251921308,0.0278067265547952,1,0.98455816898483,"1",0,0.00675862008163261,"Not Sig","Not Sig","Complete-cases",0.988590501985294,"Not Sig"
