"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.0130060510511606,0.0210716948174736,0.537084005280802,1,0.963223920508372,"1",0,0.0162727407708479,"Not Sig","Not Sig","Dichotomized",0.903688201733792,"Not Sig"
"trimethylurate",-0.0113951795758925,0.0211479506720984,0.590003204740642,1,0.963223920508372,"1",0,0.0162727407708479,"Not Sig","Not Sig","Dichotomized",0.903688201733792,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0102088027165133,0.0177908159298601,0.56608669487131,1,0.963223920508372,"1",0,0.0162727407708479,"Not Sig","Not Sig","Dichotomized",0.903688201733792,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.00220993276091203,0.0185451369656953,0.905144570281369,1,0.983582764971719,"1",0,0.00718908987969807,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"methylurate",-0.0441167683148067,0.0185442781428487,0.0173598521786096,1,0.696928005297009,"1",0,0.15681208347611,"Not Sig","Not Sig","Dichotomized",0.328832227851406,"Not Sig"
"stearoylGPG180",0.00154510622292257,0.0175541921658518,0.929861403666905,1,0.983582764971719,"1",0,0.00718908987969807,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"hydroxypregnenolonemonosulfate1",0.0286470197288669,0.0193406652361892,0.138558432496408,1,0.755570016270649,"1",0,0.121725284771612,"Not Sig","Not Sig","Dichotomized",0.654102826958872,"Not Sig"
"acetamidophenolsulfate",-0.0109978076298503,0.0192694762972377,0.56817777427531,1,0.963223920508372,"1",0,0.0162727407708479,"Not Sig","Not Sig","Dichotomized",0.903688201733792,"Not Sig"
"hydroxyphenylpropionate",0.0222913411321531,0.0194695518300764,0.252236726571916,1,0.764933410186477,"1",0,0.116376369875529,"Not Sig","Not Sig","Dichotomized",0.675994427212734,"Not Sig"
"hydroxyphenylpropionatesulfate",0.00448596092652626,0.0181185291844992,0.804451892759618,1,0.983582764971719,"1",0,0.00718908987969807,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"dimethylurate37",-0.00131389611437203,0.0159947786151569,0.934531159364777,1,0.983582764971719,"1",0,0.00718908987969807,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"acetaminophensulfate",-0.0184834596577191,0.0222432277457398,0.405990457841262,1,0.943591138100497,"1",0,0.0252161465190894,"Not Sig","Not Sig","Dichotomized",0.824958200895236,"Not Sig"
"acetylphenolsulfate4",0.0159092470899387,0.0177794958011036,0.37088937188673,1,0.943591138100497,"1",0,0.0252161465190894,"Not Sig","Not Sig","Dichotomized",0.824958200895236,"Not Sig"
"hydroxyphenylacetate4",-0.00285775642922237,0.0178320692530854,0.872676752365697,1,0.983582764971719,"1",0,0.00718908987969807,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"vinylguaiacolsulfate",-0.000889729480907653,0.0219978936850246,0.967737460664857,1,0.993080059972301,"1",0,0.0030157382089203,"Not Sig","Not Sig","Dichotomized",0.967737460664857,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.0267175454914854,0.0169316784950422,0.114574336833615,1,0.755570016270649,"1",0,0.121725284771612,"Not Sig","Not Sig","Dichotomized",0.590498505219402,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.0216817388476047,0.0304152830409428,0.475934424287309,1,0.963223920508372,"1",0,0.0162727407708479,"Not Sig","Not Sig","Dichotomized",0.903688201733792,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",0.00596253008606171,0.0187028978636226,0.749876303082367,1,0.976903073740331,"1",0,0.0101485239249549,"Not Sig","Not Sig","Dichotomized",0.956296004526494,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",-0.0423135849963565,0.0221883183010086,0.0565178912602629,1,0.698710769548866,"1",0,0.155702562714457,"Not Sig","Not Sig","Dichotomized",0.439564521688019,"Not Sig"
