"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.000930683633772132,0.005,0.83760198953538,1,0.974011751108758,0,0.0114358034797991,"Not Sig","Not Sig","Complete-cases",0.980999705311758,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.0000828364448195646,0.005,0.987684662449906,1,0.991564188386819,0,0.00367916672354219,"Not Sig","Not Sig","Complete-cases",0.991358140260053,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.000679450657224748,0.005,0.885946625221486,1,0.974011751108758,0,0.0114358034797991,"Not Sig","Not Sig","Complete-cases",0.980999705311758,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.000155916769758038,0.005,0.975749701360794,1,0.99035946890742,0,0.00420714173878309,"Not Sig","Not Sig","Complete-cases",0.991358140260053,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00148153194830429,0.005,0.771995190216408,1,0.965041725286295,0,0.0154539087600003,"Not Sig","Not Sig","Complete-cases",0.96838839880852,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00311636392675997,0.006,0.594119630588058,1,0.940510662182261,0,0.0266362766679097,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.004210222269692,0.005,0.377084432965299,1,0.854448706147864,0,0.0683140035173519,"Not Sig","Not Sig","Complete-cases",0.905853205506866,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.0028810393595317,0.006,0.610257275387548,1,0.940510662182261,0,0.0266362766679097,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.000729377344413025,0.006,0.904079339182446,1,0.974011751108758,0,0.0114358034797991,"Not Sig","Not Sig","Complete-cases",0.980999705311758,"Not Sig"
"enylpalmitoylGPCP160",-0.00123102789745751,0.005,0.8075575398664,1,0.974011751108758,0,0.0114358034797991,"Not Sig","Not Sig","Complete-cases",0.979489400265665,"Not Sig"
"enylpalmitoylGPEP160",-0.00274579207936637,0.005,0.559126588283817,1,0.930842227531761,0,0.0311239232279755,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.00282504188473737,0.005,0.599427385380576,1,0.940510662182261,0,0.0266362766679097,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.00255282146544662,0.005,0.601540493454791,1,0.940510662182261,0,0.0266362766679097,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.00252721708746372,0.005,0.602478410132263,1,0.940510662182261,0,0.0266362766679097,"Not Sig","Not Sig","Complete-cases",0.948460744102156,"Not Sig"
