"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00175254544099475,0.005,0.705964792531793,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.00175997546165966,0.005,0.737468241850478,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.00256448628410916,0.005,0.604790384758567,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.00238048316678515,0.005,0.639149535710301,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00263535227674343,0.005,0.604766250896479,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00528696494793837,0.006,0.376340317101835,1,0.970289124576984,0,0.0130988363536639,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.00526815301750098,0.005,0.262287702028171,1,0.960658939865883,0,0.01743077135804,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.00491013538599036,0.005,0.368141979021229,1,0.970289124576984,0,0.0130988363536639,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.00252192164552534,0.006,0.664343057821227,1,0.983928186130614,0,0.00703659822042854,"Not Sig","Not Sig","Imputed",0.989545953258191,"Not Sig"
"enylpalmitoylGPCP160",-0.00307822377656269,0.005,0.545011384221362,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylpalmitoylGPEP160",-0.00387568319953339,0.005,0.429710243741179,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.974999356298098,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.00419561628243618,0.005,0.434463272516522,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0033762142515528,0.005,0.481647857684098,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.00383066359811338,0.005,0.414796160600399,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.974999356298098,"Not Sig"
"enylstearoylGPEP180",-0.00269631569391801,0.005,0.585722139113292,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"dilinoleoylGPC182182",0.000743865308442445,0.005,0.873477465364316,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"dipalmitoylGPC160160",-0.00658588104887401,0.005,0.215805658753963,1,0.93320886746432,0,0.030021143139616,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"dimethylurate13",-0.0078209603577533,0.005,0.102399464357324,1,0.823339521980383,0,0.0844210370650621,"Not Sig","Not Sig","Imputed",0.913907245770536,"Not Sig"
"anhydroglucitol15AG",0.00497613060193599,0.006,0.376651660037062,1,0.970289124576984,0,0.0130988363536639,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"dimethylurate17",-0.00770838544778186,0.005,0.100634906818881,1,0.823339521980383,0,0.0844210370650621,"Not Sig","Not Sig","Imputed",0.913907245770536,"Not Sig"
"heptadecenoate171n7",-0.00390029666117581,0.007,0.561008223000257,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"nonadecenoate191n9",-0.00499679178210081,0.006,0.402353483976932,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.970304001974207,"Not Sig"
"undecenoate111n1",0.00080726511102785,0.004,0.852599493958753,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"DiHOME1213",0.00930193743779627,0.005,0.0817548533785476,1,0.823339521980383,0,0.0844210370650621,"Not Sig","Not Sig","Imputed",0.913907245770536,"Not Sig"
"HETE",0.0027196637024048,0.005,0.606362959819449,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"HODE9HODE",-0.00388379605005836,0.005,0.451995246258962,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"ahydroxyDHEA3sulfate",0.00319291339405272,0.005,0.556061102709336,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"hydroxypalmitate16",-0.0101779217329259,0.006,0.111663365549015,1,0.843574501080377,0,0.0738765562529092,"Not Sig","Not Sig","Imputed",0.935451183610936,"Not Sig"
"methylstearate",-0.00575230818028879,0.006,0.335433329140977,1,0.970289124576984,0,0.0130988363536639,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"arachidonoylGPA204",-0.00154659802157303,0.005,0.744954559616651,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"arachidonoylGPC204n6",-0.00766949394307446,0.006,0.192631521822617,1,0.93320886746432,0,0.030021143139616,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"arachidonoylGPE204n6",-0.0078616509529505,0.006,0.175667996679455,1,0.918171680318781,0,0.037076106550345,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"arachidonoylGPI204",-0.00658432684891455,0.005,0.182398074427125,1,0.93320886746432,0,0.030021143139616,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"arachidonylglycerol204",-0.00708818517645428,0.006,0.203526897124813,1,0.93320886746432,0,0.030021143139616,"Not Sig","Not Sig","Imputed",0.955342733669795,"Not Sig"
"dihomolinolenylglycerol203",-0.00368343882853746,0.006,0.521258217927382,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"docosahexaenoylglycerol226",0.000977014268524354,0.006,0.869523683046691,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"lignoceroylGPC240",0.000549524164872007,0.005,0.912712883863617,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
"linolenoylglycerol183",0.00363602553671207,0.006,0.518418820747608,1,0.973887554551074,0,0.0114911840424287,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"linolenoylGPC183",-0.00332585321465483,0.006,0.584668411821849,1,0.978723118291179,0,0.0093401531466503,"Not Sig","Not Sig","Imputed",0.975620063306551,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",-0.00143013521944874,0.005,0.79083864795278,1,0.993849469276494,0,0.00267938986146326,"Not Sig","Not Sig","Imputed",0.996313730370001,"Not Sig"
