"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-0.0736021116588896,0.082,0.371311121523964,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"trimethylurate",-0.0817859847082893,0.065,0.208895466437468,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0483820534651832,0.084,0.562382755926464,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.010402661920016,0.077,0.892823340155478,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"methylurate",-0.101402573226042,0.068,0.135692944392999,1,0.855714882403181,0,0.0676709147918522,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"stearoylGPG180",-0.0899185356014094,0.075,0.232677542728375,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.0330262878412304,0.073,0.649361416473267,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"acetamidophenolsulfate",-0.0080344366029614,0.081,0.920705073639563,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"hydroxyphenylpropionate",-0.0366474873176355,0.072,0.609380462518221,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0448849309659137,0.074,0.546327009970484,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"dimethylurate37",-0.070110052449501,0.073,0.334543368502338,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"acetaminophensulfate",-0.0462321715333786,0.077,0.545988925070182,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"acetylphenolsulfate4",0.0271432263834338,0.071,0.702687359983814,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"hydroxyphenylacetate4",-0.0473368097389313,0.066,0.472787513930894,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"vinylguaiacolsulfate",-0.105424810009449,0.081,0.194004215380834,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.0500428501140696,0.069,0.465557145285907,1,0.981346314588952,0,0.00817770416589072,"Not Sig","Not Sig","Dichotomized",0.964531842809991,"Not Sig"
