"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-0.0592188160559174,0.087,0.497024246815891,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"trimethylurate",-0.0458615234911272,0.062,0.45970902820284,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0769435921667851,0.081,0.343523049514923,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.00115014367854211,0.079,0.988447961203782,1,0.991804057281259,0,0.00357411942537039,"Not Sig","Not Sig","Dichotomized",0.991804057281259,"Not Sig"
"methylurate",-0.0627644422770845,0.067,0.3480179746387,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"stearoylGPG180",-0.0704753683598847,0.077,0.35888712920693,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.0233077838834389,0.074,0.753364181109454,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"acetamidophenolsulfate",-0.0135576210972915,0.081,0.867067361787682,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxyphenylpropionate",-0.0478274926408682,0.074,0.518259411944095,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0329774590348365,0.076,0.665798436749674,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"dimethylurate37",-0.0486446712408707,0.072,0.499154425452991,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"acetaminophensulfate",-0.0359568331472488,0.077,0.640623703996144,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"acetylphenolsulfate4",0.0290216672507064,0.073,0.690362280934656,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxyphenylacetate4",-0.0255827086311053,0.066,0.697219760515728,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"vinylguaiacolsulfate",-0.0803300191860299,0.075,0.28322864937831,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.0524066096292991,0.07,0.451326932281545,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",0.0199824830534276,0.088,0.820827142601854,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",-0.0102384442236883,0.081,0.899966523118366,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.972544468531138,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",-0.0187954692107297,0.089,0.83283826204863,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",0.0262458734917742,0.08,0.743606393819953,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxyhexanoate5",-0.0345999646357721,0.072,0.62934179599763,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
"hydroxyindoleacetate",0.0598536846886433,0.074,0.420861317677151,1,0.988013208767522,0,0.00523724928230962,"Not Sig","Not Sig","Dichotomized",0.968225220662912,"Not Sig"
