"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0108556005822645,0.0508051264825947,0.830803345235204,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0669534395169618,0.0501853872763705,0.18216380981534,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.0587833787421204,0.0500704519678935,0.240389680862768,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0600647578822793,0.0496369067002817,0.226247193249843,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.0502211499557707,0.0495735534625035,0.311029904532249,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0101668709130662,0.0568507330856561,0.858067675759712,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.017215982091197,0.049301144892646,0.726938826728417,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0255583078416993,0.0568015652001526,0.652740862641722,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0256544045689319,0.0590291826046151,0.663848837200567,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoylGPCP160",0.0201438834441352,0.0576788741825453,0.726907662585993,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylpalmitoylGPEP160",-0.0204453229454543,0.0530682213051189,0.700041164327336,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.0806914726557214,0.0509964364727275,0.113581945410252,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.0508305683234379,0.0489773814199931,0.299345665277816,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.0305214870636918,0.0517298277133281,0.5551791317125,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"enylstearoylGPEP180",0.0155946611297914,0.0540998650681702,0.773150071782249,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"dilinoleoylGPC182182",0.121390183331794,0.0590762927670068,0.0398979713657385,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.944914714867495,"Not Sig"
"dipalmitoylGPC160160",0.0171813749042585,0.0640217877559851,0.788416359951363,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"dimethylurate13",-0.0731217681388452,0.0600671069665483,0.223476931768711,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
"anhydroglucitol15AG",0.0610867782435867,0.0587953318005882,0.298817167146149,1,0.986881640236933,"1",0,0.00573493048569861,"Not Sig","Not Sig","Imputed",0.983362542265394,"Not Sig"
