"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0106501617442764,0.0515953124003994,0.836465008834425,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0828433139950328,0.0509892041618296,0.104221672739817,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.0712429857690854,0.0503183240641369,0.156820668477102,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0768357857076828,0.0470275638284514,0.102291241391815,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.0637713067499432,0.0500306635679794,0.202435123254645,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0197248737958161,0.0556337309636027,0.722927622153612,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.0182207751572444,0.0509746825620918,0.720756788452339,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0377328519520104,0.0589958793524669,0.522442740496833,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0395003025592678,0.0604402177029151,0.51340604970816,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoylGPCP160",0.0322027185540266,0.0577854185690706,0.57733542305652,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylpalmitoylGPEP160",-0.0160332193474931,0.0540967077796356,0.766939373647427,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.088392532683072,0.0517997623285555,0.0879285365573741,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.0518145586505766,0.0497930022740801,0.298061599699768,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.031572168366835,0.0507800110790403,0.534110199396192,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
"enylstearoylGPEP180",0.0121900289349705,0.0548543527398362,0.824138443997208,1,0.987295047269798,"1",0,0.00555304160319511,"Not Sig","Not Sig","Imputed",0.985574123374327,"Not Sig"
