"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.011091368206315,0.032,0.731011433986967,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.00164785834688724,0.035,0.962647450272034,1,0.990737521429283,0,0.00404138899986273,"Not Sig","Not Sig","Imputed",0.992089084778348,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.0067833195941188,0.032,0.833830244151222,1,0.976066026747105,0,0.0105208031508996,"Not Sig","Not Sig","Imputed",0.967832296493252,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.00715800703741188,0.033,0.827167158777175,1,0.976066026747105,0,0.0105208031508996,"Not Sig","Not Sig","Imputed",0.967832296493252,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0149934118699663,0.033,0.653617760020846,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.028079010215077,0.039,0.466025581345085,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.031846727842554,0.031,0.303641007357916,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.0265356501268361,0.036,0.463195659572743,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0128049399893255,0.039,0.739535007979532,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
"enylpalmitoylGPCP160",-0.0124813243822601,0.035,0.719394578121867,1,0.968384992616994,0,0.013951949583599,"Not Sig","Not Sig","Imputed",0.961609111187554,"Not Sig"
