"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0178276204128654,0.266,0.946602544959615,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.164071605354023,0.286,0.565950965718602,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",-0.0160471227784858,0.267,0.952024031728132,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",-0.14219034711355,0.28,0.611227628720278,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.253805069645551,0.292,0.384772996758292,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",-0.221664074618573,0.364,0.542538619725961,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.275993781168947,0.278,0.321246171580769,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",-0.164234755839309,0.334,0.622908567777814,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",-0.163096186615657,0.332,0.62323939881031,"Continuous"
"10","enylpalmitoylGPCP160",-0.0327384232462963,0.296,0.911918805841589,"Continuous"
"11","enylpalmitoylGPEP160",-0.0429002275270182,0.271,0.87403196730438,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",-0.0881776947091025,0.268,0.742216655159331,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",-0.342951932380645,0.289,0.234977505913452,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",-0.29729462833887,0.245,0.22454134790675,"Continuous"
"15","enylstearoylGPEP180",-0.0642054956593403,0.249,0.796598587597211,"Continuous"
"16","dilinoleoylGPC182182",-0.201988708746853,0.265,0.446119931679087,"Continuous"
"17","dipalmitoylGPC160160",-0.204256143122196,0.295,0.488739855926027,"Continuous"
"18","dimethylurate13",-0.242406366160679,0.259,0.34912278755812,"Continuous"
"19","anhydroglucitol15AG",0.277986602404408,0.341,0.414323279805752,"Continuous"
"20","dimethylurate17",-0.237630615899033,0.275,0.386749089273115,"Continuous"
"21","heptadecenoate171n7",-0.18095548416101,0.331,0.584113347102538,"Continuous"
"22","nonadecenoate191n9",-0.238889635416396,0.303,0.42992852125097,"Continuous"
"23","undecenoate111n1",-0.327586892619568,0.253,0.195681459870229,"Continuous"
"24","DiHOME1213",0.00230920210110397,0.287,0.993578516862067,"Continuous"
"25","HETE",0.189855648696806,0.27,0.481822117558324,"Continuous"
"26","HODE9HODE",-0.164026106327385,0.267,0.539091246746153,"Continuous"
"27","ahydroxyDHEA3sulfate",-0.101721118573669,0.266,0.701933832715356,"Continuous"
"28","hydroxypalmitate16",-0.642705926378475,0.32,0.0448732065286248,"Continuous"
"29","methylstearate",-0.242759293697831,0.316,0.442910729788649,"Continuous"
"30","arachidonoylGPA204",-0.200263509890076,0.246,0.414939992296336,"Continuous"
"31","arachidonoylGPC204n6",-0.0924453295514754,0.296,0.754773291096234,"Continuous"
"32","arachidonoylGPE204n6",-0.198145234270732,0.295,0.501389173045127,"Continuous"
"33","arachidonoylGPI204",0.183188220362008,0.271,0.498691892457,"Continuous"
"34","arachidonylglycerol204",-0.151330085907461,0.26,0.560567060943013,"Continuous"
"35","dihomolinolenylglycerol203",0.105696526127391,0.322,0.742477194129846,"Continuous"
"36","docosahexaenoylglycerol226",0.199453097038409,0.267,0.455042865756819,"Continuous"
"37","lignoceroylGPC240",0.207990469053118,0.301,0.488934782314826,"Continuous"
"38","linolenoylglycerol183",0.276915439259749,0.316,0.380877893093829,"Continuous"
"39","linolenoylGPC183",-0.0832339675504861,0.331,0.801365143274631,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",0.0166859372125495,0.295,0.954904641778236,"Continuous"
"41","linoleoyl2linolenoylGPC182183",-0.0399867721221149,0.298,0.893375232797925,"Continuous"
"42","linoleoylglycerol1821",0.30310803443775,0.271,0.263462674352469,"Continuous"
"43","linoleoylGPA182",0.266637714017701,0.249,0.283554070162006,"Continuous"
"44","linoleoylGPC182",-0.433315035271118,0.312,0.164411847901879,"Continuous"
"45","linoleoylGPE182",-0.31990988609475,0.299,0.284635144273456,"Continuous"
"46","linoleoylGPG182",-0.0364853677896984,0.255,0.886045234595658,"Continuous"
"47","linoleoylGPI182",0.0527624911625269,0.287,0.854008822974551,"Continuous"
"48","N1methyladenosine",0.168479596898472,0.398,0.672170651636982,"Continuous"
"49","methylhistamine",-0.285390939697416,0.322,0.374761408842337,"Continuous"
"50","methylhistidine1",-0.00100907349110151,0.346,0.997676208509673,"Continuous"
"51","methylimidazoleacetate",-0.210324676654133,0.334,0.528969002745595,"Continuous"
"52","methylnicotinamide",0.183279785407145,0.28,0.512422999286435,"Continuous"
"53","methylxanthine1",-0.101830756947524,0.259,0.693698695418126,"Continuous"
"54","myristoylglycerol140",0.511229248177435,0.364,0.159906284439991,"Continuous"
"55","oleoylglycerol181",0.140021805454753,0.324,0.665297233458692,"Continuous"
"56","oleoylGPC181",-0.443872000761569,0.29,0.126405515852696,"Continuous"
"57","oleoylGPE181",-0.355700563982921,0.311,0.252019568891095,"Continuous"
"58","oleoylGPI181",-0.0783516496468904,0.314,0.802791739357109,"Continuous"
"59","palmitoleoyl2linolenoylGPC161183",-0.406621145211337,0.316,0.198658692073638,"Continuous"
"60","palmitoleoylglycerol161",0.397600624459518,0.388,0.304887498634825,"Continuous"
"61","palmitoleoylGPC161",-0.190020158818164,0.342,0.578063998470196,"Continuous"
"62","palmitoyl2arachidonoylGPC160204n6",0.00638674622099766,0.25,0.979594856183819,"Continuous"
"63","palmitoyl2arachidonoylGPE160204",-0.139854618769275,0.304,0.644971860578011,"Continuous"
"64","palmitoyl2arachidonoylGPI160204",0.0284393097198426,0.296,0.923435482751084,"Continuous"
"65","palmitoyl2linoleoylGPC160182",-0.256644667266492,0.284,0.365669319092896,"Continuous"
"66","palmitoyl2linoleoylGPE160182",-0.250549059121691,0.327,0.443115134010458,"Continuous"
"67","palmitoyl2linoleoylGPI160182",0.178408459724297,0.283,0.527823317445291,"Continuous"
"68","palmitoyl2oleoylGPC160181",-0.193980820315595,0.286,0.497293643578354,"Continuous"
"69","palmitoyl2oleoylGPE160181",-0.0191747169422056,0.275,0.94446473630556,"Continuous"
"70","palmitoyl2oleoylGPI160181",0.186955534215097,0.304,0.538689477241971,"Continuous"
"71","palmitoyl2palmitoleoylGPC160161",0.0292218638775749,0.337,0.930931023254701,"Continuous"
"72","palmitoyl2stearoylGPC160180",0.048462349658617,0.302,0.872651730352256,"Continuous"
"73","palmitoylglycerol160",0.200148143320241,0.313,0.521917996925631,"Continuous"
"74","palmitoylGPA160",0.239180468701849,0.275,0.384103893858421,"Continuous"
"75","palmitoylGPC1601",-0.139221670708752,0.311,0.654147843701317,"Continuous"
"76","palmitoylGPE160",-0.132798991691682,0.336,0.692783593964611,"Continuous"
"77","palmitoylGPG160",-0.283176216529082,0.31,0.361556250017693,"Continuous"
"78","palmitoylGPI160",0.191208148863953,0.349,0.584145511005975,"Continuous"
"79","pentadecanoylglycerol150",0.513149129420872,0.287,0.0734165901692952,"Continuous"
"80","stearoyl2arachidonoylGPC180204",0.24521278712268,0.258,0.34097142471533,"Continuous"
"81","stearoyl2arachidonoylGPE180204",-0.0145639785587567,0.286,0.95936571135568,"Continuous"
"82","stearoyl2arachidonoylGPI180204",0.0302934686871894,0.242,0.900509103390827,"Continuous"
"83","stearoyl2linoleoylGPC180182",-0.0583237287714255,0.263,0.824505818838476,"Continuous"
"84","stearoyl2linoleoylGPE180182",-0.159283542273762,0.321,0.61994371254646,"Continuous"
"85","stearoyl2linoleoylGPI180182",-0.144127100232526,0.263,0.583812893851884,"Continuous"
"86","stearoyl2oleoylGPC180181",0.10489652730783,0.28,0.707754531462403,"Continuous"
"87","stearoyl2oleoylGPE180181",0.119971669385231,0.276,0.663552394790415,"Continuous"
"88","stearoyl2oleoylGPI180181",-0.0769452271538342,0.302,0.798777333173635,"Continuous"
"89","stearoyl2oleoylGPS180181",0.176978079050127,0.323,0.583532436873302,"Continuous"
"90","stearoylGPC180",0.0944342688273243,0.29,0.744758707499428,"Continuous"
"91","stearoylGPE1801",-0.0354799899345201,0.34,0.916981232548729,"Continuous"
"92","stearoylGPI180",0.132676020102767,0.272,0.625343287570203,"Continuous"
"93","dihydroxy2methylbutyrate",0.377294467025651,0.338,0.264705349147607,"Continuous"
"94","dihydroxyisovalerate",-0.191678464598388,0.332,0.563506946601449,"Continuous"
"95","hydroxypregnenolonedisulfate",-0.0641500480756022,0.314,0.838088118652899,"Continuous"
"96","aminoadipate",0.453656950120218,0.289,0.1165573452577,"Continuous"
"97","aminobutyrate",-0.209348340530215,0.301,0.486934323698084,"Continuous"
"98","aminoheptanoate",-0.181104164343306,0.275,0.510676575929089,"Continuous"
"99","aminooctanoate",-0.400236776067639,0.341,0.240469984664538,"Continuous"
"100","aminophenolsulfate",0.371577851285984,0.253,0.142488262382841,"Continuous"
"101","deoxyuridine",-0.176431102144606,0.252,0.484007527623683,"Continuous"
"102","hydroxy3methylvalerate",0.108344349113895,0.259,0.675780185063418,"Continuous"
"103","hydroxybutyrate2hydroxyisobutyrate",-0.133766283022365,0.278,0.629897949561035,"Continuous"
"104","hydroxydecanoate2",-0.115245467845758,0.302,0.702806338103255,"Continuous"
"105","hydroxyglutarate",0.101705600318642,0.266,0.701892945292943,"Continuous"
"106","hydroxyhippuratesalicylurate",0.169139980847528,0.284,0.551992366612803,"Continuous"
"107","hydroxyoctanoate2",-0.0129295073501943,0.327,0.968484716598911,"Continuous"
"108","hydroxypalmitate2",0.0448452127832975,0.287,0.875796725681682,"Continuous"
"109","hydroxyphenylacetate2",-0.482023913341621,0.339,0.154778939324017,"Continuous"
"110","hydroxystearate",0.343096028150873,0.33,0.298385822152816,"Continuous"
"111","keto3deoxygluconate",-0.206174020139513,0.296,0.486674977415849,"Continuous"
"112","linoleoylglycerol1822",0.175935052469861,0.274,0.520207532286024,"Continuous"
"113","methylbutyrylcarnitineC5",-0.281695692791629,0.325,0.386660793336988,"Continuous"
"114","methylcitratehomocitrate",0.304057746521931,0.305,0.318114800596391,"Continuous"
"115","Omethylcytidine",0.0463725194901412,0.331,0.888499280017369,"Continuous"
"116","Omethyluridine",-0.0741242251022972,0.31,0.810763223470043,"Continuous"
"117","oxindole3acetate",0.210019623010439,0.296,0.477797309658307,"Continuous"
"118","oxoarginine",0.0156981149331718,0.245,0.948889172651345,"Continuous"
"119","palmitoylGPC1602",0.387882937451351,0.287,0.17723128874581,"Continuous"
