"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",0.126985463502639,0.306750765289054,0.678896437675087,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",0.299354068926793,0.366883911407833,0.414536307824839,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",0.0589820220435869,0.321808042067643,0.854575780688549,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",0.00178224035027968,0.348590371656778,0.995920667982962,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.258977135149333,0.35395252258086,0.464368816272356,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",0.0194653320309184,0.435497442868223,0.964349002818349,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.300780881740794,0.357539405190295,0.400206552282698,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",0.0122434525537854,0.429429320861506,0.977254607519302,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",0.0277936622147646,0.412518672514169,0.946282752967624,"Continuous"
"649","enylpalmitoylGPCP160",0.242173021704874,0.362726544676644,0.504359419920463,"Continuous"
"650","enylpalmitoylGPEP160",0.138708636876468,0.315197186365083,0.659886843327879,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.122626154996532,0.339491179934274,0.717945668841018,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.399859559525245,0.378596893764975,0.290894320664922,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.34026169030122,0.330574450808563,0.303336722340974,"Continuous"
"654","enylstearoylGPEP180",0.0889696275601231,0.294095112149458,0.762255756252316,"Continuous"
"655","dilinoleoylGPC182182",-0.343430682502423,0.300621972548302,0.253287596319847,"Continuous"
"656","dipalmitoylGPC160160",-0.317744340986738,0.382412330802413,0.406033173974989,"Continuous"
"657","dimethylurate13",0.00472594243606525,0.316116356646273,0.988072062808556,"Continuous"
"658","anhydroglucitol15AG",0.539242082440204,0.406415061768902,0.184566238153904,"Continuous"
"659","dimethylurate17",0.0626777613445022,0.349245199794019,0.857571536967022,"Continuous"
