"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0203038393378511,0.268,0.939550859952206,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.14590343670302,0.284,0.607958616329395,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",-0.0513343285249936,0.272,0.850282325749099,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",-0.173372553059896,0.283,0.540129233977768,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.283754287677579,0.291,0.329358400663641,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",-0.230444882831351,0.369,0.531885567026388,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.308608756691245,0.278,0.2661666436617,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",-0.153409318292546,0.34,0.651432761158768,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",-0.159295799473778,0.337,0.636548934411303,"Continuous"
"10","enylpalmitoylGPCP160",-0.0321006594153666,0.3,0.914821077170409,"Continuous"
"11","enylpalmitoylGPEP160",-0.0469671392572814,0.275,0.864156086806636,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",-0.12057101597444,0.269,0.653881309571613,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",-0.368262063163616,0.288,0.201754244814695,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",-0.34582006903582,0.246,0.159132396174146,"Continuous"
"15","enylstearoylGPEP180",-0.0687378546086429,0.251,0.784185227560636,"Continuous"
"16","dilinoleoylGPC182182",-0.229512429432707,0.266,0.388062464638573,"Continuous"
"17","dipalmitoylGPC160160",-0.218881658313224,0.299,0.464660724779164,"Continuous"
"18","dimethylurate13",-0.253542166807446,0.26,0.329811058448416,"Continuous"
"19","anhydroglucitol15AG",0.286695591245471,0.33,0.384290522319541,"Continuous"
"20","dimethylurate17",-0.259672371962635,0.28,0.353391706791189,"Continuous"
"21","heptadecenoate171n7",-0.170554440447888,0.334,0.610121503019964,"Continuous"
"22","nonadecenoate191n9",-0.246047058320215,0.308,0.42372300367021,"Continuous"
"23","undecenoate111n1",-0.358593320766878,0.256,0.160594021547047,"Continuous"
"24","DiHOME1213",0.0183997592443047,0.284,0.948400172917767,"Continuous"
"25","HETE",0.160152049621226,0.268,0.55084150469392,"Continuous"
"26","HODE9HODE",-0.135525882124516,0.268,0.61301366293558,"Continuous"
"27","ahydroxyDHEA3sulfate",-0.115375560964297,0.259,0.655388078992925,"Continuous"
"28","hydroxypalmitate16",-0.627274249919649,0.324,0.053006412237155,"Continuous"
"29","methylstearate",-0.251034238640607,0.322,0.435636380044769,"Continuous"
"30","arachidonoylGPA204",-0.214926085204176,0.247,0.38341389090542,"Continuous"
"31","arachidonoylGPC204n6",-0.0909176381983859,0.297,0.75931797120783,"Continuous"
"32","arachidonoylGPE204n6",-0.22528013389307,0.297,0.44853377706276,"Continuous"
"33","arachidonoylGPI204",0.166964887040549,0.272,0.539859423338796,"Continuous"
"34","arachidonylglycerol204",-0.169638696354015,0.262,0.517086197032623,"Continuous"
"35","dihomolinolenylglycerol203",0.0918700553892555,0.317,0.771769775854984,"Continuous"
"36","docosahexaenoylglycerol226",0.176045372342433,0.27,0.514437240402242,"Continuous"
"37","lignoceroylGPC240",0.201749853754144,0.303,0.505100146856735,"Continuous"
"38","linolenoylglycerol183",0.254854164216256,0.317,0.420793824372402,"Continuous"
"39","linolenoylGPC183",-0.094515157553577,0.329,0.773954982469531,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",-0.010140936053324,0.298,0.972876327275082,"Continuous"
"41","linoleoyl2linolenoylGPC182183",-0.0713008222998824,0.302,0.813461434489382,"Continuous"
"42","linoleoylglycerol1821",0.287621093834619,0.266,0.279683865504601,"Continuous"
"43","linoleoylGPA182",0.248010752294033,0.248,0.31823923061152,"Continuous"
"44","linoleoylGPC182",-0.437719190136848,0.314,0.163051572584278,"Continuous"
"45","linoleoylGPE182",-0.344392299589817,0.295,0.242395655634316,"Continuous"
"46","linoleoylGPG182",-0.0376318553367839,0.253,0.881652423402203,"Continuous"
"47","linoleoylGPI182",0.0510400226037115,0.287,0.859029646069597,"Continuous"
"48","N1methyladenosine",0.187918195470598,0.394,0.63374227147822,"Continuous"
"49","methylhistamine",-0.270391708217551,0.317,0.394112718412923,"Continuous"
"50","methylhistidine1",0.0283522546139224,0.347,0.934820789404384,"Continuous"
"51","methylimidazoleacetate",-0.1717711516505,0.335,0.607680552124619,"Continuous"
"52","methylnicotinamide",0.227660549845717,0.279,0.414542917742414,"Continuous"
"53","methylxanthine1",-0.12363270893581,0.265,0.641052934820505,"Continuous"
"54","myristoylglycerol140",0.499275090472858,0.358,0.163127652756232,"Continuous"
"55","oleoylglycerol181",0.115095579382597,0.316,0.715353945972949,"Continuous"
"56","oleoylGPC181",-0.459008098293515,0.292,0.115654886227378,"Continuous"
"57","oleoylGPE181",-0.386339587583957,0.315,0.219351608820147,"Continuous"
"58","oleoylGPI181",-0.0933108540837775,0.317,0.768438833129422,"Continuous"
"59","palmitoleoyl2linolenoylGPC161183",-0.41393735425783,0.315,0.188835460602789,"Continuous"
"60","palmitoleoylglycerol161",0.390966707549336,0.383,0.306836407476395,"Continuous"
"61","palmitoleoylGPC161",-0.196317065011968,0.341,0.564378491244821,"Continuous"
"62","palmitoyl2arachidonoylGPC160204n6",-0.0205767404979726,0.252,0.935034049505801,"Continuous"
"63","palmitoyl2arachidonoylGPE160204",-0.160319962145437,0.311,0.606045943639426,"Continuous"
"64","palmitoyl2arachidonoylGPI160204",0.00901727912103824,0.292,0.975367612035961,"Continuous"
"65","palmitoyl2linoleoylGPC160182",-0.283392343868328,0.283,0.31693746257418,"Continuous"
"66","palmitoyl2linoleoylGPE160182",-0.265362107939395,0.33,0.421496733242131,"Continuous"
"67","palmitoyl2linoleoylGPI160182",0.169864703118959,0.28,0.543927951605427,"Continuous"
"68","palmitoyl2oleoylGPC160181",-0.234916131671385,0.292,0.420309427719225,"Continuous"
"69","palmitoyl2oleoylGPE160181",-0.034409587552627,0.282,0.902871202350151,"Continuous"
"70","palmitoyl2oleoylGPI160181",0.173937940086378,0.301,0.562767040124832,"Continuous"
"71","palmitoyl2palmitoleoylGPC160161",0.0139768611903222,0.338,0.967032893934666,"Continuous"
"72","palmitoyl2stearoylGPC160180",0.0268627519091165,0.303,0.929408185282576,"Continuous"
"73","palmitoylglycerol160",0.180556760026243,0.311,0.561671901615334,"Continuous"
"74","palmitoylGPA160",0.208615622874292,0.273,0.444844765549795,"Continuous"
"75","palmitoylGPC1601",-0.174645549855216,0.315,0.578843672691816,"Continuous"
"76","palmitoylGPE160",-0.159499201919084,0.34,0.638901802021322,"Continuous"
"77","palmitoylGPG160",-0.29443802002771,0.311,0.343135485124746,"Continuous"
"78","palmitoylGPI160",0.185541932870208,0.346,0.591874942620798,"Continuous"
"79","pentadecanoylglycerol150",0.511604177608511,0.292,0.0802574737292714,"Continuous"
"80","stearoyl2arachidonoylGPC180204",0.226984514945268,0.252,0.36825917091279,"Continuous"
"81","stearoyl2arachidonoylGPE180204",-0.0327710073774139,0.292,0.910508711623453,"Continuous"
"82","stearoyl2arachidonoylGPI180204",0.00285164097890727,0.251,0.990945336893761,"Continuous"
"83","stearoyl2linoleoylGPC180182",-0.0868146406623307,0.263,0.741584742587787,"Continuous"
"84","stearoyl2linoleoylGPE180182",-0.177199796439763,0.324,0.584487909048535,"Continuous"
"85","stearoyl2linoleoylGPI180182",-0.152251849699888,0.268,0.569377173063717,"Continuous"
"86","stearoyl2oleoylGPC180181",0.0702511686811317,0.283,0.80386582879557,"Continuous"
"87","stearoyl2oleoylGPE180181",0.092890362869652,0.284,0.743465295889559,"Continuous"
"88","stearoyl2oleoylGPI180181",-0.0881720013613482,0.307,0.773921594112663,"Continuous"
"89","stearoyl2oleoylGPS180181",0.152893416830385,0.329,0.642450702562701,"Continuous"
"90","stearoylGPC180",0.073215403301026,0.29,0.800904973521441,"Continuous"
"91","stearoylGPE1801",-0.0549541501756607,0.343,0.872830395245248,"Continuous"
"92","stearoylGPI180",0.121755118462452,0.274,0.65623667836354,"Continuous"
"93","dihydroxy2methylbutyrate",0.409464362864922,0.336,0.223445550188233,"Continuous"
"94","dihydroxyisovalerate",-0.225673414201104,0.328,0.491929427798477,"Continuous"
"95","hydroxypregnenolonedisulfate",-0.0608048438408276,0.303,0.841117841775382,"Continuous"
"96","aminoadipate",0.453761884263204,0.287,0.113879802002853,"Continuous"
"97","aminobutyrate",-0.234590110662796,0.3,0.434896257252206,"Continuous"
"98","aminoheptanoate",-0.173299504157177,0.274,0.527198293465476,"Continuous"
"99","aminooctanoate",-0.421106685705462,0.336,0.210240263984818,"Continuous"
"100","aminophenolsulfate",0.377593509176281,0.257,0.141385808695319,"Continuous"
"101","deoxyuridine",-0.187160012424467,0.257,0.466972372792162,"Continuous"
"102","hydroxy3methylvalerate",0.0850116763729733,0.256,0.739630558604372,"Continuous"
"103","hydroxybutyrate2hydroxyisobutyrate",-0.160312280458614,0.281,0.567793960830677,"Continuous"
"104","hydroxydecanoate2",-0.112623834005931,0.298,0.705900648984716,"Continuous"
"105","hydroxyglutarate",0.0993561836166818,0.255,0.696430194671263,"Continuous"
"106","hydroxyhippuratesalicylurate",0.167738044534646,0.288,0.55980893402943,"Continuous"
"107","hydroxyoctanoate2",-0.0282061121156207,0.314,0.928476691470074,"Continuous"
"108","hydroxypalmitate2",0.0511054219429261,0.293,0.861560374468409,"Continuous"
"109","hydroxyphenylacetate2",-0.494176618215238,0.333,0.138296881154469,"Continuous"
"110","hydroxystearate",0.339971481808976,0.33,0.302277916265631,"Continuous"
"111","keto3deoxygluconate",-0.213148521956252,0.3,0.477930022853263,"Continuous"
"112","linoleoylglycerol1822",0.147553696589665,0.268,0.58138504632743,"Continuous"
"113","methylbutyrylcarnitineC5",-0.313015078440187,0.319,0.326028845041369,"Continuous"
"114","methylcitratehomocitrate",0.305072638164504,0.301,0.310610021687768,"Continuous"
"115","Omethylcytidine",0.0773992290220788,0.336,0.818073485351372,"Continuous"
"116","Omethyluridine",-0.0374071239053899,0.312,0.904694048369349,"Continuous"
"117","oxindole3acetate",0.210663682271969,0.296,0.476609562087182,"Continuous"
"118","oxoarginine",0.0141264518615512,0.247,0.954470922346311,"Continuous"
"119","palmitoylGPC1602",0.363996169634656,0.295,0.217184293611373,"Continuous"
"120","piperidinone",0.0504983047603441,0.287,0.860483000083745,"Continuous"
"121","pyrrolidinone",-0.0723918931837677,0.285,0.799362450821739,"Continuous"
"122","stearoylGPE1802",0.0563276303453787,0.252,0.823435569906393,"Continuous"
"123","hydroxyphenyllactate",0.740406937921417,0.333,0.0263417180663035,"Continuous"
"124","aminoisobutyrate",0.424113530138223,0.225,0.0595866504286503,"Continuous"
"125","betahydroxy5cholestenoate",0.23515173211857,0.3,0.432488863413563,"Continuous"
"126","bhydroxy5cholenoicacid",0.194341385842138,0.333,0.559942918923976,"Continuous"
"127","carboxy4methyl5propyl2furanpropanoateCMPF",0.309419658692562,0.321,0.33577705711894,"Continuous"
"128","hydroxy2ethylpropionate",0.0507681829367574,0.273,0.85221971005398,"Continuous"
"129","hydroxy3methylglutarate",0.140214844429168,0.295,0.6347684706691,"Continuous"
"130","hydroxybutyrateBHBA",-0.398337023285912,0.271,0.141972297754207,"Continuous"
"131","hydroxybutyrylcarnitine1",-0.746924366121558,0.314,0.0173582902109241,"Continuous"
"132","hydroxybutyrylcarnitine2",-0.410005568309023,0.328,0.211064862169042,"Continuous"
"133","hydroxydecanoate3",0.0712336619928975,0.265,0.788330333549315,"Continuous"
"134","hydroxyhexanoate3",-0.0172516154048974,0.259,0.946844967792636,"Continuous"
"135","hydroxyhippurate3",-0.229543687563867,0.285,0.420110927692419,"Continuous"
"136","hydroxyisobutyrate",0.37985338193629,0.296,0.199831042690356,"Continuous"
"137","hydroxylaurate",-0.148109495214936,0.294,0.614122184321177,"Continuous"
"138","hydroxyoctanoate3",0.00499076301312408,0.277,0.985648506327407,"Continuous"
"139","hydroxypyridinesulfate",-0.162043559978777,0.279,0.560680140292223,"Continuous"
"140","hydroxysebacate",-0.0339627265442571,0.265,0.897951096258348,"Continuous"
"141","indoxylsulfate",-0.188850092832279,0.24,0.431155783204747,"Continuous"
"142","methoxycatecholsulfate1",0.260212404364238,0.258,0.312663351937246,"Continuous"
"143","methoxytyraminesulfate",-0.300615638915513,0.322,0.350937063530099,"Continuous"
"144","methoxytyrosine",-0.0639467867287722,0.273,0.815007561516579,"Continuous"
"145","methylcatecholsulfate1",-0.0628618710749032,0.283,0.824081161059961,"Continuous"
"146","methyl2oxobutyrate",0.124417292458773,0.327,0.703212418475159,"Continuous"
"147","methyl2oxovalerate",-0.278178606080867,0.285,0.328738608969859,"Continuous"
"148","methylglutaconate",0.0991904863080371,0.268,0.711809709742686,"Continuous"
"149","methylglutarylcarnitine2",0.0547956971025239,0.324,0.865839209467896,"Continuous"
"150","methylhistidine3",0.144086392546158,0.226,0.524180431220656,"Continuous"
"151","methylxanthine3",0.0764626193301602,0.278,0.783545278536964,"Continuous"
"152","phenylpropionatehydrocinnamate",-0.00557703993731673,0.275,0.983825361566471,"Continuous"
"153","ureidopropionate",0.00260730966182398,0.284,0.992665272264763,"Continuous"
