"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00176809393527635,0.005,0.704019894599073,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.000775413407882605,0.005,0.882587676239925,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.000941026889474692,0.005,0.842026825632809,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.00100678303895892,0.005,0.83772570191894,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00151069925752949,0.005,0.764855434956139,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00459563385261228,0.006,0.433451217142514,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.00401880291692239,0.005,0.386074872286835,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.00500727652866376,0.005,0.35861471405202,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.00208605107637147,0.006,0.721075664749828,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoylGPCP160",-0.00306661752749343,0.005,0.543282343074632,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylpalmitoylGPEP160",-0.00359046985852696,0.005,0.457056801521661,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.00272156014324079,0.005,0.604342577405194,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.00223293703971603,0.005,0.636252048478787,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.00211422977922867,0.005,0.652743091391163,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"enylstearoylGPEP180",-0.00239992783792208,0.005,0.626504080710217,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"dilinoleoylGPC182182",0.00180741493665354,0.005,0.699185453025745,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"dipalmitoylGPC160160",-0.00586848034686369,0.005,0.271839658639195,1,0.975720065008174,0,0.0106747639526242,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"dimethylurate13",-0.00638357295831477,0.007,0.371863862231762,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"anhydroglucitol15AG",0.00439280370849827,0.006,0.479841164006178,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"dimethylurate17",-0.00429484053727699,0.005,0.406818625872929,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"heptadecenoate171n7",-0.00401621130083355,0.007,0.546259996688647,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"nonadecenoate191n9",-0.00458835096059695,0.006,0.434446523003924,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"undecenoate111n1",0.00148250589830589,0.004,0.732120288663122,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"DiHOME1213",0.00867098417979992,0.007,0.197742948258599,1,0.953207670491217,0,0.0208124715305692,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"HETE",0.00422746259760839,0.006,0.462869524249927,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"HODE9HODE",-0.00506542839087236,0.005,0.333014692624928,1,0.975720065008174,0,0.0106747639526242,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"ahydroxyDHEA3sulfate",0.0037721102836204,0.006,0.495050282010279,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"hydroxypalmitate16",-0.0104750156196713,0.006,0.106549861362056,1,0.887721850044742,0,0.0517230904305346,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
"methylstearate",0.000589912484962337,0.006,0.922087100756236,1,0.982435877690683,0,0.00769578586234114,"Not Sig","Not Sig","Complete-cases",0.981484938303251,"Not Sig"
