"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.0131713277963022,0.0204533175467338,0.519594732677272,1,0.931227718761716,"1",0,0.0309441053680541,"Not Sig","Not Sig","Dichotomized",0.847379750120697,"Not Sig"
"trimethylurate",-0.0157503875710406,0.0214832750786182,0.46346909191951,1,0.931227718761716,"1",0,0.0309441053680541,"Not Sig","Not Sig","Dichotomized",0.847379750120697,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.00126669951116843,0.0180130468857694,0.943937989739674,1,0.988935120719903,"1",0,0.00483219944183505,"Not Sig","Not Sig","Dichotomized",0.97749938676306,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.00617823889036989,0.0180264984717167,0.731800879004859,1,0.986072968761039,"1",0,0.00609094635927097,"Not Sig","Not Sig","Dichotomized",0.96002998365596,"Not Sig"
"methylurate",-0.0459976255439136,0.0186462224350823,0.0136303530225232,1,0.40846432615886,"1",0,0.388845867231653,"Not Sig","Not Sig","Dichotomized",0.240907657153553,"Not Sig"
"stearoylGPG180",0.00118401009789814,0.0182671790175076,0.948320300591028,1,0.988935120719903,"1",0,0.00483219944183505,"Not Sig","Not Sig","Dichotomized",0.97749938676306,"Not Sig"
"hydroxypregnenolonemonosulfate1",0.0215963342897114,0.0189766271486447,0.255099961901473,1,0.828837328311159,"1",0,0.0815306978564532,"Not Sig","Not Sig","Dichotomized",0.765877577338872,"Not Sig"
"acetamidophenolsulfate",-0.00882258002519078,0.0182384478331032,0.628573776800324,1,0.962126641584839,"1",0,0.0167677594366174,"Not Sig","Not Sig","Dichotomized",0.896051979694079,"Not Sig"
"hydroxyphenylpropionate",0.0200126509830804,0.0193644299484538,0.30138174275131,1,0.857541325682724,"1",0,0.0667449417417426,"Not Sig","Not Sig","Dichotomized",0.765877577338872,"Not Sig"
"hydroxyphenylpropionatesulfate",0.00531087642389446,0.0173425594758772,0.759426703489043,1,0.986072968761039,"1",0,0.00609094635927097,"Not Sig","Not Sig","Dichotomized",0.96002998365596,"Not Sig"
