"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0441229427359217,0.181349407704422,0.807770305548153,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.212445173696941,0.16647308919824,0.201901351182828,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.293536418608236,0.169116667313965,0.0826162458321149,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.204237275175801,0.186601569464629,0.273731384228768,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.312641759039155,0.184028863007327,0.0893430206140594,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.0685841230878716,0.182295307144569,0.70674934095864,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.207841256011825,0.20903996026538,0.320093544722674,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.099634988487031,0.17933215676911,0.578491796342214,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.195982247649544,0.188055629869693,0.297341960325546,"Continuous"
"10","enylpalmitoylGPCP160",0.105753859251322,0.203832274102047,0.603880799319451,"Continuous"
"11","enylpalmitoylGPEP160",0.0669402847538061,0.199189236853862,0.736822782732035,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.218355357297476,0.166057605867276,0.188530940401188,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.306993679357218,0.195121010328676,0.115637752946977,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.178374791654041,0.20438967910198,0.382816164754689,"Continuous"
"15","enylstearoylGPEP180",-0.0035951716645847,0.178018993152322,0.983887466530744,"Continuous"
"16","dilinoleoylGPC182182",0.34471314863193,0.189885684425409,0.0694667659414549,"Continuous"
"17","dipalmitoylGPC160160",0.29262962247446,0.177774271973979,0.099748506673673,"Continuous"
"18","dimethylurate13",-0.465396286537838,0.181799959575138,0.0104691399364987,"Continuous"
"19","anhydroglucitol15AG",-0.0506855647360729,0.196962645289011,0.796919461009758,"Continuous"
"20","dimethylurate17",-0.372091052387321,0.193524385529231,0.0545166224121783,"Continuous"
"21","heptadecenoate171n7",0.166405595585364,0.184489474029683,0.367068126126192,"Continuous"
"22","nonadecenoate191n9",0.161973902264571,0.195149688501938,0.406539766366252,"Continuous"
"23","undecenoate111n1",0.280829556752109,0.158252247598557,0.0759690545924135,"Continuous"
"24","DiHOME1213",0.357294569847038,0.189831984767288,0.0598140078379909,"Continuous"
"25","HETE",-0.0883992317411334,0.188169929850731,0.638509310982852,"Continuous"
"26","HODE9HODE",-0.252694411853091,0.17401322221649,0.146458126632113,"Continuous"
"27","ahydroxyDHEA3sulfate",-0.295918866997538,0.171841922579822,0.0850620591704868,"Continuous"
"28","hydroxypalmitate16",-0.122567961128744,0.17491799683768,0.483479833329313,"Continuous"
"29","methylstearate",0.226048172627685,0.19349733677174,0.24271654734525,"Continuous"
"30","arachidonoylGPA204",0.37987890425059,0.151982120709843,0.0124369637846303,"Continuous"
"31","arachidonoylGPC204n6",-0.0777157231146862,0.208483519299748,0.709322054583866,"Continuous"
"32","arachidonoylGPE204n6",0.020884078820165,0.163441084070677,0.898325125723046,"Continuous"
