"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",0.0371838895382735,0.103,0.718561884993952,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",-0.0734794745670711,0.103,0.474863797254539,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",-0.0045606140271558,0.102,0.964410741481183,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",-0.0905583450671345,0.115,0.429187418130706,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.00880098606481271,0.114,0.938273979589723,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",-0.083778068660391,0.129,0.516672796250066,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.0572946122939363,0.117,0.625610090069381,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.0113655993835102,0.124,0.926986449176598,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.0361136162018463,0.129,0.778990033436486,"Continuous"
"10","enylpalmitoylGPCP160",0.0332800087417781,0.105,0.751482209121091,"Continuous"
"11","enylpalmitoylGPEP160",0.0438289755383563,0.108,0.684665067130774,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",-0.0457865954994585,0.113,0.684728542868312,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",-0.0288295729824735,0.112,0.797064663855646,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",-0.0365279051149441,0.133,0.784044687417276,"Continuous"
"15","enylstearoylGPEP180",0.0287717990590579,0.101,0.776525731415935,"Continuous"
"16","dilinoleoylGPC182182",-0.0394021041489112,0.107,0.713920404456244,"Continuous"
"17","dipalmitoylGPC160160",0.0364787400616175,0.11,0.740901376269254,"Continuous"
"18","dimethylurate13",-0.0988858916678406,0.104,0.341488832966333,"Continuous"
"19","anhydroglucitol15AG",-0.106300212419861,0.101,0.290342351476895,"Continuous"
"20","dimethylurate17",-0.0272225446341373,0.102,0.788880502481686,"Continuous"
"21","heptadecenoate171n7",0.0694379473492893,0.109,0.525543254226321,"Continuous"
"22","nonadecenoate191n9",0.104905710364157,0.106,0.323216215929029,"Continuous"
"23","undecenoate111n1",0.16903278140339,0.11,0.123741087272583,"Continuous"
"24","DiHOME1213",0.173037221180195,0.113,0.125148473683635,"Continuous"
"25","HETE",0.158556133074397,0.125,0.202921323516769,"Continuous"
"26","HODE9HODE",0.0266182903750616,0.098,0.786480589363729,"Continuous"
"27","ahydroxyDHEA3sulfate",-0.159193107221393,0.108,0.14002725656317,"Continuous"
"28","hydroxypalmitate16",-0.106904561370457,0.105,0.309359955460779,"Continuous"
"29","methylstearate",0.073186350287391,0.112,0.514570901808743,"Continuous"
"30","arachidonoylGPA204",0.165799435591017,0.097,0.0860174250103752,"Continuous"
"31","arachidonoylGPC204n6",-0.0586967791551072,0.099,0.553821749709355,"Continuous"
"32","arachidonoylGPE204n6",-0.0522789368209233,0.104,0.613544778163472,"Continuous"
"33","arachidonoylGPI204",-0.132516545223166,0.098,0.175563819667885,"Continuous"
"34","arachidonylglycerol204",0.0655649913435912,0.102,0.519445944281249,"Continuous"
"35","dihomolinolenylglycerol203",0.0492707993371364,0.095,0.603656491688655,"Continuous"
"36","docosahexaenoylglycerol226",0.359428655203975,0.119,0.00260043353701374,"Continuous"
"37","lignoceroylGPC240",-0.115031968736575,0.103,0.265056338051356,"Continuous"
"38","linolenoylglycerol183",0.164902354260164,0.096,0.0871674345527968,"Continuous"
"39","linolenoylGPC183",0.0923134457858699,0.084,0.273489700921014,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",-0.157119831804993,0.112,0.159950568265267,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.00586867385691052,0.11,0.95726292813598,"Continuous"
"42","linoleoylglycerol1821",0.148134666786906,0.095,0.120338608701858,"Continuous"
"43","linoleoylGPA182",0.0197269810653717,0.098,0.840670323718685,"Continuous"
"44","linoleoylGPC182",-0.020231295577015,0.102,0.842512857260239,"Continuous"
"45","linoleoylGPE182",-0.0303909037476979,0.091,0.738485178492476,"Continuous"
"46","linoleoylGPG182",-0.0992178711239057,0.097,0.306789058959957,"Continuous"
"47","linoleoylGPI182",-0.101977690356411,0.097,0.291341370073866,"Continuous"
"48","N1methyladenosine",0.106352693596244,0.145,0.462214516829744,"Continuous"
"49","methylhistamine",-0.115999262506053,0.114,0.3085961988491,"Continuous"
"50","methylhistidine1",0.0284325748776756,0.105,0.786784896853246,"Continuous"
"51","methylimidazoleacetate",-0.0519576423509239,0.138,0.706377021116614,"Continuous"
"52","methylnicotinamide",-0.0813860798426123,0.102,0.425894160325056,"Continuous"
"53","methylxanthine1",-0.211167487375406,0.103,0.0404317807105823,"Continuous"
"54","myristoylglycerol140",0.196594597377562,0.096,0.0403209303480679,"Continuous"
"55","oleoylglycerol181",0.202749584656747,0.104,0.0507832452002142,"Continuous"
"56","oleoylGPC181",-0.075572263995544,0.094,0.422280204234737,"Continuous"
"57","oleoylGPE181",-0.0320554319127827,0.104,0.757310503447979,"Continuous"
"58","oleoylGPI181",-0.150050688355545,0.098,0.126467563772148,"Continuous"
"59","palmitoleoyl2linolenoylGPC161183",-0.0650442522503485,0.098,0.506350705044609,"Continuous"
"60","palmitoleoylglycerol161",0.175540416664581,0.091,0.0526276841079474,"Continuous"
"61","palmitoleoylGPC161",-0.0219978271477409,0.089,0.804906576437369,"Continuous"
