"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",0.0427053096782518,0.125639585654599,0.733929351989776,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.132597596092891,0.120451796985588,0.270968323472493,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.0758963035397041,0.120823419863773,0.529899867588768,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.141547820894475,0.134382300459116,0.292193482191692,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.093104941298177,0.12928161706089,0.471419384252827,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.10011782597663,0.151892809291091,0.509809254927901,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.124484055004921,0.122153817571038,0.308166765814958,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.00768173072370175,0.145504974541902,0.95789636468594,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",0.0124266312850013,0.149631684319508,0.933813271078841,"Continuous"
"649","enylpalmitoylGPCP160",0.024110588748602,0.12409263281608,0.845944833228298,"Continuous"
"650","enylpalmitoylGPEP160",0.0392023912716708,0.128680124085101,0.760632785021697,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.112082912178334,0.13286050970255,0.398885449191054,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.110831726768675,0.125903216616127,0.378700575751634,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.0871672597748269,0.144916997303063,0.547508454991607,"Continuous"
"654","enylstearoylGPEP180",0.0379437696322641,0.123804778890377,0.759238707293019,"Continuous"
"655","dilinoleoylGPC182182",-0.0974569397363991,0.123007020955753,0.428192989266331,"Continuous"
"656","dipalmitoylGPC160160",-0.0408700154292375,0.125974934224997,0.745612705418914,"Continuous"
"657","dimethylurate13",-0.0123253628785311,0.113405174395742,0.913452888690696,"Continuous"
"658","anhydroglucitol15AG",-0.108786798977389,0.122420231154675,0.37419972745707,"Continuous"
"659","dimethylurate17",0.0520214345619241,0.111958840447913,0.642183659443094,"Continuous"
"660","heptadecenoate171n7",0.0421713393823486,0.124116238157187,0.734027526114854,"Continuous"
"661","nonadecenoate191n9",0.0946841361701298,0.115075886174953,0.410623234141418,"Continuous"
"662","undecenoate111n1",0.167427039789904,0.12753850048845,0.189264895286643,"Continuous"
"663","DiHOME1213",0.119699399210671,0.131706939032009,0.363439139481471,"Continuous"
"664","HETE",0.25354560734699,0.13968306373942,0.0695009774774345,"Continuous"
"665","HODE9HODE",0.101126966403295,0.118941195357244,0.395199123690792,"Continuous"
"666","ahydroxyDHEA3sulfate",-0.121922359491186,0.123359036606606,0.322979457477423,"Continuous"
"667","hydroxypalmitate16",-0.0860234469958735,0.119579099146503,0.471903547092909,"Continuous"
"668","methylstearate",0.0307096559631036,0.12736620660367,0.809467490023221,"Continuous"
"669","arachidonoylGPA204",0.158997624826822,0.11043583933499,0.149944228089596,"Continuous"
"670","arachidonoylGPC204n6",-0.0419963455574209,0.119686413096911,0.725673506270487,"Continuous"
"671","arachidonoylGPE204n6",-0.0424749605334804,0.127789102943225,0.739599866043167,"Continuous"
"672","arachidonoylGPI204",-0.261848431598272,0.111390598691394,0.0187369813375958,"Continuous"
"673","arachidonylglycerol204",0.0693227753035753,0.127651910066475,0.587087796222,"Continuous"
"674","dihomolinolenylglycerol203",-0.00557908052987884,0.121049786340925,0.963239201965904,"Continuous"
"675","docosahexaenoylglycerol226",0.355547726305597,0.14796871241409,0.0162675263677222,"Continuous"
"676","lignoceroylGPC240",-0.142585690351218,0.124750150371964,0.253051010465384,"Continuous"
"677","linolenoylglycerol183",0.0902551335914739,0.114725364710679,0.431453986732535,"Continuous"
"678","linolenoylGPC183",0.0919889012434933,0.0990059610980908,0.35282437447016,"Continuous"
"679","linoleoyl2arachidonoylGPC182204n6",-0.255116878892151,0.126764001926162,0.0441636638506777,"Continuous"
"680","linoleoyl2linolenoylGPC182183",-0.0421071204869216,0.124226194408754,0.734643443729676,"Continuous"
"681","linoleoylglycerol1821",0.0892553664173765,0.116823309434187,0.444855214283397,"Continuous"
"682","linoleoylGPA182",-0.00328274909198565,0.113896965884029,0.977006479489737,"Continuous"
"683","linoleoylGPC182",-0.0288864481246516,0.120233702846329,0.810134513364411,"Continuous"
"684","linoleoylGPE182",-0.0380131953146573,0.108466866653023,0.725994215298025,"Continuous"
"685","linoleoylGPG182",-0.120506796220942,0.11991591508088,0.314931779657762,"Continuous"
"686","linoleoylGPI182",-0.184678328976275,0.11290507897874,0.10190333294278,"Continuous"
"687","N1methyladenosine",0.127424357993027,0.171135092038511,0.456523573318746,"Continuous"
"688","methylhistamine",-0.110716512710178,0.128571031227609,0.389165845788352,"Continuous"
"689","methylhistidine1",-0.0187671638820152,0.120648024120005,0.876385362749056,"Continuous"
"690","methylimidazoleacetate",-0.0453180327841243,0.165348531316921,0.784026362521056,"Continuous"
"691","methylnicotinamide",-0.236230290364982,0.119827329045052,0.0486755716793767,"Continuous"
"692","methylxanthine1",-0.210412873149026,0.115226388667398,0.0678378602975515,"Continuous"
"693","myristoylglycerol140",0.144304572946049,0.117027707229415,0.217545766346802,"Continuous"
"694","oleoylglycerol181",0.21194450151177,0.130230075017833,0.103639007759448,"Continuous"
"695","oleoylGPC181",-0.0643183837752299,0.119110733230536,0.589205208738052,"Continuous"
"696","oleoylGPE181",-0.0224882142516184,0.125545174884438,0.857839960076542,"Continuous"
"697","oleoylGPI181",-0.257813006653281,0.116093776255527,0.0263692105067022,"Continuous"
"698","palmitoleoyl2linolenoylGPC161183",-0.143663497327682,0.111583875760027,0.197922388097537,"Continuous"
"699","palmitoleoylglycerol161",0.132906826791417,0.110118136927968,0.227452304614897,"Continuous"
"700","palmitoleoylGPC161",-0.0380136881456817,0.1073554692824,0.723270109584815,"Continuous"
"701","palmitoyl2arachidonoylGPC160204n6",-0.0913965625850339,0.129096127433385,0.478962072962607,"Continuous"
"702","palmitoyl2arachidonoylGPE160204",0.11466151590646,0.128032957982887,0.370486471543392,"Continuous"
"703","palmitoyl2arachidonoylGPI160204",0.0422649014336434,0.104180957462792,0.684972303743888,"Continuous"
"704","palmitoyl2linoleoylGPC160182",-0.00307734120815128,0.12241041800915,0.979943664332758,"Continuous"
"705","palmitoyl2linoleoylGPE160182",0.129548647411292,0.122435974210585,0.290013044869544,"Continuous"
"706","palmitoyl2linoleoylGPI160182",-0.0015200912994138,0.112619142005533,0.989230777906644,"Continuous"
"707","palmitoyl2oleoylGPC160181",-0.00566232728234274,0.120649988063634,0.962567542499883,"Continuous"
"708","palmitoyl2oleoylGPE160181",0.113734983375923,0.130179802276321,0.382294664149557,"Continuous"
"709","palmitoyl2oleoylGPI160181",0.00270870835273812,0.108511611558827,0.980084968673083,"Continuous"
"710","palmitoyl2palmitoleoylGPC160161",-0.0130956343575366,0.107313658533912,0.902874162547604,"Continuous"
"711","palmitoyl2stearoylGPC160180",0.00740059676663908,0.140767729565326,0.958072045637021,"Continuous"
"712","palmitoylglycerol160",0.220872095551585,0.132712149610713,0.0960535987157191,"Continuous"
"713","palmitoylGPA160",0.0705368470534122,0.126582816406906,0.577364335576517,"Continuous"
"714","palmitoylGPC1601",-0.0161738252485764,0.122149101380074,0.89465959925372,"Continuous"
"715","palmitoylGPE160",0.243827805106049,0.125783243284622,0.0525651695233185,"Continuous"
"716","palmitoylGPG160",0.0460278222830353,0.111085350804529,0.678620390415487,"Continuous"
"717","palmitoylGPI160",-0.214965114024472,0.107422817826914,0.0453802971679107,"Continuous"
"718","pentadecanoylglycerol150",-0.0995186798377395,0.122053100020152,0.414859408739447,"Continuous"
"719","stearoyl2arachidonoylGPC180204",-0.0629126273514765,0.140685128947692,0.654739705169435,"Continuous"
"720","stearoyl2arachidonoylGPE180204",0.112357213840174,0.136663918151687,0.410995805771682,"Continuous"
"721","stearoyl2arachidonoylGPI180204",-0.0646439792746706,0.128873818401395,0.615944159062817,"Continuous"
"722","stearoyl2linoleoylGPC180182",-0.00812818567906673,0.134649716457131,0.951864605214558,"Continuous"
"723","stearoyl2linoleoylGPE180182",0.0995584167610726,0.135354628381365,0.462012157417343,"Continuous"
"724","stearoyl2linoleoylGPI180182",-0.0468265158487315,0.121977088029089,0.70105553322234,"Continuous"
"725","stearoyl2oleoylGPC180181",0.0512430776403279,0.141140704901456,0.716557241563423,"Continuous"
"726","stearoyl2oleoylGPE180181",0.0895640669968472,0.151046446198487,0.553209843896912,"Continuous"
"727","stearoyl2oleoylGPI180181",-0.0130617278488438,0.125052439372375,0.916812241847398,"Continuous"
"728","stearoyl2oleoylGPS180181",-0.13522716993522,0.125128896319628,0.279829261366406,"Continuous"
"729","stearoylGPC180",-0.00212179232740943,0.121397255339896,0.986055210688652,"Continuous"
"730","stearoylGPE1801",0.145425399546717,0.120596367990658,0.22786168052966,"Continuous"
"731","stearoylGPI180",-0.240744841614886,0.126111941713771,0.0562650122627,"Continuous"
"732","dihydroxy2methylbutyrate",0.0865950390258347,0.137678022728853,0.529370156259608,"Continuous"
"733","dihydroxyisovalerate",0.234479686299238,0.138079423412447,0.0894792996717302,"Continuous"
"734","hydroxypregnenolonedisulfate",-0.201813128347128,0.143216089346608,0.158790455400787,"Continuous"
"735","aminoadipate",-0.17128919610433,0.13987342742684,0.220725437332223,"Continuous"
"736","aminobutyrate",0.0490218501919991,0.10938787932476,0.654047108388815,"Continuous"
"737","aminoheptanoate",0.304198423721076,0.124554491810278,0.0145943418233228,"Continuous"
"738","aminooctanoate",0.0320923132563121,0.110422261504609,0.771332294821486,"Continuous"
"739","aminophenolsulfate",-0.0932638647250328,0.11303823967307,0.409334842163607,"Continuous"
"740","deoxyuridine",0.0491232536522605,0.12473010918847,0.693701849334946,"Continuous"
"741","hydroxy3methylvalerate",0.130900976857802,0.137321500240186,0.340466160032417,"Continuous"
"742","hydroxybutyrate2hydroxyisobutyrate",0.111933722593676,0.0923752188205034,0.225616171347643,"Continuous"
"743","hydroxydecanoate2",0.231025188638355,0.114397670456321,0.0434361004084603,"Continuous"
"744","hydroxyglutarate",-0.103090687111169,0.099125980716108,0.298341460623919,"Continuous"
"745","hydroxyhippuratesalicylurate",-0.211346760083796,0.132799761683343,0.111503971507431,"Continuous"
"746","hydroxyoctanoate2",0.129619936650085,0.108490420333985,0.232181093427905,"Continuous"
"747","hydroxypalmitate2",-0.231253173769714,0.0965033569786723,0.0165605084617675,"Continuous"
"748","hydroxyphenylacetate2",0.253164418424497,0.125136791024197,0.0430626931690953,"Continuous"
"749","hydroxystearate",-0.246185806066232,0.10698607193169,0.0213858969697384,"Continuous"
"750","keto3deoxygluconate",0.192866226276433,0.119426865969864,0.106325496306653,"Continuous"
"751","linoleoylglycerol1822",-0.047117086289817,0.122892486295648,0.701422557592921,"Continuous"
"752","methylbutyrylcarnitineC5",-0.00670406292129855,0.122581916755055,0.956385060016189,"Continuous"
"753","methylcitratehomocitrate",-0.107309237024179,0.112031733650759,0.338140018564507,"Continuous"
"754","Omethylcytidine",-0.0497884218921039,0.108704243410022,0.646940026670551,"Continuous"
"755","Omethyluridine",-0.0777474561031055,0.11816549799622,0.510567722445005,"Continuous"
"756","oxindole3acetate",-0.0566015657770416,0.121840409324323,0.64225019691182,"Continuous"
"757","oxoarginine",-0.0570515009235881,0.108416517826625,0.598731765267979,"Continuous"
"758","palmitoylGPC1602",-0.115517553079563,0.103889116054372,0.266167717817612,"Continuous"
"759","piperidinone",0.143629910056211,0.0960316980249242,0.134744612292759,"Continuous"
"760","pyrrolidinone",0.0455319575466089,0.134882403982279,0.735688904461072,"Continuous"
"761","stearoylGPE1802",0.0711966637788406,0.124482441724218,0.567361665616971,"Continuous"
"762","hydroxyphenyllactate",0.122617215344319,0.122558531377993,0.31707884055935,"Continuous"
"763","aminoisobutyrate",-0.0615591851565674,0.113592906984247,0.587868056849218,"Continuous"
"764","betahydroxy5cholestenoate",0.0739656187974796,0.137719898838304,0.591217292690029,"Continuous"
"765","bhydroxy5cholenoicacid",-0.047084056614476,0.125780296726141,0.708154567780238,"Continuous"
"766","carboxy4methyl5propyl2furanpropanoateCMPF",0.263996484397279,0.132639370304202,0.0465542911795371,"Continuous"
"767","hydroxy2ethylpropionate",-0.00514975622933846,0.125254479988486,0.967204736540557,"Continuous"
"768","hydroxy3methylglutarate",0.144923335026831,0.12816625601617,0.258162494700109,"Continuous"
"769","hydroxybutyrateBHBA",0.0411607911913787,0.121494434562266,0.734769846824074,"Continuous"
"770","hydroxybutyrylcarnitine1",0.138526878620093,0.115549485197502,0.230585003363945,"Continuous"
"771","hydroxybutyrylcarnitine2",0.207505392568491,0.132110607079104,0.116253647340143,"Continuous"
"772","hydroxydecanoate3",0.129146969305557,0.117628747252909,0.272239367713306,"Continuous"
"773","hydroxyhexanoate3",0.0979513216540149,0.126739553263284,0.439608085988198,"Continuous"
"774","hydroxyhippurate3",0.0858637457319084,0.112401367895791,0.444925030483241,"Continuous"
"775","hydroxyisobutyrate",-0.0562588852160151,0.108999916513725,0.605758757671579,"Continuous"
"776","hydroxylaurate",0.145225748848712,0.114787911796297,0.205811872570302,"Continuous"
"777","hydroxyoctanoate3",0.140900068149102,0.122439186123897,0.24982443003211,"Continuous"
"778","hydroxypyridinesulfate",-0.313994330937548,0.127540170374679,0.0138193570381303,"Continuous"
"779","hydroxysebacate",0.0199502259840118,0.128886250435796,0.87698734432742,"Continuous"
"780","indoxylsulfate",0.0991296236424261,0.104789613800194,0.344155162128871,"Continuous"
"781","methoxycatecholsulfate1",-0.0299129956990501,0.124828382995335,0.810614805829998,"Continuous"
"782","methoxytyraminesulfate",-0.00837833344302898,0.120404871591009,0.944524237693057,"Continuous"
"783","methoxytyrosine",0.0733059421601243,0.105637335677347,0.487720018634001,"Continuous"
"784","methylcatecholsulfate1",-0.234453795153738,0.129662196379726,0.0705770445201451,"Continuous"
"785","methyl2oxobutyrate",0.0471435206057282,0.122453903219597,0.700244870390642,"Continuous"
"786","methyl2oxovalerate",0.0824806232815548,0.113972003326413,0.469254865853451,"Continuous"
"787","methylglutaconate",0.0345816112290207,0.109237080171107,0.751566923680739,"Continuous"
"788","methylglutarylcarnitine2",0.0650799948805145,0.118851604544217,0.583984756021434,"Continuous"
"789","methylhistidine3",-0.070924419746357,0.126896649893378,0.576219846508358,"Continuous"
"790","methylxanthine3",0.177918550735715,0.123491736897867,0.149660288022415,"Continuous"
"791","phenylpropionatehydrocinnamate",-0.11572276502376,0.129619785852572,0.371971640851516,"Continuous"
"792","ureidopropionate",-0.0711223595814644,0.110255910598666,0.518884296387942,"Continuous"
"793","acetamidobutanoate",0.368611851026731,0.116905995534408,0.00161567492477646,"Continuous"
"794","allylphenolsulfate",0.0679439470340495,0.104858259891757,0.517010890095494,"Continuous"
"795","ethylphenylsulfate4",0.0177259207574309,0.113387737675555,0.875772801139725,"Continuous"
"796","guanidinobutanoate",-0.151963873235504,0.125813861606496,0.227106186593033,"Continuous"
"797","hydroxybenzoate",0.147879939331333,0.106389405602558,0.164532686255699,"Continuous"
"798","hydroxychlorothalonil",0.0514712851818845,0.133238507360084,0.699267554392968,"Continuous"
"799","hydroxyhippurate4",0.0696057298582881,0.101354625659448,0.492237542449004,"Continuous"
"800","hydroxyphenylpyruvate",0.122124646996343,0.113104634933886,0.280253847146334,"Continuous"
"801","methyl2oxopentanoate",0.0451339856799198,0.11710930583164,0.699940708027716,"Continuous"
"802","methylcatecholsulfate",0.0375249493609467,0.0935637081919038,0.688373679171562,"Continuous"
"803","vinylphenolsulfate",-0.160299760966363,0.113102360627299,0.156395790071597,"Continuous"
"804","galactosylhydroxyLlysine",-0.00706957735877276,0.123629684402894,0.954399026249704,"Continuous"
"805","dihydrothymine",-0.0395958321394052,0.124655654977152,0.750756751313739,"Continuous"
"806","acetylamino6amino3methyluracil",-0.0154651967845313,0.106043330290822,0.884048907816611,"Continuous"
"807","acetylamino6formylamino3methyluracil",0.100288806898627,0.11324836103081,0.375851873829972,"Continuous"
"808","alphaandrostan3alpha17betadiolmonosulfate1",-0.138611708544509,0.115001181767158,0.228084878257402,"Continuous"
