"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",0.016848023928454,0.120570124716403,0.888868339211401,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.135628545652267,0.118798554145894,0.253591914147554,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.0714508604436026,0.118352497944859,0.546034925533832,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.167942490266542,0.127877033973654,0.189077712726343,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0974403055195719,0.127420502983685,0.444441573260582,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.13805625365189,0.13916470334059,0.321180462168796,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.121497597259925,0.120761119147168,0.314368124752289,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.034432254081151,0.143306962523107,0.810121544375044,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",-0.0214499144867464,0.145794034072411,0.883033534892173,"Continuous"
"649","enylpalmitoylGPCP160",-0.0242078422540458,0.117125723083314,0.836257791991143,"Continuous"
"650","enylpalmitoylGPEP160",0.012671621259044,0.124276296715578,0.918785805992026,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.10124493406551,0.131248168995389,0.440469439420093,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.113432427988755,0.126315455291691,0.369180699426613,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.0662092643580503,0.147075729357685,0.652586967651454,"Continuous"
"654","enylstearoylGPEP180",0.00716799739401012,0.119986763685236,0.952362791998774,"Continuous"
"655","dilinoleoylGPC182182",-0.123495768733465,0.123700119052516,0.318110630574421,"Continuous"
"656","dipalmitoylGPC160160",-0.0406801662423896,0.129603052586122,0.753610070663629,"Continuous"
"657","dimethylurate13",0.00398559200972773,0.111366740906344,0.971451408094421,"Continuous"
"658","anhydroglucitol15AG",-0.143898717089828,0.111765865180836,0.197919553283843,"Continuous"
"659","dimethylurate17",0.0714991646471601,0.10994251074674,0.515477604616894,"Continuous"
"660","heptadecenoate171n7",0.0680636001026561,0.120078109197771,0.57083123973775,"Continuous"
"661","nonadecenoate191n9",0.117556665491633,0.113103402697602,0.298631121311679,"Continuous"
"662","undecenoate111n1",0.164661923304848,0.126557022979288,0.193228065991852,"Continuous"
"663","DiHOME1213",0.102919614465776,0.132489945425376,0.437270430820599,"Continuous"
"664","HETE",0.24860077048789,0.138423730702502,0.0725039960929263,"Continuous"
"665","HODE9HODE",0.0862192558713984,0.120373842477796,0.473829346505807,"Continuous"
"666","ahydroxyDHEA3sulfate",-0.105525705469606,0.118977985164944,0.375114049679268,"Continuous"
"667","hydroxypalmitate16",-0.0706008533804916,0.125689303785022,0.574314083220446,"Continuous"
"668","methylstearate",0.0317093173051636,0.124904102578775,0.799596531650392,"Continuous"
"669","arachidonoylGPA204",0.164034634458762,0.108098328725138,0.129151181429379,"Continuous"
"670","arachidonoylGPC204n6",-0.0647730217507273,0.118897975981848,0.585906094510107,"Continuous"
"671","arachidonoylGPE204n6",-0.0330273284172759,0.126619137552726,0.794215941568169,"Continuous"
"672","arachidonoylGPI204",-0.263679186744334,0.111795753006932,0.0183450230406621,"Continuous"
"673","arachidonylglycerol204",0.0448801938751068,0.127698808106023,0.725248146942715,"Continuous"
"674","dihomolinolenylglycerol203",-0.00371515488836448,0.118216731474917,0.974929294465909,"Continuous"
"675","docosahexaenoylglycerol226",0.330739164328769,0.146913594693781,0.024369736000641,"Continuous"
"676","lignoceroylGPC240",-0.16828965710953,0.123557020244332,0.173185125866671,"Continuous"
"677","linolenoylglycerol183",0.0878034706826846,0.117119218671515,0.453439561263137,"Continuous"
"678","linolenoylGPC183",0.0652851843914325,0.0991126188597688,0.51009036185931,"Continuous"
"679","linoleoyl2arachidonoylGPC182204n6",-0.268760308095625,0.12490230530941,0.0314159314187386,"Continuous"
"680","linoleoyl2linolenoylGPC182183",-0.0732138638645279,0.124384001099275,0.556121861555473,"Continuous"
"681","linoleoylglycerol1821",0.0755815665752564,0.120557156746162,0.530701487361543,"Continuous"
"682","linoleoylGPA182",-0.0125447152940013,0.113637431802752,0.912098135079217,"Continuous"
"683","linoleoylGPC182",-0.067311885848984,0.120229297064396,0.575573166369256,"Continuous"
"684","linoleoylGPE182",-0.0323051673813172,0.109330357158606,0.767625597438118,"Continuous"
"685","linoleoylGPG182",-0.0925051709382212,0.118952645064038,0.436767213813096,"Continuous"
"686","linoleoylGPI182",-0.188309122386437,0.115092771738897,0.101808045362469,"Continuous"
"687","N1methyladenosine",0.11654480480691,0.131196200274022,0.374366200790521,"Continuous"
"688","methylhistamine",-0.103521637251044,0.128010397151643,0.418689395309012,"Continuous"
"689","methylhistidine1",-0.0316689241990282,0.112166020695729,0.777683022722973,"Continuous"
"690","methylimidazoleacetate",-0.0464213133458002,0.133523765061721,0.728093058463264,"Continuous"
"691","methylnicotinamide",-0.267711641522153,0.117249415518148,0.022414685637025,"Continuous"
"692","methylxanthine1",-0.196026313867326,0.116246623539849,0.0917386395114315,"Continuous"
"693","myristoylglycerol140",0.153823915065553,0.117702051586583,0.191249262275031,"Continuous"
"694","oleoylglycerol181",0.227100773423949,0.128750230717354,0.0777511168791726,"Continuous"
"695","oleoylGPC181",-0.100077397668598,0.116333240480282,0.389643064160349,"Continuous"
"696","oleoylGPE181",-0.0101632831233986,0.127148605480613,0.93629108377674,"Continuous"
"697","oleoylGPI181",-0.277069805918805,0.115491396736261,0.0164376036903046,"Continuous"
"698","palmitoleoyl2linolenoylGPC161183",-0.149983002801209,0.109619210325928,0.171243774486553,"Continuous"
"699","palmitoleoylglycerol161",0.149519029980922,0.110402818729939,0.175639263328332,"Continuous"
"700","palmitoleoylGPC161",-0.0424294900498774,0.107135938616428,0.692079837770381,"Continuous"
"701","palmitoyl2arachidonoylGPC160204n6",-0.0718945544205848,0.129909409289614,0.579975377252781,"Continuous"
"702","palmitoyl2arachidonoylGPE160204",0.143625636568175,0.123488738062455,0.244802449715013,"Continuous"
"703","palmitoyl2arachidonoylGPI160204",0.0796985068974539,0.102769050508066,0.438037895858776,"Continuous"
"704","palmitoyl2linoleoylGPC160182",0.00749365691590255,0.122995010076823,0.951417735408592,"Continuous"
"705","palmitoyl2linoleoylGPE160182",0.158734362604872,0.115823916711764,0.170537111085291,"Continuous"
"706","palmitoyl2linoleoylGPI160182",0.0373815684111899,0.109495170468954,0.73280304421528,"Continuous"
"707","palmitoyl2oleoylGPC160181",0.0152011469348732,0.121821535489323,0.900696059328222,"Continuous"
"708","palmitoyl2oleoylGPE160181",0.157274729022828,0.124186999458228,0.205357483806121,"Continuous"
"709","palmitoyl2oleoylGPI160181",0.045163189622532,0.108478754749123,0.67716699406582,"Continuous"
"710","palmitoyl2palmitoleoylGPC160161",0.029175276602031,0.106966159051824,0.785043551854435,"Continuous"
"711","palmitoyl2stearoylGPC160180",-0.0135138491315532,0.142195624934143,0.924285418472735,"Continuous"
"712","palmitoylglycerol160",0.240794837181262,0.129872469749671,0.0637267369897459,"Continuous"
"713","palmitoylGPA160",0.0654963650959692,0.12459622806007,0.599118259279315,"Continuous"
"714","palmitoylGPC1601",-0.0426420625627138,0.124906865391004,0.732809352719909,"Continuous"
"715","palmitoylGPE160",0.23302879575552,0.12645058722386,0.0653516867966856,"Continuous"
"716","palmitoylGPG160",0.0580317071527454,0.111125089429934,0.601517394476755,"Continuous"
"717","palmitoylGPI160",-0.221063468243529,0.109585520464794,0.0436674536432231,"Continuous"
"718","pentadecanoylglycerol150",-0.108180819029553,0.11980039005625,0.366521168836827,"Continuous"
"719","stearoyl2arachidonoylGPC180204",-0.0558512781634347,0.140225066604985,0.690410983504038,"Continuous"
"720","stearoyl2arachidonoylGPE180204",0.141070991141722,0.132310096516784,0.286326525866099,"Continuous"
"721","stearoyl2arachidonoylGPI180204",-0.0321009797981587,0.127687297901537,0.80150248770342,"Continuous"
"722","stearoyl2linoleoylGPC180182",-0.00608714665486146,0.133529681483308,0.963639854317348,"Continuous"
"723","stearoyl2linoleoylGPE180182",0.132066751430266,0.127386660921222,0.299857394020627,"Continuous"
"724","stearoyl2linoleoylGPI180182",-0.0326026201084018,0.122690640467693,0.790446929761222,"Continuous"
"725","stearoyl2oleoylGPC180181",0.0698990267450465,0.141255772264763,0.620712964539645,"Continuous"
"726","stearoyl2oleoylGPE180181",0.131234173335836,0.144805215525198,0.364787293673872,"Continuous"
"727","stearoyl2oleoylGPI180181",-0.0157168644646041,0.126456047161097,0.901087903929096,"Continuous"
"728","stearoyl2oleoylGPS180181",-0.147205934646774,0.124942675090901,0.238721747884004,"Continuous"
"729","stearoylGPC180",-0.0354022443945074,0.120396227450418,0.768721386906708,"Continuous"
"730","stearoylGPE1801",0.140338118173454,0.121881652974295,0.249555625773028,"Continuous"
"731","stearoylGPI180",-0.258343190328293,0.124922870248052,0.0386379947869105,"Continuous"
"732","dihydroxy2methylbutyrate",0.0970267641193375,0.127955547491522,0.448280423497381,"Continuous"
"733","dihydroxyisovalerate",0.194078940438495,0.132068856344022,0.141689513731348,"Continuous"
"734","hydroxypregnenolonedisulfate",-0.213759256659062,0.136425256348466,0.11714745426932,"Continuous"
"735","aminoadipate",-0.104928941325045,0.132321563577775,0.427786886983649,"Continuous"
"736","aminobutyrate",0.0677527575699498,0.105251360460073,0.51975485043427,"Continuous"
"737","aminoheptanoate",0.314805772316159,0.116143277275329,0.00671828615100678,"Continuous"
"738","aminooctanoate",0.0202108092981898,0.110333605631927,0.854657501793328,"Continuous"
"739","aminophenolsulfate",-0.109887155013225,0.110056083087519,0.318053892834302,"Continuous"
"740","deoxyuridine",0.0314363552619665,0.12116121082898,0.795281184528528,"Continuous"
"741","hydroxy3methylvalerate",0.160519128760432,0.131778415985432,0.223186434515787,"Continuous"
"742","hydroxybutyrate2hydroxyisobutyrate",0.153715410435619,0.0871723859800256,0.0778415088711082,"Continuous"
"743","hydroxydecanoate2",0.221623958675746,0.116755005138211,0.0576701830314618,"Continuous"
"744","hydroxyglutarate",-0.0920414225423608,0.100869607079158,0.361516492343122,"Continuous"
"745","hydroxyhippuratesalicylurate",-0.19189500517584,0.132499424582237,0.1475414202768,"Continuous"
"746","hydroxyoctanoate2",0.118454428356143,0.108336507231452,0.274221084294195,"Continuous"
"747","hydroxypalmitate2",-0.23584522562195,0.0952473546048534,0.0132813671447959,"Continuous"
"748","hydroxyphenylacetate2",0.211525443066303,0.119165126101844,0.0758877114895944,"Continuous"
"749","hydroxystearate",-0.261827976556851,0.105437276196478,0.0130186699903217,"Continuous"
"750","keto3deoxygluconate",0.2042781861851,0.113280900375732,0.0713428605694698,"Continuous"
"751","linoleoylglycerol1822",-0.0852368375802324,0.123591306616835,0.490403664012332,"Continuous"
"752","methylbutyrylcarnitineC5",0.0239268017746778,0.106774901789186,0.822690086137683,"Continuous"
"753","methylcitratehomocitrate",-0.102651689964924,0.107956117549883,0.3416729286749,"Continuous"
"754","Omethylcytidine",-0.0493331944515074,0.10961070757511,0.652655341263407,"Continuous"
"755","Omethyluridine",-0.0782714703887622,0.121789548465573,0.520433022032242,"Continuous"
"756","oxindole3acetate",-0.0366388142406928,0.117345787728555,0.754866129673156,"Continuous"
"757","oxoarginine",-0.0280668739040543,0.10581555614503,0.79082199243932,"Continuous"
