"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",0.00701023947759675,0.171403395493785,0.967376358828316,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.203264393298912,0.16492473793993,0.21777446843905,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.318969640702351,0.163720255741493,0.0513838496093046,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.210592653662554,0.18639031778315,0.258540445943674,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.349058275141059,0.184006083008513,0.0578288449561464,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.0603302568328776,0.182214026344429,0.740572298073388,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.236147559465509,0.207420380706994,0.254912853338946,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.0439223534141643,0.175479714014181,0.802356321540313,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.147285472007716,0.185077421100405,0.426145589563627,"Continuous"
"10","enylpalmitoylGPCP160",0.13481998770377,0.196936085046073,0.493604239212135,"Continuous"
"11","enylpalmitoylGPEP160",0.100301328386176,0.194274971638417,0.605655102769003,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.244909663107432,0.160355663541515,0.126688819311606,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.324729909696199,0.198784169065162,0.102346999533895,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.202030103031006,0.204863828496117,0.324050796693007,"Continuous"
"15","enylstearoylGPEP180",0.0322668687133684,0.16715418569201,0.846930337113696,"Continuous"
"16","dilinoleoylGPC182182",0.313371332164526,0.191977566705861,0.10260933881608,"Continuous"
"17","dipalmitoylGPC160160",0.236116691851223,0.18129775332469,0.192790051856064,"Continuous"
"18","dimethylurate13",-0.499234273091952,0.176960992360765,0.00478511735662774,"Continuous"
"19","anhydroglucitol15AG",-0.0946311738992656,0.191187100241762,0.620623900574132,"Continuous"
"20","dimethylurate17",-0.391379641157052,0.195417166763848,0.045199782167032,"Continuous"
"21","heptadecenoate171n7",0.17663531659884,0.190852152607806,0.354701390462542,"Continuous"
"22","nonadecenoate191n9",0.183972843810609,0.203875203809812,0.366855204683501,"Continuous"
"23","undecenoate111n1",0.272873074874865,0.158759603434437,0.0856541589996179,"Continuous"
"24","DiHOME1213",0.346565959511203,0.183812233809432,0.0593711760862544,"Continuous"
"25","HETE",-0.124653566785282,0.189047519288623,0.509653773501252,"Continuous"
"26","HODE9HODE",-0.296479025812569,0.16712676619122,0.0760669681703088,"Continuous"
"27","ahydroxyDHEA3sulfate",-0.300569677595553,0.175927485152234,0.0875461679867886,"Continuous"
"28","hydroxypalmitate16",-0.151340195510544,0.174471744906913,0.385712195737543,"Continuous"
"29","methylstearate",0.233977473897267,0.20113161400935,0.244705653427544,"Continuous"
"30","arachidonoylGPA204",0.281235745393248,0.156862530186764,0.0729920606651536,"Continuous"
"31","arachidonoylGPC204n6",-0.0736289084699495,0.201319859937057,0.714565831065495,"Continuous"
"32","arachidonoylGPE204n6",0.0105430710726771,0.171527908092636,0.950988385271125,"Continuous"
"33","arachidonoylGPI204",0.309012706739217,0.166220306879949,0.0630193308055094,"Continuous"
"34","arachidonylglycerol204",0.100106342062436,0.168778502242106,0.553099114661271,"Continuous"
"35","dihomolinolenylglycerol203",0.227208717132627,0.17194650407335,0.186370726585299,"Continuous"
"36","docosahexaenoylglycerol226",0.436040461147671,0.17934803626058,0.015046701385432,"Continuous"
"37","lignoceroylGPC240",0.0539989779807181,0.17394967820657,0.756234947867871,"Continuous"
"38","linolenoylglycerol183",0.380139527379708,0.173897139285206,0.0288154450769566,"Continuous"
"39","linolenoylGPC183",0.114106678039863,0.162858707285828,0.483522521591857,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",0.382470894982292,0.169913649312873,0.0243873004350676,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.257339562914383,0.173928930069944,0.138988750176501,"Continuous"
"42","linoleoylglycerol1821",0.36829258951857,0.166866524681809,0.0273064530797858,"Continuous"
"43","linoleoylGPA182",0.0906390308932463,0.17542696922807,0.605381850423782,"Continuous"
"44","linoleoylGPC182",0.0782584449514614,0.165585525135508,0.636486836057151,"Continuous"
"45","linoleoylGPE182",0.0538183581587232,0.200089321778065,0.787951486953034,"Continuous"
"46","linoleoylGPG182",0.0435873799225051,0.161577774200569,0.787344137922645,"Continuous"
"47","linoleoylGPI182",0.152637915474585,0.171181856008091,0.372569243161679,"Continuous"
