"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.07296648298131,0.45776861478252,0.873356895564898,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.3509324588844,0.398297840308762,0.378274252724395,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.176396749253329,0.389924178123338,0.650989988725636,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.164091418644677,0.410625939799858,0.689441660718793,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.07399507591887,0.398817934649961,0.852808663012882,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.190940180246897,0.463956537066019,0.680671075650243,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.116691664752749,0.362188618852085,0.747312705127973,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.580606343726156,0.468353000394142,0.215094965571116,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.259994643200753,0.477327468961859,0.585967977074423,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoylGPCP160",0.221432405382703,0.481261574019527,0.64543854540357,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylpalmitoylGPEP160",0.0426113408736216,0.432154700897945,0.921454239630167,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.269855070927177,0.372558450331095,0.468863478715408,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.12603437163539,0.386591351637413,0.744413413071633,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.201225225582679,0.36431059520964,0.580711836162063,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"enylstearoylGPEP180",0.0345348270448089,0.443648712130079,0.937953155689432,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"dilinoleoylGPC182182",0.284645150109045,0.521486301339798,0.585179790809301,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"dipalmitoylGPC160160",-0.0201520056259397,0.464527644811083,0.96539725375908,1,0.999942449408854,"1",0,0.000024994623399449,"Not Sig","Not Sig","Complete-cases",0.999942449408854,"Not Sig"
"dimethylurate13",-0.803933754199686,0.528187632127382,0.12799381649369,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"anhydroglucitol15AG",0.545941274250955,0.494994367401626,0.270060077312392,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"dimethylurate17",-0.498820207850619,0.46889373051299,0.287408626417618,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"heptadecenoate171n7",0.306782241605468,0.442793272986149,0.488413722395434,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"nonadecenoate191n9",0.404919790102261,0.450038138225832,0.368255703117158,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"undecenoate111n1",-0.518171232271678,0.40201689819032,0.19742277648104,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"DiHOME1213",0.0420322010984926,0.549908903764928,0.93907314942755,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"HETE",0.0369902191526803,0.406778656107321,0.927544626066482,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"HODE9HODE",0.393133732860114,0.439009165713917,0.37051861829555,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"ahydroxyDHEA3sulfate",-0.117968990934148,0.364022363868869,0.745884490903977,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"hydroxypalmitate16",-0.167866235978809,0.411090133507294,0.68302105730645,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"methylstearate",0.735369097801261,0.487527807369591,0.131461546676637,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"arachidonoylGPA204",-0.5020273835822,0.442298541903458,0.256357757151861,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"arachidonoylGPC204n6",0.114352988724086,0.423257710230238,0.787026830134521,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"arachidonoylGPE204n6",0.402044429213243,0.401534688903128,0.316696543763045,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
"arachidonoylGPI204",-0.22368361178084,0.336357556919676,0.506039394795689,1,0.995184096814584,"1",0,0.00209657268627046,"Not Sig","Not Sig","Complete-cases",0.999258409782318,"Not Sig"
