"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"caffeicacidsulfate",0.39564633625525,0.665,0.551999191647262,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"campesterol",0.462184015183055,0.574,0.420995261304036,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"chiroinositol",-0.158960441414945,0.524,0.761608261777185,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"cotinine",-0.366041408527939,0.549,0.505206165825331,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"diacylglycerol16118221601831",0.955041537740682,0.552,0.0835010129595849,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"dihydroferulicacid",-0.189042133869873,0.585,0.746416019308048,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"dimethylsulfone",0.199651419830746,0.822,0.808021983632796,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"dopamine4sulfate",-0.508416603702357,0.527,0.335045095069982,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"flavinadeninedinucleotideFAD",-0.000261245032121593,0.57,0.999634099504928,1,0.999634099504928,0,0.000158937645390398,"Not Sig","Not Sig","Dichotomized",0.999634099504928,"Not Sig"
"ferulicacid4sulfate",0.461846100478686,0.809,0.568152589843042,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"galactonate",0.445540548059077,0.727,0.540207496035644,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"glycocholateglucuronide1",-0.180481625672351,0.576,0.75388664079022,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"glycolithocholate",0.23191046929653,0.582,0.69043048873424,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"guanidinosuccinate",-0.264606935248166,0.553,0.632277629583165,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"hydroxycotinine",-0.34758426405392,0.648,0.591921780010326,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"indolin2one",-1.01044358316617,0.668,0.130537961168303,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"isoeugenolsulfate",-0.113171413195462,0.576,0.84410846045783,1,0.961508098318918,0,0.0170470535571628,"Not Sig","Not Sig","Dichotomized",0.975090807770252,"Not Sig"
"Iurobilinogen",0.215042998814764,0.58,0.710775991262254,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"malonylcarnitine",-2.03008060968338,0.641,0.00155155240996362,0.22,0.110160221107417,0.658,0.957975201058734,"Not Sig","Not Sig","Dichotomized",0.103954011467562,"Not Sig"
"myristoylcarnitineC14",0.300891983452525,0.523,0.565160018089558,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"N2furoylglycine",-0.676598287975845,0.7,0.334069498884836,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"Nacetyl3methylhistidine",0.494460551115187,0.656,0.45130542061136,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"Nacetylhistamine",0.462287146960886,0.602,0.442791004561572,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"Nalphaacetylornithine",-0.0704856439173087,0.655,0.914276982127215,1,0.991048331771485,0,0.00390516518191024,"Not Sig","Not Sig","Dichotomized",0.999634099504928,"Not Sig"
"Nformylphenylalanine",-0.85345352530118,0.566,0.131269859444473,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"Nmethyltaurine",0.512755595022323,0.549,0.350618797108191,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"oleoylarachidonoylglycerol1812042",0.194444230327319,0.584,0.739221807230513,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"phenylacetylglutamate",-1.15998068160756,0.548,0.0341736029090081,1,0.693235944725592,0,0.159118926928603,"Not Sig","Not Sig","Dichotomized",0.763210464967847,"Not Sig"
"pregnanoloneallopregnanolonesulfate",0.298550707355301,0.566,0.598165397714589,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"saccharin",-0.261917827974143,0.658,0.690627811293881,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"salicyluricglucuronide",0.617542962044762,0.53,0.243839580270168,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"sebacatedecanedioate",-0.55934295390363,0.586,0.339635027324724,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"Smethylmethionine",-0.453348838702508,0.582,0.436326459030557,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"sucrose",0.0156448772415076,0.626,0.980075078695047,1,0.999634099504928,0,0.000158937645390398,"Not Sig","Not Sig","Dichotomized",0.999634099504928,"Not Sig"
"taurobetamuricholate",0.415607157083141,0.561,0.459061069859829,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"tauroursodeoxycholate",0.206123932502561,0.556,0.710650851774119,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"umbelliferonesulfate",-0.19173378013398,0.535,0.719960819475223,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"xanthosine",0.773035904310362,0.569,0.174222960670997,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",0.973964267050654,"Not Sig"
"X11407",0.31970403329916,0.728,0.6603979242571,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X11452",-0.241144484511344,0.546,0.65860776734401,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X11485",0.963654522215258,0.521,0.0643218518738139,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X11847",0.630325144056236,0.653,0.334179150843953,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X11852",0.87401769697244,0.74,0.237377429115751,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X11858",0.365877487590446,0.552,0.507070177837158,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12007",0.632309643626828,0.628,0.314135805009093,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12027",-0.154015574868609,0.656,0.814402670019317,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12126",-0.582029547426435,0.621,0.348775076637942,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12199",0.542552713416077,0.602,0.367189040973699,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12231",-0.166205380046146,0.62,0.788733500118501,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12257",0.287996121814586,0.578,0.618107785741332,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12261",-0.0214769769705173,0.567,0.969760301985695,1,0.999634099504928,0,0.000158937645390398,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12306",1.50197510207018,0.545,0.00589481843774807,0.837,0.279021406053409,0.077,0.554362477105404,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12410",-0.659960429857425,0.568,0.245194776910768,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12456",-0.455152224430635,0.531,0.39176549464361,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12543",-0.691424760903111,0.531,0.193273018873846,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12565",-0.752963188175129,0.567,0.184129911661455,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12714",0.285376562337153,0.608,0.638728536927053,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12726",-0.216942008803241,0.631,0.730790846957591,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12740",0.479866045569103,0.573,0.402641905535188,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12812",0.824876609011012,0.725,0.25537155781288,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12816",-0.15487872192127,0.578,0.788699669214526,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12819",-0.641597006701576,0.743,0.387578979592212,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X12830",-0.604492380851582,0.566,0.285631673094262,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X13689",0.565291511494712,0.606,0.351205609514998,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X13722",-0.430293670108165,0.591,0.466202218257638,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X14095",0.379775763631125,0.668,0.569397042104648,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X14302",-0.466143948249834,0.56,0.405147183124544,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X14626",0.280877541746937,0.668,0.67425469355094,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X14662",-0.159612470484159,0.568,0.778542230732623,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X15220",-0.498175015808988,0.607,0.411486958617717,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X15728",-0.336003071519167,0.532,0.527683450677005,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X16124",-0.0479300769602697,0.493,0.922575964469734,1,0.992468082990169,0,0.00328345091661755,"Not Sig","Not Sig","Dichotomized",NA,NA
