"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.134304947620055,0.434853542025276,0.757434878409359,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.38233787568159,0.393993465541038,0.331838780950521,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.207772464873467,0.381790861094737,0.58630046681083,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0585987307345501,0.407020736223763,0.885524245976302,1,0.984695326634843,"1",0,0.00669812323774697,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0635406024928984,0.396752112098087,0.872761422610196,1,0.984695326634843,"1",0,0.00669812323774697,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.106676451016872,0.445529537487681,0.810766402767283,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.00648429743726703,0.354538959452425,0.985408000296558,1,0.994776831202015,"1",0,0.00227433819732835,"Not Sig","Not Sig","Imputed",0.997104162563896,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.49240728549113,0.447539244520969,0.271221038693918,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.189161940252855,0.477821368569465,0.692190441976231,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoylGPCP160",0.147209714268785,0.47690427602331,0.757566710037197,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylpalmitoylGPEP160",0.0139902272071838,0.429166118690021,0.973994662918721,1,0.993716841099602,"1",0,0.00273734987532918,"Not Sig","Not Sig","Imputed",0.995499197122285,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.327257267431989,0.372897992826409,0.380157933780004,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0809180297979214,0.383502000987893,0.832889087161753,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.104538612109692,0.365517449513264,0.774876819151308,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"enylstearoylGPEP180",0.0352466313064826,0.429620134117166,0.934613803001074,1,0.986438666415349,"1",0,0.00592991260687216,"Not Sig","Not Sig","Imputed",0.990404019703839,"Not Sig"
"dilinoleoylGPC182182",0.160691594779053,0.518720690784245,0.75672489078254,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"dipalmitoylGPC160160",-0.0755477055438965,0.459368598739097,0.869369126207004,1,0.984695326634843,"1",0,0.00669812323774697,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"dimethylurate13",-0.264748369789712,0.491021962342887,0.589763856079658,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"anhydroglucitol15AG",0.491007327587745,0.477203066241165,0.303513774577015,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"dimethylurate17",-0.727402382489879,0.415067549190029,0.0796893175133978,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.971058236475033,"Not Sig"
"heptadecenoate171n7",0.481844713978352,0.463758054396994,0.298804640535214,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"nonadecenoate191n9",0.545951735043144,0.462934658573107,0.23826765309135,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"undecenoate111n1",-0.617910809959385,0.413078895850143,0.13468849323731,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.971058236475033,"Not Sig"
"DiHOME1213",-0.0846624134928026,0.454919367821307,0.852363033712875,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"HETE",0.249863079183003,0.423077721234947,0.554798956259123,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"HODE9HODE",0.338906758733877,0.456595969709149,0.457938002085269,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"ahydroxyDHEA3sulfate",-0.0841779815965365,0.376381084041055,0.823028926509326,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
"hydroxypalmitate16",-0.175596761041505,0.433596600126243,0.685494229704417,1,0.982828778583731,"1",0,0.00752213526366524,"Not Sig","Not Sig","Imputed",0.980625378093148,"Not Sig"
