"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0147097535846202,0.032,0.648714997653031,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.00499601340717309,0.035,0.887161113132464,1,0.978675989913793,0,0.00936106619821735,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.0173424497917314,0.034,0.611492923751372,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0163380499522075,0.034,0.629727744830357,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0228071750066654,0.034,0.500961305528299,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0324789180513911,0.039,0.408250034338163,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0404482275965409,0.032,0.20124221773468,1,0.951875572474941,0,0.0214198181273589,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.02715072778739,0.037,0.458988630731303,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0134526144361834,0.039,0.726899597929588,1,0.978675989913793,0,0.00936106619821735,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoylGPCP160",-0.0125770221784828,0.035,0.718851934538526,1,0.978675989913793,0,0.00936106619821735,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylpalmitoylGPEP160",-0.0234125538581174,0.034,0.490964548610068,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0277969425744057,0.036,0.445131450520206,1,0.978227481219631,0,0.00956014076397314,"Not Sig","Not Sig","Complete-cases",0.988263620700918,"Not Sig"
