"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00507939569255126,0.031,0.871134636478412,1,0.980165731291934,0,0.00870048542977342,"Not Sig","Not Sig","Imputed",0.966729353033098,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.00637205518895186,0.035,0.85754542345199,1,0.980165731291934,0,0.00870048542977342,"Not Sig","Not Sig","Imputed",0.966176485197657,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.0051507641378721,0.032,0.872930886854613,1,0.980165731291934,0,0.00870048542977342,"Not Sig","Not Sig","Imputed",0.966729353033098,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.000466779734964821,0.034,0.989004265067787,1,0.992040033360068,0,0.00347080172025983,"Not Sig","Not Sig","Imputed",0.992940843814641,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0145369511359369,0.034,0.6672563372167,1,0.926998440782442,0,0.0329209963411029,"Not Sig","Not Sig","Imputed",0.927201801359414,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0172605724557132,0.038,0.651149485770304,1,0.921746031136523,0,0.0353887237074369,"Not Sig","Not Sig","Imputed",0.927201801359414,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0330011072917807,0.032,0.299231703944662,1,0.863781028081902,0,0.0635963389430988,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.0122465533713621,0.037,0.742672404888445,1,0.952224555829216,0,0.0212606231937712,"Not Sig","Not Sig","Imputed",0.936745308809999,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.00299681523219574,0.04,0.939898366015766,1,0.987334170188865,0,0.00553583243023357,"Not Sig","Not Sig","Imputed",0.981761055024204,"Not Sig"
"enylpalmitoylGPCP160",-0.000281792740815073,0.035,0.993519338428955,1,0.994625707402706,0,0.00234032004964488,"Not Sig","Not Sig","Imputed",0.99507657877132,"Not Sig"
"enylpalmitoylGPEP160",-0.0157059088544571,0.032,0.628418154698286,1,0.919907916924728,0,0.0362556434946243,"Not Sig","Not Sig","Imputed",0.925013963409079,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0189362497654618,0.036,0.599133551688777,1,0.910437390791942,0,0.0407499145241825,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0217870635972818,0.032,0.502429774671046,1,0.903357145579962,0,0.0441405158109268,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0201470041880137,0.032,0.527715544304342,1,0.908817260430412,0,0.0415234333512571,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"enylstearoylGPEP180",-0.013228836414535,0.034,0.695541844160182,1,0.934666842899856,0,0.0293431635379929,"Not Sig","Not Sig","Imputed",0.927873149098865,"Not Sig"
"dilinoleoylGPC182182",0.0082613346761143,0.031,0.79028449775552,1,0.957103743883645,0,0.0190409849459856,"Not Sig","Not Sig","Imputed",0.938972633482979,"Not Sig"
"dipalmitoylGPC160160",-0.0315362013667898,0.037,0.393610726061893,1,0.88858106050659,0,0.0513029476843172,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"dimethylurate13",-0.0203681288823031,0.031,0.506631454976931,1,0.903357145579962,0,0.0441405158109268,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"anhydroglucitol15AG",0.0366037583509871,0.039,0.35044095305799,1,0.883552956033293,0,0.05376741579636,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"dimethylurate17",-0.016174543765677,0.03,0.589191672541068,1,0.910437390791942,0,0.0407499145241825,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"heptadecenoate171n7",-0.0188338359154814,0.043,0.660550082953883,1,0.923537363259006,0,0.0345455297538214,"Not Sig","Not Sig","Imputed",0.927201801359414,"Not Sig"
"nonadecenoate191n9",-0.0262046300373821,0.039,0.505445344929937,1,0.903357145579962,0,0.0441405158109268,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"undecenoate111n1",-0.00010399027095018,0.029,0.997090286228122,1,0.997090286228122,0,0.00126551467194718,"Not Sig","Not Sig","Imputed",0.997090286228122,"Not Sig"
"DiHOME1213",0.0444947875325236,0.036,0.215206024698734,1,0.780121839532912,0,0.107837563842173,"Not Sig","Not Sig","Imputed",0.854140681878828,"Not Sig"
"HETE",0.0350803348557695,0.036,0.332793006373464,1,0.877676825386716,0,0.0566653688184618,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"HODE9HODE",-0.0303430944699158,0.034,0.368362510136076,1,0.887822779121535,0,0.0516737163506696,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"ahydroxyDHEA3sulfate",0.0235958052406927,0.035,0.503562776293192,1,0.903357145579962,0,0.0441405158109268,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"hydroxypalmitate16",-0.0760218042376257,0.041,0.064794214308818,1,0.549813678824739,0,0.25978445953765,"Not Sig","Not Sig","Imputed",0.587484794948647,"Not Sig"
"methylstearate",-0.0284073730303284,0.04,0.473887478652189,1,0.896341277247888,0,0.0475266035008593,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"arachidonoylGPA204",0.004208161886196,0.032,0.89414488370335,1,0.980165731291934,0,0.00870048542977342,"Not Sig","Not Sig","Imputed",0.968542783252477,"Not Sig"
"arachidonoylGPC204n6",-0.0359547269500634,0.041,0.37902795414228,1,0.888019233007709,0,0.0515776280292098,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"arachidonoylGPE204n6",-0.0380197720403407,0.039,0.335727904335822,1,0.879289134428902,0,0.0558682934821005,"Not Sig","Not Sig","Imputed",0.916508879318067,"Not Sig"
"arachidonoylGPI204",-0.00984615073948331,0.033,0.767945257157579,1,0.957103743883645,0,0.0190409849459856,"Not Sig","Not Sig","Imputed",0.938972633482979,"Not Sig"
