"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.0734044512661859,0.334354764660044,0.826228943853897,1,0.987824494620721,"1",0,0.00532020904436024,"Not Sig","Not Sig","Dichotomized",0.990566845215504,"Not Sig"
"trimethylurate",-0.588205991841635,0.39351961243352,0.134984641820427,1,0.807725300946437,"1",0,0.0927363131947776,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"alphahydroxypregnanoloneglucuronide",-0.317592706167234,0.366760666838748,0.386523104409392,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.323986522492514,0.360875936093461,0.369303847252575,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"methylurate",-0.169129361403718,0.334599482469242,0.613230105220623,1,0.926368882354558,"1",0,0.0332160417520887,"Not Sig","Not Sig","Dichotomized",0.93033407905732,"Not Sig"
"stearoylGPG180",0.0171817972441803,0.381213070287924,0.964050417671787,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.192217783707882,0.35631490695609,0.589569211365371,1,0.909987261020463,"1",0,0.0409646873571947,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"acetamidophenolsulfate",-0.672269076955272,0.380607861955197,0.0773449102510243,1,0.784498375403246,"1",0,0.105407951444968,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"hydroxyphenylpropionate",-0.238245677022555,0.359662460765572,0.507705528122512,1,0.858264107064246,"1",0,0.0663790494579284,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"hydroxyphenylpropionatesulfate",0.0375707099731694,0.306215545370029,0.902349674272295,1,0.994059064672125,"1",0,0.00258781007040363,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"dimethylurate37",-0.157987040352353,0.336525237801255,0.638736830397563,1,0.931956305669474,"1",0,0.0306044488600491,"Not Sig","Not Sig","Dichotomized",0.93033407905732,"Not Sig"
"acetaminophensulfate",0.207481281586954,0.379205712203492,0.584277719695889,1,0.909987261020463,"1",0,0.0409646873571947,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"acetylphenolsulfate4",0.0251734600538115,0.342500788787154,0.941409052403916,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"hydroxyphenylacetate4",-0.425821928239269,0.345426114489893,0.21767133546897,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"vinylguaiacolsulfate",-0.629557068058577,0.415271838225408,0.129516331481171,1,0.807725300946437,"1",0,0.0927363131947776,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",-0.291766180927913,0.328223082483998,0.374042606962386,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",0.00233121552945766,0.459110929204067,0.995948619891757,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",0.027450930646982,0.430200173710378,0.949121779278697,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",0.0214538945121695,0.500274045393175,0.965793776343411,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.327913546363897,0.313262815718746,0.295206511136759,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"hydroxyhexanoate5",0.524921996531328,0.367557323908891,0.153252599775874,1,0.807725300946437,"1",0,0.0927363131947776,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"hydroxyindoleacetate",-0.403053107495075,0.344263141059761,0.241691064561442,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"acesulfame",-0.00560699926735802,0.343435856816346,0.9869741632235,1,0.995948619891757,"1",0,0.00176306586652412,"Not Sig","Not Sig","Dichotomized",0.995948619891757,"Not Sig"
"adenosine35cyclicmonophosphatecAMP",-0.416961190268746,0.387212825825963,0.281557601430164,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"ADSGEGDFXAEGGGVR",0.854343801905932,0.352990369946955,0.0155075611778541,1,0.367012281209215,"1",0,0.435319402853761,"Not Sig","Not Sig","Dichotomized",0.519503299458114,"Not Sig"
"alphaCEHCglucuronide",0.148920812055575,0.355742969086797,0.675494506832383,1,0.948082762893889,"1",0,0.0231537492661173,"Not Sig","Not Sig","Dichotomized",0.940645893357005,"Not Sig"
"alphaCEHCsulfate",0.312080158915877,0.369469291528114,0.398294309027748,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"benzoylcarnitine",-0.640154322907566,0.38084955216386,0.0927903433476207,1,0.79116157078043,"1",0,0.101734815955025,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"bradykinindesarg9",0.331503904265913,0.359306437032656,0.35620439977642,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"caffeicacidsulfate",0.29659053106314,0.325060271459636,0.361549222171393,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"campesterol",0.28245876788413,0.362964297005364,0.436451194845282,1,0.852496253601136,"1",0,0.0693075208913929,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"chiroinositol",0.37959194549863,0.384527626965778,0.323562100218843,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"cotinine",-0.14159799237999,0.390167089479716,0.716667417949036,1,0.969207365226316,"1",0,0.013583294219846,"Not Sig","Not Sig","Dichotomized",0.960334340051709,"Not Sig"
"diacylglycerol16118221601831",0.387934818807281,0.373242798932499,0.298635865882777,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"dihydroferulicacid",0.260583550526942,0.31077345804937,0.40174993695722,1,0.834938053640342,"1",0,0.0783457448279566,"Not Sig","Not Sig","Dichotomized",0.906084183563216,"Not Sig"
"dimethylsulfone",0.883928135462732,0.414263812062294,0.0328646888087287,1,0.466678581083947,"1",0,0.330982131256507,"Not Sig","Not Sig","Dichotomized",0.733978050061607,"Not Sig"
"dopamine4sulfate",-0.0988893578337867,0.335279097122587,0.768034836734222,1,0.980966257648556,"1",0,0.00834593081481679,"Not Sig","Not Sig","Dichotomized",0.990566845215504,"Not Sig"
"flavinadeninedinucleotideFAD",-0.212604007651588,0.371332868316126,0.566954211966422,1,0.905880772577773,"1",0,0.0429289581939519,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"ferulicacid4sulfate",0.231008351458555,0.375193498205431,0.538089520609249,1,0.896045471474463,"1",0,0.0476699507068926,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"galactonate",-0.151405729502106,0.363860944566632,0.677330413999356,1,0.948082762893889,"1",0,0.0231537492661173,"Not Sig","Not Sig","Dichotomized",0.940645893357005,"Not Sig"
"glycocholateglucuronide1",-0.20728875818851,0.349743074307334,0.553389524068424,1,0.903233476065704,"1",0,0.0441999747575881,"Not Sig","Not Sig","Dichotomized",0.918631096778601,"Not Sig"
"glycolithocholate",0.0906539184857597,0.361418874808155,0.801947210330495,1,0.980966257648556,"1",0,0.00834593081481679,"Not Sig","Not Sig","Dichotomized",0.990566845215504,"Not Sig"
