"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00193842659416352,0.169407962332258,0.990870518236245,1,0.999306742110005,"1",0,0.000301182486794868,"Not Sig","Not Sig","Imputed",0.998344995433252,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.190550123039959,0.164096771114294,0.245558215005051,1,0.707528011877223,"1",0,0.150256361227162,"Not Sig","Not Sig","Imputed",0.664100505452846,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.331888996282118,0.166673601971214,0.0464532865386593,1,0.470065839647837,"1",0,0.327841308461811,"Not Sig","Not Sig","Imputed",0.421080204507551,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.132054796721302,0.18368197329628,0.47218299206024,1,0.832338254631678,"1",0,0.0797001445432489,"Not Sig","Not Sig","Imputed",0.813933874189683,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.36194312446813,0.191469098882044,0.058711505468426,1,0.488718920519583,"1",0,0.31094084714292,"Not Sig","Not Sig","Imputed",0.463168543139805,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0181707642547713,0.174912770153738,0.917260832698753,1,0.98687065033642,"1",0,0.0057397668100663,"Not Sig","Not Sig","Imputed",0.979509167616976,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.24855802071922,0.216284756856707,0.250466700804595,1,0.707528011877223,"1",0,0.150256361227162,"Not Sig","Not Sig","Imputed",0.664100505452846,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.0188162513001787,0.173955614568365,0.913863247330613,1,0.98687065033642,"1",0,0.0057397668100663,"Not Sig","Not Sig","Imputed",0.979509167616976,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0841526009679756,0.18896153930998,0.656072271646267,1,0.935547440427525,"1",0,0.0289341850816563,"Not Sig","Not Sig","Imputed",0.906265295750599,"Not Sig"
"enylpalmitoylGPCP160",0.0866062702971804,0.193585664676927,0.654601028404266,1,0.935547440427525,"1",0,0.0289341850816563,"Not Sig","Not Sig","Imputed",0.906265295750599,"Not Sig"
"enylpalmitoylGPEP160",0.0875620417839834,0.192885332235213,0.649858302369049,1,0.934777991515058,"1",0,0.0292915212221337,"Not Sig","Not Sig","Imputed",0.906265295750599,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.263159207755781,0.16195498189031,0.104185766127004,1,0.597360531938906,"1",0,0.223763474948134,"Not Sig","Not Sig","Imputed",0.549994846740083,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.323715026574387,0.20508421303932,0.114462433570783,1,0.606804652006809,"1",0,0.216951098397597,"Not Sig","Not Sig","Imputed",0.558125119811006,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.204899213580742,0.210800198136313,0.331047195029826,1,0.765067939156333,"1",0,0.116299997146263,"Not Sig","Not Sig","Imputed",0.742242658330031,"Not Sig"
"enylstearoylGPEP180",0.0123583463892428,0.165824938359464,0.940591484055117,1,0.98687065033642,"1",0,0.0057397668100663,"Not Sig","Not Sig","Imputed",0.979509167616976,"Not Sig"
"dilinoleoylGPC182182",0.229804147301517,0.179982747196678,0.201668596775247,1,0.671483387435715,"1",0,0.172964727350061,"Not Sig","Not Sig","Imputed",0.610741945153825,"Not Sig"
