"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.0371838895382735,0.103,0.718561884993952,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.0734794745670711,0.103,0.474863797254539,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.0045606140271558,0.102,0.964410741481183,1,0.994272083247228,0,0.00249475435163074,"Not Sig","Not Sig","Imputed",0.997181980269378,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0905583450671345,0.115,0.429187418130706,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00880098606481271,0.114,0.938273979589723,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.083778068660391,0.129,0.516672796250066,1,0.954487920961463,0,0.0202295632294304,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0572946122939363,0.117,0.625610090069381,1,0.969046907420748,0,0.0136552000999762,"Not Sig","Not Sig","Imputed",0.969191573987759,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0113655993835102,0.124,0.926986449176598,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0361136162018463,0.129,0.778990033436486,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylpalmitoylGPCP160",0.0332800087417781,0.105,0.751482209121091,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylpalmitoylGPEP160",0.0438289755383563,0.108,0.684665067130774,1,0.978772294828192,0,0.00931833230505323,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0457865954994585,0.113,0.684728542868312,1,0.978772294828192,0,0.00931833230505323,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0288295729824735,0.112,0.797064663855646,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0365279051149441,0.133,0.784044687417276,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"enylstearoylGPEP180",0.0287717990590579,0.101,0.776525731415935,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"dilinoleoylGPC182182",-0.0394021041489112,0.107,0.713920404456244,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"dipalmitoylGPC160160",0.0364787400616175,0.11,0.740901376269254,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"dimethylurate13",-0.0988858916678406,0.104,0.341488832966333,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"anhydroglucitol15AG",-0.106300212419861,0.101,0.290342351476895,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"dimethylurate17",-0.0272225446341373,0.102,0.788880502481686,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"heptadecenoate171n7",0.0694379473492893,0.109,0.525543254226321,1,0.954487920961463,0,0.0202295632294304,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"nonadecenoate191n9",0.104905710364157,0.106,0.323216215929029,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"undecenoate111n1",0.16903278140339,0.11,0.123741087272583,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"DiHOME1213",0.173037221180195,0.113,0.125148473683635,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"HETE",0.158556133074397,0.125,0.202921323516769,1,0.887080389194652,0,0.0520370216545575,"Not Sig","Not Sig","Imputed",0.932043665129983,"Not Sig"
"HODE9HODE",0.0266182903750616,0.098,0.786480589363729,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"ahydroxyDHEA3sulfate",-0.159193107221393,0.108,0.14002725656317,1,0.850570970610068,0,0.0702894435347598,"Not Sig","Not Sig","Imputed",0.877229577881037,"Not Sig"
"hydroxypalmitate16",-0.106904561370457,0.105,0.309359955460779,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"methylstearate",0.073186350287391,0.112,0.514570901808743,1,0.954434221739462,0,0.0202539972021759,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"arachidonoylGPA204",0.165799435591017,0.097,0.0860174250103752,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"arachidonoylGPC204n6",-0.0586967791551072,0.099,0.553821749709355,1,0.956934445493726,0,0.0191178124169697,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"arachidonoylGPE204n6",-0.0522789368209233,0.104,0.613544778163472,1,0.964295027218463,0,0.0157900728498382,"Not Sig","Not Sig","Imputed",0.965652988291769,"Not Sig"
"arachidonoylGPI204",-0.132516545223166,0.098,0.175563819667885,1,0.860098037296369,0,0.0654520433724868,"Not Sig","Not Sig","Imputed",0.897482246142229,"Not Sig"
"arachidonylglycerol204",0.0655649913435912,0.102,0.519445944281249,1,0.954487920961463,0,0.0202295632294304,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"dihomolinolenylglycerol203",0.0492707993371364,0.095,0.603656491688655,1,0.96221132274486,0,0.0167295368777699,"Not Sig","Not Sig","Imputed",0.965652988291769,"Not Sig"
"docosahexaenoylglycerol226",0.359428655203975,0.119,0.00260043353701374,1,0.773951720400779,0,0.111286130037394,"Not Sig","Not Sig","Imputed",0.553892343383926,"Not Sig"
"lignoceroylGPC240",-0.115031968736575,0.103,0.265056338051356,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"linolenoylglycerol183",0.164902354260164,0.096,0.0871674345527968,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"linolenoylGPC183",0.0923134457858699,0.084,0.273489700921014,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",-0.157119831804993,0.112,0.159950568265267,1,0.860004886356611,0,0.0654990811847067,"Not Sig","Not Sig","Imputed",0.888267448240666,"Not Sig"
"linoleoyl2linolenoylGPC182183",0.00586867385691052,0.11,0.95726292813598,1,0.994272083247228,0,0.00249475435163074,"Not Sig","Not Sig","Imputed",0.997181980269378,"Not Sig"
"linoleoylglycerol1821",0.148134666786906,0.095,0.120338608701858,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"linoleoylGPA182",0.0197269810653717,0.098,0.840670323718685,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"linoleoylGPC182",-0.020231295577015,0.102,0.842512857260239,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"linoleoylGPE182",-0.0303909037476979,0.091,0.738485178492476,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"linoleoylGPG182",-0.0992178711239057,0.097,0.306789058959957,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"linoleoylGPI182",-0.101977690356411,0.097,0.291341370073866,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"N1methyladenosine",0.106352693596244,0.145,0.462214516829744,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"methylhistamine",-0.115999262506053,0.114,0.3085961988491,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"methylhistidine1",0.0284325748776756,0.105,0.786784896853246,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"methylimidazoleacetate",-0.0519576423509239,0.138,0.706377021116614,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"methylnicotinamide",-0.0813860798426123,0.102,0.425894160325056,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"methylxanthine1",-0.211167487375406,0.103,0.0404317807105823,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"myristoylglycerol140",0.196594597377562,0.096,0.0403209303480679,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"oleoylglycerol181",0.202749584656747,0.104,0.0507832452002142,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"oleoylGPC181",-0.075572263995544,0.094,0.422280204234737,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"oleoylGPE181",-0.0320554319127827,0.104,0.757310503447979,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"oleoylGPI181",-0.150050688355545,0.098,0.126467563772148,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"palmitoleoyl2linolenoylGPC161183",-0.0650442522503485,0.098,0.506350705044609,1,0.950860954294942,0,0.0218829858990161,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"palmitoleoylglycerol161",0.175540416664581,0.091,0.0526276841079474,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"palmitoleoylGPC161",-0.0219978271477409,0.089,0.804906576437369,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"palmitoyl2arachidonoylGPC160204n6",-0.0501131344755777,0.114,0.659225190392687,1,0.976936696201007,0,0.0101335768966821,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"palmitoyl2arachidonoylGPE160204",0.083487555724485,0.11,0.446374800814996,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"palmitoyl2arachidonoylGPI160204",0.0877514650035374,0.087,0.313622383307391,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"palmitoyl2linoleoylGPC160182",0.0574525913890398,0.106,0.588479474016389,1,0.956934445493726,0,0.0191178124169697,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"palmitoyl2linoleoylGPE160182",0.135056983807618,0.105,0.197729293031385,1,0.887080389194652,0,0.0520370216545575,"Not Sig","Not Sig","Imputed",0.929866085561811,"Not Sig"
"palmitoyl2linoleoylGPI160182",0.0539626420215531,0.101,0.593715431470211,1,0.959893088498412,0,0.0177771353571073,"Not Sig","Not Sig","Imputed",0.965652988291769,"Not Sig"
"palmitoyl2oleoylGPC160181",0.019957239842323,0.106,0.851322221159853,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"palmitoyl2oleoylGPE160181",0.104155989182051,0.11,0.343843497619693,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"palmitoyl2oleoylGPI160181",0.0167135757739283,0.097,0.863349946592157,1,0.986215504429923,0,0.00602817414778191,"Not Sig","Not Sig","Imputed",0.978157120341114,"Not Sig"
"palmitoyl2palmitoleoylGPC160161",0.0145198028588378,0.094,0.877235805608058,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.98327785692512,"Not Sig"
"palmitoyl2stearoylGPC160180",0.0875775435537483,0.123,0.476699636070759,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"palmitoylglycerol160",0.243889057583985,0.103,0.0179082449350618,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"palmitoylGPA160",0.129002123759816,0.105,0.220774711239501,1,0.896001543385173,0,0.0476912422540727,"Not Sig","Not Sig","Imputed",0.932780430883375,"Not Sig"
"palmitoylGPC1601",0.00988203501502107,0.103,0.923715263989036,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"palmitoylGPE160",0.193743190881777,0.107,0.0693653548321925,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"palmitoylGPG160",0.0624394715858834,0.094,0.505009461836751,1,0.950860954294942,0,0.0218829858990161,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"palmitoylGPI160",-0.0894469449897137,0.092,0.329170945350668,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"pentadecanoylglycerol150",0.00847809006090705,0.102,0.933892665596855,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"stearoyl2arachidonoylGPC180204",-0.0379805558703896,0.123,0.756908926527143,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"stearoyl2arachidonoylGPE180204",0.102203715985339,0.115,0.373369307249325,1,0.925181178908648,0,0.0337732107255194,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"stearoyl2arachidonoylGPI180204",-0.0133022734292405,0.109,0.902997116240021,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"stearoyl2linoleoylGPC180182",0.0618816971699548,0.114,0.586445105016049,1,0.956934445493726,0,0.0191178124169697,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"stearoyl2linoleoylGPE180182",0.139555265697479,0.112,0.213807117314922,1,0.894012085888907,0,0.0486566100638338,"Not Sig","Not Sig","Imputed",0.932780430883375,"Not Sig"
"stearoyl2linoleoylGPI180182",0.0102485376984901,0.103,0.920657952963082,1,0.986700727821322,0,0.00581455144836953,"Not Sig","Not Sig","Imputed",0.989509813143207,"Not Sig"
"stearoyl2oleoylGPC180181",0.0741008894033204,0.12,0.536336352279204,1,0.956934445493726,0,0.0191178124169697,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"stearoyl2oleoylGPE180181",0.124930621154116,0.124,0.313588610985448,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"stearoyl2oleoylGPI180181",0.0332426145685325,0.105,0.752305336732328,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"stearoyl2oleoylGPS180181",-0.105156971921458,0.114,0.35528950252156,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"stearoylGPC180",0.0299260182201823,0.102,0.769377399485888,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"stearoylGPE1801",0.118002212431107,0.099,0.232556171487149,1,0.896001543385173,0,0.0476912422540727,"Not Sig","Not Sig","Imputed",0.943204387154121,"Not Sig"
"stearoylGPI180",-0.1137448933718,0.109,0.295522633143993,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"dihydroxy2methylbutyrate",0.00276464195644672,0.115,0.980799993787927,1,0.999415327553886,0,0.000253994276032952,"Not Sig","Not Sig","Imputed",0.999415327553886,"Not Sig"
"dihydroxyisovalerate",0.160756044136898,0.125,0.199705113591229,1,0.887080389194652,0,0.0520370216545575,"Not Sig","Not Sig","Imputed",0.931471296239384,"Not Sig"
"hydroxypregnenolonedisulfate",-0.167126285889024,0.116,0.1494982090775,1,0.860004886356611,0,0.0654990811847067,"Not Sig","Not Sig","Imputed",0.886629268957769,"Not Sig"
"aminoadipate",-0.0557085934740142,0.122,0.647076146519612,1,0.971418119942447,0,0.012593799856577,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"aminobutyrate",0.0273231095886346,0.091,0.76520824300582,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"aminoheptanoate",0.192100429806511,0.107,0.0735137116892395,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"aminooctanoate",-0.0627774778420779,0.099,0.52555230353273,1,0.954487920961463,0,0.0202295632294304,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"aminophenolsulfate",-0.0883838626474084,0.096,0.356601720184284,1,0.921226996165838,0,0.0356333437059972,"Not Sig","Not Sig","Imputed",0.952122323127758,"Not Sig"
"deoxyuridine",0.0218170631299898,0.105,0.835120852104175,1,0.983248392377987,0,0.00733675499392398,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"hydroxy3methylvalerate",0.0426216768089746,0.123,0.728314171848759,1,0.982309739849093,0,0.00775154979243743,"Not Sig","Not Sig","Imputed",0.975705072076164,"Not Sig"
"hydroxybutyrate2hydroxyisobutyrate",0.102226102052095,0.087,0.240285116796449,1,0.90612770902751,0,0.04281058883834,"Not Sig","Not Sig","Imputed",0.94779129403044,"Not Sig"
"hydroxydecanoate2",0.205738689935508,0.098,0.0367302399255071,1,0.788415595930631,0,0.103244793373288,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"hydroxyglutarate",-0.150251875613362,0.093,0.104687181254723,1,0.826292484600213,0,0.0828661972756263,"Not Sig","Not Sig","Imputed",0.866335579923939,"Not Sig"
"hydroxyhippuratesalicylurate",-0.160775482801607,0.113,0.154244999147325,1,0.860004886356611,0,0.0654990811847067,"Not Sig","Not Sig","Imputed",0.887950941037306,"Not Sig"
"hydroxyoctanoate2",0.0672494216166131,0.093,0.468337427329732,1,0.950341764997038,0,0.0221201842266429,"Not Sig","Not Sig","Imputed",0.96547177006029,"Not Sig"
"hydroxypalmitate2",-0.13154127867658,0.091,0.147784484960992,1,0.860004886356611,0,0.0654990811847067,"Not Sig","Not Sig","Imputed",0.886629268957769,"Not Sig"
