"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.0388119627618605,0.104,0.70924659288701,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.0734794745670714,0.103,0.474863797254537,1,0.956523981576475,0,0.0193041370472778,"Not Sig","Not Sig","Complete-cases",0.980410151105399,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.00456061402715528,0.102,0.964410741481187,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.992811940028563,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0905583450671346,0.115,0.429187418130705,1,0.94568502181251,0,0.0242534894618512,"Not Sig","Not Sig","Complete-cases",0.965671690794087,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00880098606481225,0.114,0.938273979589727,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.992811940028563,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0837780686603909,0.129,0.516672796250067,1,0.970474664223672,0,0.013015798072095,"Not Sig","Not Sig","Complete-cases",0.984840689400997,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0572946122939365,0.117,0.62561009006938,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0102120948581874,0.125,0.935071940455453,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.992811940028563,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.036113699661037,0.129,0.778830519582867,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylpalmitoylGPCP160",0.033280008741778,0.105,0.751482209121092,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylpalmitoylGPEP160",0.043828975538357,0.108,0.68466506713077,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0457865954994582,0.113,0.684728542868314,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0288295729824732,0.112,0.797064663855647,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0381187152457403,0.134,0.776566859819591,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"enylstearoylGPEP180",0.0287717990590581,0.101,0.776525731415934,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"dilinoleoylGPC182182",-0.0394021041489112,0.107,0.713920404456244,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
"dipalmitoylGPC160160",0.0364787400616176,0.11,0.740901376269254,1,0.991383723077982,0,0.00375821578737912,"Not Sig","Not Sig","Complete-cases",0.989551659032519,"Not Sig"
