"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"stearoylGPE1801",0.11619426108133,0.101,0.248365987511634,1,0.798818584167654,0,0.0975518400111773,"Not Sig","Not Sig","Complete-cases",0.794034984852206,"Not Sig"
"stearoylGPI180",-0.132727262144726,0.108,0.218637485650676,1,0.798818584167654,0,0.0975518400111773,"Not Sig","Not Sig","Complete-cases",0.794034984852206,"Not Sig"
"dihydroxy2methylbutyrate",0.0554350539742934,0.137,0.685516147758999,1,0.976670391181204,0,0.010251978188392,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"dihydroxyisovalerate",0.077978865073938,0.127,0.538717416513545,1,0.910646795401209,0,0.0406500363665662,"Not Sig","Not Sig","Complete-cases",0.931662204508672,"Not Sig"
"hydroxypregnenolonedisulfate",-0.191254710531438,0.124,0.123886950056765,1,0.732726105927843,0,0.135058334926897,"Not Sig","Not Sig","Complete-cases",0.694418956897133,"Not Sig"
"aminoadipate",0.00147497924165112,0.117,0.989923316517656,1,0.998811516890429,0,0.000516458618321379,"Not Sig","Not Sig","Complete-cases",0.999306475915928,"Not Sig"
"aminobutyrate",0.0445618280709588,0.088,0.611207798374154,1,0.947686161351305,0,0.0233354611422521,"Not Sig","Not Sig","Complete-cases",0.956191399751018,"Not Sig"
"aminoheptanoate",0.211010458513109,0.101,0.0374125828310075,1,0.595744951087917,0,0.224939629592415,"Not Sig","Not Sig","Complete-cases",0.579941589591002,"Not Sig"
"aminooctanoate",-0.030460843492814,0.113,0.788259557424995,1,0.977929103438011,0,0.00969262895648428,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"aminophenolsulfate",-0.0535957667009381,0.098,0.583109795263852,1,0.935855162977411,0,0.0287913593675809,"Not Sig","Not Sig","Complete-cases",0.948109819780156,"Not Sig"
"deoxyuridine",-0.0221505439852311,0.102,0.827780461705403,1,0.985266316688686,0,0.00644636418711718,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"hydroxy3methylvalerate",0.0782775748434563,0.119,0.511517144694244,1,0.910646795401209,0,0.0406500363665662,"Not Sig","Not Sig","Complete-cases",0.931469268479776,"Not Sig"
"hydroxybutyrate2hydroxyisobutyrate",0.143371818694506,0.082,0.0807050105817749,1,0.649656069610313,0,0.187316499666639,"Not Sig","Not Sig","Complete-cases",0.624437470791256,"Not Sig"
"hydroxydecanoate2",0.211807587699482,0.103,0.0400534238857683,1,0.595744951087917,0,0.224939629592415,"Not Sig","Not Sig","Complete-cases",0.579941589591002,"Not Sig"
