"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.287711026964579,0.198627806452695,0.147479166393871,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.260641626734263,0.242719074163559,0.282894073436556,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.183359860320233,0.235871230359186,0.436938901440838,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.0230571567240496,0.21525294809648,0.914696504635931,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0636475104050381,0.201637883500466,0.752266252556341,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.0141265576546715,0.227002649719779,0.950379031091687,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.141935997512173,0.184933004260354,0.442784560762167,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.193421569491567,0.230389910981959,0.401166295134628,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",0.00215141158434325,0.242101883056339,0.992909780488919,"Continuous"
"649","enylpalmitoylGPCP160",-0.21943946493619,0.216522284127474,0.310834339093344,"Continuous"
"650","enylpalmitoylGPEP160",-0.297796630246293,0.212476150604986,0.161048708550401,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.311645749327667,0.2464904940985,0.206110990529046,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0517312923928974,0.19952643430887,0.795426639460282,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.0506984037867842,0.189350038028395,0.788892040100523,"Continuous"
"654","enylstearoylGPEP180",-0.372797751100691,0.228063624907644,0.102128374985219,"Continuous"
"655","dilinoleoylGPC182182",0.241467281564543,0.216038207741212,0.263692420081999,"Continuous"
"656","dipalmitoylGPC160160",-0.154720163214464,0.237936838998827,0.515526042847023,"Continuous"
"657","dimethylurate13",-0.438090959368164,0.238129869392974,0.0658101724013768,"Continuous"
"658","anhydroglucitol15AG",0.256081449481127,0.252388288244747,0.310280871826057,"Continuous"
"659","dimethylurate17",-0.544346411475251,0.22750565623363,0.0167261866960781,"Continuous"
"660","heptadecenoate171n7",-0.140152150806586,0.248263096223206,0.572392982037782,"Continuous"
"661","nonadecenoate191n9",-0.225713987247661,0.227471273960882,0.321063547646622,"Continuous"
"662","undecenoate111n1",0.0947543926814414,0.198507646059784,0.633124504693436,"Continuous"
"663","DiHOME1213",0.405661004351336,0.229373853640008,0.076967635517447,"Continuous"
"664","HETE",0.183987112951526,0.240053540663909,0.443413357352956,"Continuous"
"665","HODE9HODE",-0.0940655379315832,0.204455469789041,0.645459973777611,"Continuous"
"666","ahydroxyDHEA3sulfate",0.279069259245711,0.24572788704755,0.256088788819256,"Continuous"
"667","hydroxypalmitate16",-0.243643725411396,0.25216021166882,0.333931159551104,"Continuous"
"668","methylstearate",-0.245036230100106,0.195622725406223,0.210352795989082,"Continuous"
"669","arachidonoylGPA204",0.264161341629635,0.190289979512371,0.165074885163204,"Continuous"
"670","arachidonoylGPC204n6",-0.474841168565865,0.254144935122322,0.0617081063088921,"Continuous"
"671","arachidonoylGPE204n6",-0.481377983398699,0.256849478510579,0.0609078579630578,"Continuous"
"672","arachidonoylGPI204",-0.228764064233101,0.214390787888203,0.285952682882868,"Continuous"
"673","arachidonylglycerol204",-0.0252695010214466,0.223767796383423,0.910088164334647,"Continuous"
"674","dihomolinolenylglycerol203",0.118672131651622,0.226840681917442,0.600868557341934,"Continuous"
"675","docosahexaenoylglycerol226",0.069483628894278,0.210621488984916,0.741476959696933,"Continuous"
"676","lignoceroylGPC240",0.0408483624592119,0.195677690849072,0.834640834219379,"Continuous"
"677","linolenoylglycerol183",0.324621904732621,0.215038466814479,0.131145717001698,"Continuous"
"678","linolenoylGPC183",-0.0538099878979671,0.218351992581904,0.805344045683468,"Continuous"
"679","linoleoyl2arachidonoylGPC182204n6",-0.0195279391609686,0.205452620967241,0.924276397717105,"Continuous"
"680","linoleoyl2linolenoylGPC182183",0.398249585883959,0.188560805899911,0.0346822810995082,"Continuous"
"681","linoleoylglycerol1821",0.354013285224586,0.208115622657432,0.0889352178507202,"Continuous"
"682","linoleoylGPA182",0.718607517958272,0.182822640669727,8.47247987376833e-05,"Continuous"
"683","linoleoylGPC182",-0.212223983410195,0.231731235078904,0.359761575065446,"Continuous"
"684","linoleoylGPE182",-0.072065735734188,0.220380523659704,0.743663408180152,"Continuous"
"685","linoleoylGPG182",-0.146774506963895,0.206566429175077,0.477366945436445,"Continuous"
"686","linoleoylGPI182",-0.228579487103922,0.203481245742015,0.261291317931109,"Continuous"
"687","N1methyladenosine",-0.0224467101704235,0.326569551606543,0.945200675001661,"Continuous"
"688","methylhistamine",0.135550194594014,0.218067041316128,0.534205760368649,"Continuous"
"689","methylhistidine1",0.186975374224787,0.261322815522632,0.474302741615291,"Continuous"
"690","methylimidazoleacetate",-0.099802827818558,0.268683256887406,0.710301192928892,"Continuous"
"691","methylnicotinamide",-0.480590669956157,0.223177134022559,0.0312868933608193,"Continuous"
"692","methylxanthine1",-0.536523564911554,0.231629922288409,0.0205420884673925,"Continuous"
"693","myristoylglycerol140",-0.149035740261763,0.213874438900002,0.485904462946886,"Continuous"
"694","oleoylglycerol181",0.108534970799277,0.219489604158688,0.620961593826373,"Continuous"
"695","oleoylGPC181",-0.282794400853167,0.21629344142345,0.191057507546492,"Continuous"
"696","oleoylGPE181",-0.345173012198399,0.248307336640432,0.164497310685783,"Continuous"
"697","oleoylGPI181",-0.312124556028002,0.203665251566849,0.12538994729891,"Continuous"
"698","palmitoleoyl2linolenoylGPC161183",-0.0385609611936028,0.211332472976618,0.855217145218109,"Continuous"
"699","palmitoleoylglycerol161",-0.0714135159004239,0.215344932580431,0.74017330711157,"Continuous"
"700","palmitoleoylGPC161",-0.291336738636966,0.235933288678828,0.216894985494127,"Continuous"
"701","palmitoyl2arachidonoylGPC160204n6",-0.298380757532252,0.237470799655617,0.208936732890334,"Continuous"
"702","palmitoyl2arachidonoylGPE160204",-0.418366201679588,0.238671856544325,0.0796203933385961,"Continuous"
"703","palmitoyl2arachidonoylGPI160204",0.153669986136023,0.210405297946693,0.465174887992665,"Continuous"
"704","palmitoyl2linoleoylGPC160182",-0.0166855953072102,0.249075061674937,0.946589482215492,"Continuous"
"705","palmitoyl2linoleoylGPE160182",-0.152470587653652,0.212361849793663,0.47277244456559,"Continuous"
"706","palmitoyl2linoleoylGPI160182",-0.000117492923553483,0.228703249177135,0.999590098584429,"Continuous"
"707","palmitoyl2oleoylGPC160181",-0.243735541045744,0.253107929626932,0.335562185964773,"Continuous"
"708","palmitoyl2oleoylGPE160181",-0.200908207914057,0.216228743881488,0.352813103449299,"Continuous"
"709","palmitoyl2oleoylGPI160181",-0.119729787824501,0.225351289913138,0.595208914646844,"Continuous"
"710","palmitoyl2palmitoleoylGPC160161",-0.277316529007633,0.248568510685282,0.264570137335672,"Continuous"
"711","palmitoyl2stearoylGPC160180",0.0621306199175479,0.247488316550956,0.801779581976319,"Continuous"
"712","palmitoylglycerol160",-0.126321234463306,0.213849834839956,0.554721018567546,"Continuous"
"713","palmitoylGPA160",0.498619138451842,0.208756536464039,0.0169163928585668,"Continuous"
"714","palmitoylGPC1601",-0.149996735196806,0.270248236497819,0.578871973010612,"Continuous"
"715","palmitoylGPE160",-0.212543718899409,0.260913234331599,0.415292975042738,"Continuous"
"716","palmitoylGPG160",-0.618247266364109,0.197854586898203,0.00177952728138211,"Continuous"
"717","palmitoylGPI160",-0.418622232824768,0.220751051684541,0.0579131945540179,"Continuous"
"718","pentadecanoylglycerol150",-0.0808395889400361,0.184173719757042,0.660711400082081,"Continuous"
