"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.511791921025978,0.373805516781227,0.170955654196587,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.123151791062161,0.39891180610439,0.757535027818371,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",-0.207468973378432,0.437471113546281,0.635324416420898,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.371293306497201,0.393974276932439,0.345972366733972,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.0302171504649197,0.506441264619518,0.952421925230651,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.126199394063465,0.47927867714345,0.792310807527844,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.500944836614515,0.541905134202097,0.355270670190977,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",-0.137988750759887,0.463442054561686,0.765895824969547,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.0685564891660842,0.410985690985395,0.867519615068036,"Continuous"
"10","enylpalmitoylGPCP160",-0.194615966987179,0.41272349859631,0.63725459391255,"Continuous"
"11","enylpalmitoylGPEP160",-0.658234935073229,0.430267250229213,0.126059281199821,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.156373517566345,0.461547533907163,0.734758421177478,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.0267530298134189,0.493901399117087,0.9568023175583,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.0509759691199429,0.526909868773856,0.922928791253489,"Continuous"
"15","enylstearoylGPEP180",-0.0654676271780686,0.420583414468471,0.876301753686164,"Continuous"
"16","dilinoleoylGPC182182",0.9664091849,0.449981301569248,0.0317403612950841,"Continuous"
"17","dipalmitoylGPC160160",-0.0265766158400265,0.434016961534429,0.951172813510877,"Continuous"
"18","dimethylurate13",-0.0884554628845434,0.422377908981005,0.834118383064121,"Continuous"
"19","anhydroglucitol15AG",0.362716694970526,0.430178122485118,0.399128944684125,"Continuous"
"20","dimethylurate17",0.172855306405367,0.381336620336272,0.650341386871238,"Continuous"
"21","heptadecenoate171n7",-0.271475260621498,0.475074678639172,0.567703437821206,"Continuous"
"22","nonadecenoate191n9",-0.212262301431725,0.51700524108057,0.681394306068511,"Continuous"
"23","undecenoate111n1",-0.144802057143009,0.419087649528136,0.729705463590706,"Continuous"
"24","DiHOME1213",0.22293420610227,0.403839525055882,0.580923264543072,"Continuous"
"25","HETE",-0.151738862608962,0.377444653823557,0.68767210944748,"Continuous"
"26","HODE9HODE",-0.338849578208968,0.454711271872688,0.456152499888865,"Continuous"
"27","ahydroxyDHEA3sulfate",0.997995197562271,0.392196649809881,0.010939371401772,"Continuous"
"28","hydroxypalmitate16",0.300668974924044,0.474452054703425,0.526264644984,"Continuous"
"29","methylstearate",-0.0448953641749641,0.453617393402348,0.921160600558446,"Continuous"
"30","arachidonoylGPA204",0.103976984091636,0.383337874254635,0.786205609352041,"Continuous"
"31","arachidonoylGPC204n6",-0.310519121959346,0.395845995282897,0.432779471866769,"Continuous"
"32","arachidonoylGPE204n6",0.514106233566816,0.401477742163226,0.200357102224381,"Continuous"
"33","arachidonoylGPI204",-0.470067720810744,0.403202097837489,0.243680558458338,"Continuous"
"34","arachidonylglycerol204",-0.502720226753758,0.455880135752161,0.270137264704687,"Continuous"
"35","dihomolinolenylglycerol203",-0.571942174474712,0.415599609037879,0.168764196161147,"Continuous"
"36","docosahexaenoylglycerol226",-1.21065850542751,0.448764356760935,0.00698077601701521,"Continuous"
"37","lignoceroylGPC240",0.738355255782631,0.450674700466788,0.101352237242594,"Continuous"
"38","linolenoylglycerol183",-0.112042572394049,0.411101448408676,0.785204999787128,"Continuous"
"39","linolenoylGPC183",0.368688181407373,0.559660271711184,0.510042574638012,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",0.575538466704504,0.377383086654764,0.127239760322519,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.344320451812152,0.592176491834924,0.560937855198627,"Continuous"
"42","linoleoylglycerol1821",-0.479904535417876,0.403354766693238,0.234131799159175,"Continuous"
"43","linoleoylGPA182",0.0750863643745817,0.470354444311894,0.873166374483717,"Continuous"
"44","linoleoylGPC182",0.0632665366359232,0.408275308835211,0.876852475586087,"Continuous"
"45","linoleoylGPE182",0.974299666216946,0.506456308297878,0.0543848520291605,"Continuous"
"46","linoleoylGPG182",0.0330785167792752,0.409198836703971,0.935571368001925,"Continuous"
"47","linoleoylGPI182",-0.105071951748897,0.377346383577116,0.78066724458988,"Continuous"
"48","N1methyladenosine",0.256148763782281,0.503222979382252,0.610740708648286,"Continuous"
