"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.334240961235573,0.205509698608861,0.103864603859649,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.267549417024449,0.257521202092849,0.298832028923281,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.18543560760711,0.23129531085274,0.42271111425633,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.104436772835426,0.231596883109269,0.652031317052739,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0747904761307153,0.198118097148847,0.705798709865229,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.135561802667011,0.239323108664887,0.571095785857335,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.121466981540034,0.182674245911735,0.506090381184098,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.211121450630221,0.253012497178032,0.404038199908799,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",-0.0598744877374129,0.265794640902723,0.821772370943748,"Continuous"
"649","enylpalmitoylGPCP160",-0.282674963792899,0.230748080733307,0.220561235664647,"Continuous"
"650","enylpalmitoylGPEP160",-0.349631850007554,0.221741585158605,0.11485222428828,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.302464393906983,0.247566761848309,0.221802636250392,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0326710107518035,0.201342677444245,0.871096623109276,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",0.0123606753191522,0.187857470472911,0.947538523629836,"Continuous"
"654","enylstearoylGPEP180",-0.425731602034186,0.240375578930954,0.0765424042022276,"Continuous"
"655","dilinoleoylGPC182182",0.159434123147936,0.227719298465046,0.483843350546683,"Continuous"
"656","dipalmitoylGPC160160",-0.16463451785257,0.260248667675272,0.526991848438541,"Continuous"
"657","dimethylurate13",-0.249987848456879,0.238825428842204,0.295220052497825,"Continuous"
"658","anhydroglucitol15AG",0.10138008728591,0.203830837929472,0.618925585549334,"Continuous"
"659","dimethylurate17",-0.381759655966191,0.226479687514685,0.0918681932089844,"Continuous"
"660","heptadecenoate171n7",-0.121943197206829,0.245384286949728,0.619225817450044,"Continuous"
"661","nonadecenoate191n9",-0.238684768226713,0.224954727656474,0.288674139368859,"Continuous"
"662","undecenoate111n1",0.0677398730213994,0.19868877667984,0.733152837724824,"Continuous"
"663","DiHOME1213",0.2686472673204,0.229532577011212,0.241835936447645,"Continuous"
"664","HETE",0.205620342265265,0.246974303440842,0.40509425975971,"Continuous"
"665","HODE9HODE",-0.150828896324748,0.208434990479372,0.469295616702365,"Continuous"
"666","ahydroxyDHEA3sulfate",0.354032443717586,0.262652305902028,0.177686383347654,"Continuous"
"667","hydroxypalmitate16",-0.249229046378987,0.265425293106543,0.347741003920058,"Continuous"
"668","methylstearate",-0.276451904792081,0.198650638222968,0.164028800335389,"Continuous"
"669","arachidonoylGPA204",0.251235497953633,0.190514489347913,0.187262333195876,"Continuous"
"670","arachidonoylGPC204n6",-0.498537052046987,0.267431274907226,0.06229799638147,"Continuous"
"671","arachidonoylGPE204n6",-0.433871668780305,0.266471818296045,0.103480691641018,"Continuous"
"672","arachidonoylGPI204",-0.210484732417557,0.209977944705051,0.316143910985636,"Continuous"
"673","arachidonylglycerol204",-0.0471413598887053,0.233566403987859,0.840047443240899,"Continuous"
"674","dihomolinolenylglycerol203",0.10817585563981,0.224949645688599,0.630595247450924,"Continuous"
"675","docosahexaenoylglycerol226",-0.0235773637874001,0.214438136513054,0.912449432937403,"Continuous"
