"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00746776577818412,0.031,0.810691721744705,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.953226208618756,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0063720551889518,0.035,0.857545423451992,1,0.966787709207117,0,0.0146688794243551,"Not Sig","Not Sig","Complete-cases",0.968147571706401,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.00515076413787257,0.032,0.872930886854602,1,0.966787709207117,0,0.0146688794243551,"Not Sig","Not Sig","Complete-cases",0.971218371456209,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.000466779734965133,0.034,0.989004265067779,1,0.997421120102936,0,0.00112143996059673,"Not Sig","Not Sig","Complete-cases",0.998653123667351,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.014536951135937,0.034,0.6672563372167,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0172605724557134,0.038,0.651149485770301,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0330011072917808,0.032,0.299231703944661,1,0.840583529241846,0,0.0754191240016022,"Not Sig","Not Sig","Complete-cases",0.897597905666114,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.0129906945930687,0.038,0.729311252442214,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.953226208618756,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.00197837757139708,0.04,0.960394782636292,1,0.990276420333059,0,0.00424356189838138,"Not Sig","Not Sig","Complete-cases",0.994639005031751,"Not Sig"
"enylpalmitoylGPCP160",-0.000281792740814975,0.035,0.993519338428957,1,0.998067551939974,0,0.000840063480232728,"Not Sig","Not Sig","Complete-cases",0.998653123667351,"Not Sig"
"enylpalmitoylGPEP160",-0.0157059088544571,0.032,0.628418154698285,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0189362497654618,0.036,0.599133551688778,1,0.942270865994458,0,0.0258242365942866,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0217870635972822,0.032,0.502429774671039,1,0.921694452519299,0,0.0354130264273226,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0206014948047474,0.032,0.524867427209246,1,0.925675770034292,0,0.0335411039688076,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"enylstearoylGPEP180",-0.013228836414535,0.034,0.695541844160182,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.950967327000641,"Not Sig"
"dilinoleoylGPC182182",0.00826133467611421,0.031,0.790284497755522,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.953226208618756,"Not Sig"
"dipalmitoylGPC160160",-0.0315362013667897,0.037,0.393610726061894,1,0.872626933232412,0,0.0591713868411723,"Not Sig","Not Sig","Complete-cases",0.929237060432943,"Not Sig"
"dimethylurate13",-0.0030011801534236,0.043,0.944746193251694,1,0.985547932748562,0,0.00632224868339899,"Not Sig","Not Sig","Complete-cases",0.989837074072568,"Not Sig"
"anhydroglucitol15AG",0.0368069644920267,0.041,0.372167843589999,1,0.857894593301048,0,0.0665660692140732,"Not Sig","Not Sig","Complete-cases",0.91408556352811,"Not Sig"
"dimethylurate17",-0.000214268305905625,0.034,0.994962856261039,1,0.998200631758443,0,0.000782159606022488,"Not Sig","Not Sig","Complete-cases",0.998653123667351,"Not Sig"
"heptadecenoate171n7",-0.0188338359154812,0.043,0.660550082953885,1,0.948696652324228,0,0.0228726319160821,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"nonadecenoate191n9",-0.026204630037382,0.039,0.505445344929938,1,0.921694452519299,0,0.0354130264273226,"Not Sig","Not Sig","Complete-cases",0.948785606704515,"Not Sig"
"undecenoate111n1",-0.000103990270950158,0.029,0.997090286228122,1,0.998200631758443,0,0.000782159606022488,"Not Sig","Not Sig","Complete-cases",0.998653123667351,"Not Sig"
