"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.385197176900436,0.186,0.0383139310091,1,0.651477380502515,0,0.186100658529259,"Not Sig","Not Sig","Imputed",0.712513945870257,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.21720792436707,0.23,0.345952799555616,1,0.906572260380847,0,0.042597573770424,"Not Sig","Not Sig","Imputed",0.894727528585226,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.218790755304043,0.209,0.294987745358357,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0506775410574807,0.204,0.803534935577336,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.959731042580354,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0775144165806063,0.19,0.682592316749068,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.957111143037307,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.115257117211351,0.218,0.596854934010511,1,0.954921362028736,0,0.0200323911839637,"Not Sig","Not Sig","Imputed",0.949648680437203,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.208269023920104,0.18,0.246682010737398,1,0.896240454816528,0,0.0475754566436253,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.186912294049352,0.23,0.416129715799462,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.894727528585226,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0345960325852571,0.236,0.883380527187525,1,0.982669682575027,0,0.00759244263880665,"Not Sig","Not Sig","Imputed",0.977615867795915,"Not Sig"
"enylpalmitoylGPCP160",-0.293932740775677,0.214,0.169704621549913,1,0.820239004157914,0,0.0860595829054022,"Not Sig","Not Sig","Imputed",0.834163485926112,"Not Sig"
"enylpalmitoylGPEP160",-0.432208385010505,0.202,0.0320488133641977,1,0.651477380502515,0,0.186100658529259,"Not Sig","Not Sig","Imputed",0.712513945870257,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.241648062850861,0.22,0.271484254565668,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0616321701240906,0.184,0.73822778284953,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.959731042580354,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0196192178271573,0.18,0.913089358689452,1,0.985434974143839,0,0.00637202821075766,"Not Sig","Not Sig","Imputed",0.977615867795915,"Not Sig"
"enylstearoylGPEP180",-0.388096916937241,0.215,0.0706775626434391,1,0.708460579095616,0,0.149684310211932,"Not Sig","Not Sig","Imputed",0.742133946606616,"Not Sig"
"dilinoleoylGPC182182",0.284842707368343,0.207,0.168264082137981,1,0.817672485632676,0,0.0874206158457233,"Not Sig","Not Sig","Imputed",0.833494174311396,"Not Sig"
"dipalmitoylGPC160160",-0.101611568977961,0.224,0.649967088750874,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.957111143037307,"Not Sig"
"dimethylurate13",-0.166664392853374,0.208,0.422216243148385,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.894727528585226,"Not Sig"
"anhydroglucitol15AG",0.104887236109118,0.182,0.565114082443832,1,0.937338671802592,0,0.0281034649069346,"Not Sig","Not Sig","Imputed",0.935512690884996,"Not Sig"
"dimethylurate17",-0.208654691298474,0.205,0.309682869288548,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"heptadecenoate171n7",-0.167365784265316,0.227,0.460071284688553,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.897741636564504,"Not Sig"
"nonadecenoate191n9",-0.255165160000776,0.221,0.247446087901866,1,0.896240454816528,0,0.0475754566436253,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"undecenoate111n1",0.0152117580261374,0.169,0.928069089850706,1,0.989720180042449,0,0.00448757453469943,"Not Sig","Not Sig","Imputed",0.981847927838743,"Not Sig"
"DiHOME1213",0.272893182982533,0.203,0.178517527612631,1,0.835871131894558,0,0.0778606735431856,"Not Sig","Not Sig","Imputed",0.846194491077872,"Not Sig"
"HETE",0.162000119405007,0.209,0.43743198734773,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.897741636564504,"Not Sig"
"HODE9HODE",-0.152400612941266,0.189,0.420330566876561,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.894727528585226,"Not Sig"
"ahydroxyDHEA3sulfate",0.529655359235231,0.222,0.0167938990190107,1,0.520610869589331,0,0.283486768702029,"Not Sig","Not Sig","Imputed",0.564805340691991,"Not Sig"
"hydroxypalmitate16",-0.160235716207625,0.237,0.49930844790931,1,0.912299950652063,0,0.0398623486279705,"Not Sig","Not Sig","Imputed",0.899952121722449,"Not Sig"
"methylstearate",-0.278699547409619,0.194,0.151374327189928,1,0.777997914066765,0,0.109021567419705,"Not Sig","Not Sig","Imputed",0.791894040674448,"Not Sig"
"arachidonoylGPA204",0.186488455169509,0.167,0.265170774238768,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"arachidonoylGPC204n6",-0.494289287727361,0.245,0.0432779903076722,1,0.664960886808492,0,0.177203899272552,"Not Sig","Not Sig","Imputed",0.733847268706953,"Not Sig"
"arachidonoylGPE204n6",-0.291016012263621,0.23,0.20637600159051,1,0.858733422717825,0,0.0661416336199195,"Not Sig","Not Sig","Imputed",0.859007738358925,"Not Sig"
"arachidonoylGPI204",-0.300746110547553,0.191,0.115897311565041,1,0.76208841227515,0,0.117994641867922,"Not Sig","Not Sig","Imputed",0.777249286941159,"Not Sig"
"arachidonylglycerol204",-0.21424376076333,0.215,0.318021946984761,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"dihomolinolenylglycerol203",-0.129300351510114,0.208,0.534979260479744,1,0.923072067360874,0,0.0347643908101305,"Not Sig","Not Sig","Imputed",0.919654315273131,"Not Sig"
"docosahexaenoylglycerol226",-0.289607187970449,0.214,0.175953272741639,1,0.834392205361694,0,0.0786297616095889,"Not Sig","Not Sig","Imputed",0.846194491077872,"Not Sig"
"lignoceroylGPC240",0.0347930237868487,0.192,0.856317716444334,1,0.975252039452144,0,0.0108831328163391,"Not Sig","Not Sig","Imputed",0.971157845069437,"Not Sig"
"linolenoylglycerol183",0.148407910726615,0.204,0.466327427364096,1,0.909190352283253,0,0.0413451813636712,"Not Sig","Not Sig","Imputed",0.897741636564504,"Not Sig"
"linolenoylGPC183",-0.0847726958624505,0.21,0.686565300722876,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.957111143037307,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",-0.0216408197090179,0.184,0.906188319797327,1,0.983874656108163,0,0.00706022639381411,"Not Sig","Not Sig","Imputed",0.977615867795915,"Not Sig"
"linoleoyl2linolenoylGPC182183",0.253835007271205,0.191,0.183005385296696,1,0.837396451944225,0,0.0770688835502443,"Not Sig","Not Sig","Imputed",0.84720912680601,"Not Sig"
"linoleoylglycerol1821",0.0928463659531875,0.199,0.641249864563142,1,0.968241462945562,0,0.0140163235306007,"Not Sig","Not Sig","Imputed",0.957111143037307,"Not Sig"
"linoleoylGPA182",0.529072561671794,0.19,0.00532629591555477,1,0.428537812040036,0,0.368010852070217,"Not Sig","Not Sig","Imputed",0.406133721755407,"Not Sig"
"linoleoylGPC182",-0.241276706804529,0.234,0.302263246774291,1,0.896957157744263,0,0.047228300099279,"Not Sig","Not Sig","Imputed",0.88702326070294,"Not Sig"
"linoleoylGPE182",0.11377437694151,0.215,0.596767409956587,1,0.954921362028736,0,0.0200323911839637,"Not Sig","Not Sig","Imputed",0.949648680437203,"Not Sig"
"linoleoylGPG182",-0.097440394691024,0.195,0.616909788947942,1,0.959459113642583,0,0.0179735275441928,"Not Sig","Not Sig","Imputed",0.952468103105566,"Not Sig"
"linoleoylGPI182",-0.227030318174971,0.182,0.211660008405943,1,0.858733422717825,0,0.0661416336199195,"Not Sig","Not Sig","Imputed",0.859007738358925,"Not Sig"
