"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.3921292774118,0.386088107392076,0.309797454000315,1,0.967401638406148,"1",0,0.0143931814191922,"Not Sig","Not Sig","Complete-cases",0.962325608202723,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0165928139081345,0.405687267675738,0.967375215270399,1,0.999363781194145,"1",0,0.000276394249601675,"Not Sig","Not Sig","Complete-cases",0.997727509491081,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.271879386300626,0.434718477838366,0.531698826257553,1,0.967401638406148,"1",0,0.0143931814191922,"Not Sig","Not Sig","Complete-cases",0.962325608202723,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.296047105737219,0.385508458794665,0.442523232738268,1,0.967401638406148,"1",0,0.0143931814191922,"Not Sig","Not Sig","Complete-cases",0.962325608202723,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.020116067857459,0.484523852262715,0.966883590637209,1,0.999363781194145,"1",0,0.000276394249601675,"Not Sig","Not Sig","Complete-cases",0.997727509491081,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.158108210545436,0.470653973847951,0.736921376624964,1,0.977127312073514,"1",0,0.0100488474082878,"Not Sig","Not Sig","Complete-cases",0.972918924924281,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.439656375265694,0.482057378521566,0.361746827292071,1,0.967401638406148,"1",0,0.0143931814191922,"Not Sig","Not Sig","Complete-cases",0.962325608202723,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.255873805306691,0.43662183441197,0.557854875158576,1,0.967401638406148,"1",0,0.0143931814191922,"Not Sig","Not Sig","Complete-cases",0.962325608202723,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0403272109401544,0.403710060297952,0.920430449961386,1,0.994659123203734,"1",0,0.00232572958198246,"Not Sig","Not Sig","Complete-cases",0.991416342387257,"Not Sig"
"enylpalmitoylGPCP160",-0.153163412508211,0.423788918224923,0.717789693829605,1,0.973816372375749,"1",0,0.0115229281135271,"Not Sig","Not Sig","Complete-cases",0.971964633263591,"Not Sig"
"enylpalmitoylGPEP160",-0.626694489258488,0.41933538079506,0.135046375419327,1,0.874196955915307,"1",0,0.0583907101221456,"Not Sig","Not Sig","Complete-cases",0.88500657483829,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.104623183213332,0.471856659238341,0.824526704391207,1,0.994659123203734,"1",0,0.00232572958198246,"Not Sig","Not Sig","Complete-cases",0.991416342387257,"Not Sig"
