"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.453460438325657,0.374842811414983,0.226380625938486,1,0.980029010387596,"1",0,0.00876106832304258,"Not Sig","Not Sig","Imputed",0.973359995455284,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0165928139081346,0.405687267675737,0.967375215270398,1,0.998387226764796,"1",0,0.000700983932736131,"Not Sig","Not Sig","Imputed",0.998958359946137,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.271879386300626,0.434718477838367,0.531698826257554,1,0.986268456770494,"1",0,0.00600485643288867,"Not Sig","Not Sig","Imputed",0.989023284470347,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.296047105737219,0.385508458794665,0.442523232738268,1,0.980029010387596,"1",0,0.00876106832304258,"Not Sig","Not Sig","Imputed",0.973359995455284,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0201160678574595,0.484523852262715,0.966883590637208,1,0.998387226764796,"1",0,0.000700983932736131,"Not Sig","Not Sig","Imputed",0.998958359946137,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.158108210545437,0.47065397384795,0.736921376624963,1,0.993875043134258,"1",0,0.00266821468578951,"Not Sig","Not Sig","Imputed",0.99791293856575,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.439656375265694,0.482057378521566,0.36174682729207,1,0.980029010387596,"1",0,0.00876106832304258,"Not Sig","Not Sig","Imputed",0.973359995455284,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.242078115540621,0.437989212413747,0.58046654251961,1,0.986268456770494,"1",0,0.00600485643288867,"Not Sig","Not Sig","Imputed",0.989023284470347,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0401222046557768,0.40378571923583,0.920848399062344,1,0.995005631391297,"1",0,0.00217446128920452,"Not Sig","Not Sig","Imputed",0.998958359946137,"Not Sig"
"enylpalmitoylGPCP160",-0.153163412508212,0.423788918224923,0.717789693829604,1,0.990785465580837,"1",0,0.00402037296260228,"Not Sig","Not Sig","Imputed",0.99791293856575,"Not Sig"
"enylpalmitoylGPEP160",-0.62669448925849,0.41933538079506,0.135046375419326,1,0.941835911220292,"1",0,0.0260247543822781,"Not Sig","Not Sig","Imputed",0.951779621396897,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.104623183213331,0.471856659238341,0.824526704391208,1,0.995005631391297,"1",0,0.00217446128920452,"Not Sig","Not Sig","Imputed",0.998958359946137,"Not Sig"
