"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.157041207890816,0.179710597415343,0.382196606084178,1,0.812280730188359,"1",0,0.0902938494520136,"Not Sig","Not Sig","Imputed",0.853928780726537,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.234670915562225,0.170081992995611,0.167663114828373,1,0.662733539209836,"1",0,0.178661050345703,"Not Sig","Not Sig","Imputed",0.74912295703648,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.160831984122954,0.139613411889204,0.249328921377443,1,0.718418911276671,"1",0,0.143622244053719,"Not Sig","Not Sig","Imputed",0.780986180196991,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.398742948318597,0.155172939130446,0.0101795997101949,1,0.269160592337213,"1",0,0.569988524623755,"Not Sig","Not Sig","Imputed",0.342356011306029,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0750826139989216,0.151880560436077,0.621056885430292,1,0.936437536305608,"1",0,0.0285211862999858,"Not Sig","Not Sig","Imputed",0.960926934957488,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.208865435698515,0.170377427043765,0.22023686573131,1,0.707132473528608,"1",0,0.150499218263791,"Not Sig","Not Sig","Imputed",0.776340678193223,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0440632168322565,0.15759975625392,0.779792562184842,1,0.965077419067921,"1",0,0.0154378459045588,"Not Sig","Not Sig","Imputed",0.972007510609709,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.135010316701054,0.20984854813766,0.519983870855987,1,0.906508923173298,"1",0,0.0426279165923543,"Not Sig","Not Sig","Imputed",0.941273919198231,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0631213847777315,0.185680806660768,0.733897448709506,1,0.965077419067921,"1",0,0.0154378459045588,"Not Sig","Not Sig","Imputed",0.972007510609709,"Not Sig"
"enylpalmitoylGPCP160",-0.311885276275914,0.238762810004641,0.191465624135763,1,0.687292158314467,"1",0,0.162858611161774,"Not Sig","Not Sig","Imputed",0.774258481954526,"Not Sig"
"enylpalmitoylGPEP160",-0.136945604189661,0.178858527979567,0.443876025796534,1,0.848117740978004,"1",0,0.0715438520976622,"Not Sig","Not Sig","Imputed",0.891966677084235,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.133545388168616,0.158097336907535,0.398276354168188,1,0.832675447435352,"1",0,0.0795242409145963,"Not Sig","Not Sig","Imputed",0.880617959562188,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.0305160984184473,0.150241765585212,0.839046488924481,1,0.973985120902515,"1",0,0.0114476775765088,"Not Sig","Not Sig","Imputed",0.974597770688267,"Not Sig"
