"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0115469651985492,0.009,0.222748517014823,1,0.72486521209722,0,0.139742742511176,"Not Sig","Not Sig","Imputed",0.716416443104318,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.00456871053769743,0.012,0.695334814213797,1,0.921775706595215,0,0.0353747418945887,"Not Sig","Not Sig","Imputed",0.912359232613174,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.00599010069998139,0.01,0.56128318044756,1,0.87755405082149,0,0.0567261247190167,"Not Sig","Not Sig","Imputed",0.869915835073068,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.00501344303119316,0.01,0.621685931119475,1,0.900122821424211,0,0.0456982271968178,"Not Sig","Not Sig","Imputed",0.899606395630568,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00628656569801431,0.01,0.52299228905207,1,0.87755405082149,0,0.0567261247190167,"Not Sig","Not Sig","Imputed",0.867844870005679,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0083034559395491,0.012,0.505021612787558,1,0.87755405082149,0,0.0567261247190167,"Not Sig","Not Sig","Imputed",0.866763637394216,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.00111373706704209,0.01,0.911610219473538,1,0.965297511550896,0,0.0153388133800865,"Not Sig","Not Sig","Imputed",0.967639419009287,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0136925844937719,0.012,0.244364887444633,1,0.751079506339763,0,0.124314087846684,"Not Sig","Not Sig","Imputed",0.743567443224382,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0134355130410644,0.012,0.268199795258117,1,0.757165099704255,0,0.120809412345816,"Not Sig","Not Sig","Imputed",0.748382834803218,"Not Sig"
"enylpalmitoylGPCP160",-0.00711196180925712,0.011,0.522481164765169,1,0.87755405082149,0,0.0567261247190167,"Not Sig","Not Sig","Imputed",0.867844870005679,"Not Sig"
"enylpalmitoylGPEP160",-0.00541462871676593,0.01,0.593415104779482,1,0.894796447195329,0,0.0482757489456885,"Not Sig","Not Sig","Imputed",0.892217063421386,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.00970610388126384,0.011,0.397803419689361,1,0.825924421017865,0,0.08305969243344,"Not Sig","Not Sig","Imputed",0.820345254584356,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.00246393405939624,0.011,0.816278592253464,1,0.940355074229153,0,0.0267081276122188,"Not Sig","Not Sig","Imputed",0.934315029063988,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.000618479272716828,0.012,0.957946733318329,1,0.974347665213468,0,0.0112860511884177,"Not Sig","Not Sig","Imputed",0.975632491414841,"Not Sig"
"enylstearoylGPEP180",-0.00651831171560119,0.011,0.534917764559901,1,0.87755405082149,0,0.0567261247190167,"Not Sig","Not Sig","Imputed",0.867844870005679,"Not Sig"
"dilinoleoylGPC182182",-0.0150510725821899,0.011,0.164938385753094,1,0.703380297668295,0,0.15280980083821,"Not Sig","Not Sig","Imputed",0.715552256552334,"Not Sig"
"dipalmitoylGPC160160",0.0147373319635885,0.012,0.217713904280915,1,0.72486521209722,0,0.139742742511176,"Not Sig","Not Sig","Imputed",0.716416443104318,"Not Sig"
"dimethylurate13",0.0183516483614866,0.015,0.211053738317358,1,0.719866686376916,0,0.142747924029294,"Not Sig","Not Sig","Imputed",0.716416443104318,"Not Sig"
"anhydroglucitol15AG",-0.00602513902505633,0.012,0.621798359085059,1,0.900122821424211,0,0.0456982271968178,"Not Sig","Not Sig","Imputed",0.899606395630568,"Not Sig"
"dimethylurate17",0.0197850021462702,0.014,0.161394153973843,1,0.703380297668295,0,0.15280980083821,"Not Sig","Not Sig","Imputed",0.715552256552334,"Not Sig"
