"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.0680098059427654,0.265,0.797220095133395,1,0.970926150674527,0,0.012813801579366,"Not Sig","Not Sig","Complete-cases",0.991195060144449,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.247570451567816,0.296,0.403550653412261,1,0.871891592999712,0,0.0595375098940313,"Not Sig","Not Sig","Complete-cases",0.919647627617264,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.0245576909596793,0.271,0.927828209196447,1,0.990814316553869,0,0.0040077267981255,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0523533720685045,0.285,0.854432359477194,1,0.989042189763331,0,0.00478518222425366,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.22085408985778,0.299,0.459517652977192,1,0.892199566172849,0,0.0495379922676633,"Not Sig","Not Sig","Complete-cases",0.931438906558829,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0321143429439896,0.36,0.928970556415217,1,0.990814316553869,0,0.0040077267981255,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.27506675551105,0.292,0.346663413170873,1,0.871891592999712,0,0.0595375098940313,"Not Sig","Not Sig","Complete-cases",0.907150417926776,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0704869993476832,0.356,0.843217819837612,1,0.984484181862355,0,0.00679125746906521,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0524062795070038,0.345,0.879108924031185,1,0.989271340658883,0,0.00468457231750626,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"enylpalmitoylGPCP160",0.196034269593056,0.304,0.518749457159005,1,0.896806878172389,0,0.0473010695245251,"Not Sig","Not Sig","Complete-cases",0.931949523982793,"Not Sig"
"enylpalmitoylGPEP160",0.087650795047378,0.268,0.74375151614046,1,0.955456809688107,0,0.0197889399413301,"Not Sig","Not Sig","Complete-cases",0.982211251651261,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0788077037836356,0.276,0.775279637512626,1,0.96874208373174,0,0.0137918333947116,"Not Sig","Not Sig","Complete-cases",0.991195060144449,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.33612285777959,0.304,0.268800483190457,1,0.864501010924405,0,0.0632344945373876,"Not Sig","Not Sig","Complete-cases",0.907150417926776,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.332019579543791,0.263,0.20751689302087,1,0.821265528162755,0,0.0855164058867822,"Not Sig","Not Sig","Complete-cases",0.887142024373398,"Not Sig"
"enylstearoylGPEP180",0.0466539968050317,0.243,0.847868138049261,1,0.987349036407106,0,0.00552929333927732,"Not Sig","Not Sig","Complete-cases",0.991265743541935,"Not Sig"
"dilinoleoylGPC182182",-0.136095864168763,0.26,0.60003779003372,1,0.913624843962647,0,0.0392320992808173,"Not Sig","Not Sig","Complete-cases",0.93246488737798,"Not Sig"
"dipalmitoylGPC160160",-0.225182897905205,0.316,0.476364603036227,1,0.896806878172389,0,0.0473010695245251,"Not Sig","Not Sig","Complete-cases",0.931438906558829,"Not Sig"
"dimethylurate13",0.31970169659973,0.392,0.41509957992154,1,0.871891592999712,0,0.0595375098940313,"Not Sig","Not Sig","Complete-cases",0.92331636884724,"Not Sig"
"anhydroglucitol15AG",0.482398438313847,0.375,0.197751247321825,1,0.821265528162755,0,0.0855164058867822,"Not Sig","Not Sig","Complete-cases",0.887142024373398,"Not Sig"
"dimethylurate17",0.108697454518299,0.336,0.745980301509116,1,0.956685151293431,0,0.0192309666680582,"Not Sig","Not Sig","Complete-cases",0.982478543259158,"Not Sig"
"heptadecenoate171n7",-0.186326579272743,0.321,0.56214730886097,1,0.913624843962647,0,0.0392320992808173,"Not Sig","Not Sig","Complete-cases",0.93246488737798,"Not Sig"
"nonadecenoate191n9",-0.282561647087293,0.307,0.357948110895432,1,0.871891592999712,0,0.0595375098940313,"Not Sig","Not Sig","Complete-cases",0.907654138341987,"Not Sig"
"undecenoate111n1",-0.332548608470707,0.26,0.201388519155366,1,0.821265528162755,0,0.0855164058867822,"Not Sig","Not Sig","Complete-cases",0.887142024373398,"Not Sig"
"DiHOME1213",0.168213635037515,0.347,0.628084539397768,1,0.913953976621317,0,0.0390756731968532,"Not Sig","Not Sig","Complete-cases",0.933362838779473,"Not Sig"
"HETE",0.0746061993330539,0.295,0.80040164481148,1,0.970926150674527,0,0.012813801579366,"Not Sig","Not Sig","Complete-cases",0.991195060144449,"Not Sig"
"HODE9HODE",-0.114473779168151,0.284,0.686519045971997,1,0.932297012581306,0,0.0304457074143945,"Not Sig","Not Sig","Complete-cases",0.955742201255132,"Not Sig"
"ahydroxyDHEA3sulfate",-0.0930750482935872,0.257,0.716751604045588,1,0.943937070651853,0,0.0250569577989952,"Not Sig","Not Sig","Complete-cases",0.97023998732966,"Not Sig"
"hydroxypalmitate16",-0.677435819136713,0.316,0.0318492135038018,1,0.493662809308929,0,0.306569589653671,"Not Sig","Not Sig","Complete-cases",0.507506157256497,"Not Sig"
"methylstearate",-0.0139145481557044,0.33,0.966390483125835,1,0.996390048668405,0,0.00157061858031343,"Not Sig","Not Sig","Complete-cases",0.9971722415445,"Not Sig"
