"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.000363910062590368,0.00719338607616858,0.959652601352626,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.007121317334086,0.00807881599911019,0.378057899768776,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.00765378187556263,0.00782916897532141,0.328273064083152,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.00646611346760544,0.00764391349219266,0.397599259982651,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.00687952479611219,0.0076793725519107,0.370335740568771,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.00144189796054728,0.00827388644498184,0.861652537008323,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.00332110004702183,0.00700044462766096,0.635205617003337,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.00288359671451385,0.00901544690569675,0.749081536080576,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.00221904797642458,0.0091194719903111,0.807749183582489,"Continuous"
"10","enylpalmitoylGPCP160",0.00226153575841056,0.00859795129262906,0.792525965577733,"Continuous"
"11","enylpalmitoylGPEP160",-0.00331597114865789,0.00778016502466262,0.669956047574106,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.0115959136228913,0.00840833612905452,0.167864757325037,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.00723766506633794,0.00733314782784139,0.323652789424552,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.00491916166060644,0.00761671764068491,0.518384617969952,"Continuous"
"15","enylstearoylGPEP180",0.00272055727825854,0.00805137248277083,0.735438686430741,"Continuous"
"16","dilinoleoylGPC182182",0.017823668131042,0.00871816442376717,0.0409111853299383,"Continuous"
"17","dipalmitoylGPC160160",0.000991532063512637,0.00961612431784731,0.91787455550135,"Continuous"
"18","dimethylurate13",-0.0138752902766917,0.009430370582494,0.141198937974648,"Continuous"
"19","anhydroglucitol15AG",0.00692857414912047,0.00886652151056492,0.434549085574477,"Continuous"
"20","dimethylurate17",-0.0145997476398621,0.00752734271148088,0.0524329467367068,"Continuous"
"21","heptadecenoate171n7",0.00180463102721956,0.00967349972388665,0.852010258341399,"Continuous"
"22","nonadecenoate191n9",0.00265794014757202,0.00997830237155878,0.789952743565689,"Continuous"
"23","undecenoate111n1",-0.00359483595151896,0.00784283524811344,0.64669437497378,"Continuous"
"24","DiHOME1213",0.0101381154043031,0.00862733567769749,0.239948532288846,"Continuous"
"25","HETE",-0.00584190044265746,0.00771290831303109,0.448799098631644,"Continuous"
"26","HODE9HODE",-0.00167400690092658,0.0101016293894466,0.868380042229628,"Continuous"
"27","ahydroxyDHEA3sulfate",0.00543572433837375,0.00753864591398279,0.470880082431227,"Continuous"
"28","hydroxypalmitate16",0.000623400690511119,0.00742207718411006,0.933062194229926,"Continuous"
"29","methylstearate",0.00610686079243602,0.00863364943306502,0.47935987651397,"Continuous"
"30","arachidonoylGPA204",-0.00385502723117231,0.00892941545790965,0.665943302357243,"Continuous"
