"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.000348546368402886,0.00723737654669467,0.961589354686348,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.00958777068801198,0.0082425524957012,0.244746711799206,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.00950317821556565,0.00787553372238894,0.227558868546848,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.00962033431432715,0.00722792828308866,0.183190751326041,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.00889396922993834,0.00760394260981702,0.242140907049757,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.00327683571492744,0.00818869712803383,0.689034476405701,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.00328432198592465,0.00711694090785674,0.644454660650811,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.00513740028748976,0.00912398474817209,0.573390338687819,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.0047216041434582,0.00914303928670935,0.605564476189369,"Continuous"
"10","enylpalmitoylGPCP160",0.00425943726288171,0.00860554524924154,0.620625355052242,"Continuous"
"11","enylpalmitoylGPEP160",-0.00263950935629945,0.00791213802149663,0.738679499842506,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.0127324813273024,0.00850272234432382,0.134273767499363,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.00739900638944294,0.00723946566292978,0.306763086629687,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.00495873994821851,0.00724016772258354,0.493411464774234,"Continuous"
"15","enylstearoylGPEP180",0.00224536016827526,0.00806482402453047,0.780694549741877,"Continuous"
"16","dilinoleoylGPC182182",0.0200391587197908,0.00907543120457236,0.0272396140068644,"Continuous"
"17","dipalmitoylGPC160160",0.00415850889756084,0.00990183228395726,0.674504684584931,"Continuous"
"18","dimethylurate13",-0.0130734544644316,0.00936332803068228,0.162642192137777,"Continuous"
"19","anhydroglucitol15AG",0.00542052165195983,0.00901295145393358,0.54756379854207,"Continuous"
"20","dimethylurate17",-0.0125703507389399,0.00783136672646633,0.108465505607324,"Continuous"
"21","heptadecenoate171n7",-0.00281667227434912,0.0101538163809925,0.781472708639547,"Continuous"
"22","nonadecenoate191n9",-0.000131569997736137,0.0102305493624078,0.989739087075543,"Continuous"
"23","undecenoate111n1",-0.00330746013668181,0.00814095270397257,0.684541041698548,"Continuous"
"24","DiHOME1213",0.00843791820035259,0.0082649531487996,0.307288775027465,"Continuous"
"25","HETE",-0.00481635853107492,0.00779301258032796,0.53655192902125,"Continuous"
"26","HODE9HODE",-0.00189425311892845,0.0098633494796614,0.84770329003165,"Continuous"
"27","ahydroxyDHEA3sulfate",0.00740791812358539,0.00720067379116208,0.303582483400988,"Continuous"
"28","hydroxypalmitate16",-0.000745726804365565,0.00733344517833192,0.919003956002906,"Continuous"
"29","methylstearate",0.00507956058497847,0.0091791932737492,0.58000482629163,"Continuous"
"30","arachidonoylGPA204",-0.0035309947712205,0.00874235115370164,0.686289693381914,"Continuous"
"31","arachidonoylGPC204n6",-0.000365401518537441,0.00817887843176114,0.964365374194033,"Continuous"
"32","arachidonoylGPE204n6",0.0136840619467474,0.00886766790412944,0.122796567942339,"Continuous"
"33","arachidonoylGPI204",-0.00523406184664997,0.00791578526431754,0.508472345577186,"Continuous"
"34","arachidonylglycerol204",-0.00474955861612723,0.0106680908247256,0.65616678825146,"Continuous"
"35","dihomolinolenylglycerol203",-0.00473103640795873,0.00882115319841185,0.591731494286078,"Continuous"
"36","docosahexaenoylglycerol226",-0.00602819501959122,0.00919977252567016,0.512303723195463,"Continuous"
"37","lignoceroylGPC240",0.00571740654699239,0.00875742194534957,0.513843883818663,"Continuous"
"38","linolenoylglycerol183",0.00749608797317025,0.00793600176904531,0.344879814492153,"Continuous"
"39","linolenoylGPC183",-0.00233521279238968,0.01169753460344,0.841767692750222,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",0.0193088106837746,0.00827986795437216,0.0196996834073901,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.0057861407075767,0.0118653301685855,0.625797029838714,"Continuous"
"42","linoleoylglycerol1821",0.00744573857000795,0.00905151242340372,0.410737732833491,"Continuous"
"43","linoleoylGPA182",-0.00457814521987448,0.00915268169054701,0.616936270828308,"Continuous"
"44","linoleoylGPC182",0.00852511730777522,0.00925796360155678,0.357133172318443,"Continuous"
"45","linoleoylGPE182",0.0197007184985178,0.0109009760913206,0.0707243166837895,"Continuous"
"46","linoleoylGPG182",-0.000887894078244381,0.00802523559845677,0.911903604305391,"Continuous"
"47","linoleoylGPI182",-0.00640623255327802,0.00708544545043823,0.365921327402271,"Continuous"
"48","N1methyladenosine",-0.000296535570043064,0.0102280123635769,0.976870578328448,"Continuous"
"49","methylhistamine",-0.00461092081936756,0.0101605766489242,0.649969160931188,"Continuous"
"50","methylhistidine1",0.00724738814773815,0.00812095135602841,0.372162000369559,"Continuous"
"51","methylimidazoleacetate",0.00338560926834503,0.00932448409823393,0.716539069446899,"Continuous"
"52","methylnicotinamide",-0.00115966839619739,0.00806727771922161,0.885698158624545,"Continuous"
"53","methylxanthine1",-0.0169422871342095,0.0098930551964788,0.0867965597276919,"Continuous"
"54","myristoylglycerol140",4.29154100181718e-05,0.00933320800328376,0.996331226904895,"Continuous"
"55","oleoylglycerol181",0.00697442785432647,0.00850140582164135,0.411996527114637,"Continuous"
"56","oleoylGPC181",0.000471753738493011,0.00966075969873197,0.961053219796925,"Continuous"
"57","oleoylGPE181",0.0140423445312247,0.0139257441592981,0.31327542578482,"Continuous"
"58","oleoylGPI181",-0.00360960756473745,0.00765962792146017,0.63746147970354,"Continuous"
"59","palmitoleoyl2linolenoylGPC161183",-0.00246458248948778,0.0108397168595628,0.820139197220398,"Continuous"
"60","palmitoleoylglycerol161",0.00306423027020951,0.00954606996146043,0.748215010137533,"Continuous"
"61","palmitoleoylGPC161",-0.00541434706542309,0.0100531482114009,0.590182011167837,"Continuous"
"62","palmitoyl2arachidonoylGPC160204n6",0.00460064233259613,0.00890514879159703,0.605416405054329,"Continuous"
"63","palmitoyl2arachidonoylGPE160204",0.0124748819386333,0.0105199701780222,0.235689978362084,"Continuous"
"64","palmitoyl2arachidonoylGPI160204",0.00887725180730456,0.00800527786158064,0.267462588879507,"Continuous"
"65","palmitoyl2linoleoylGPC160182",0.00917185053627018,0.00954154837129809,0.336424523605396,"Continuous"
"66","palmitoyl2linoleoylGPE160182",0.0142681043406389,0.0104598772513802,0.172542539667745,"Continuous"
"67","palmitoyl2linoleoylGPI160182",0.00752313961915885,0.00859211859352855,0.381255084036027,"Continuous"
"68","palmitoyl2oleoylGPC160181",0.00213181932962422,0.0102779960873408,0.835685102588393,"Continuous"
"69","palmitoyl2oleoylGPE160181",0.0133866884888314,0.0107578657267472,0.213366048044634,"Continuous"
"70","palmitoyl2oleoylGPI160181",0.00509490799242655,0.0106437690528201,0.63216973055589,"Continuous"
"71","palmitoyl2palmitoleoylGPC160161",-0.00622824616537428,0.0100332588812094,0.53475752015947,"Continuous"
"72","palmitoyl2stearoylGPC160180",0.0122878665573921,0.00820233863818145,0.134109074971121,"Continuous"
