"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.000440133894101741,0.00521065977519145,0.932684361859121,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.000626174660415961,0.00652401023817292,0.923536437701402,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.00125501974701149,0.00545242299085205,0.817954606738568,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.0015315037350455,0.00624241163427459,0.806194365064829,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.00333240860994312,0.00594896091732237,0.575365875404586,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.00324473786165078,0.00715738873687925,0.650303204434391,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.00532761097557538,0.00562405230139789,0.343490801258332,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.00391228169579599,0.00669056082046761,0.558718215334172,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",-0.00116222701064495,0.00698012096469555,0.867759326644924,"Continuous"
"649","enylpalmitoylGPCP160",-0.00125491167095589,0.00589732634678108,0.831488171846296,"Continuous"
"650","enylpalmitoylGPEP160",-0.0019064430402504,0.00538391317379597,0.72326402763251,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.00518381694724211,0.00632712213636073,0.412614751431548,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0042841482361565,0.00585017443650612,0.4639786474873,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.00320739981442783,0.00557235923470117,0.564891666956624,"Continuous"
"654","enylstearoylGPEP180",-0.00238274222563224,0.00574220654546735,0.678176769754301,"Continuous"
"655","dilinoleoylGPC182182",-0.00384956725822314,0.00543480679178065,0.478748283505399,"Continuous"
"656","dipalmitoylGPC160160",-0.00949581377387137,0.00611678646694239,0.120562068796091,"Continuous"
"657","dimethylurate13",-0.00189199960336102,0.00530785764697808,0.721501651396128,"Continuous"
"658","anhydroglucitol15AG",0.00651632708076127,0.00672281536012173,0.33240278908524,"Continuous"
"659","dimethylurate17",-0.001820516630378,0.00534135766413636,0.733228506218702,"Continuous"
"660","heptadecenoate171n7",-0.00431011775447617,0.00764480213471585,0.572892182846666,"Continuous"
"661","nonadecenoate191n9",-0.00609864312255632,0.0068159612013962,0.370915893041528,"Continuous"
"662","undecenoate111n1",0.00197963458000209,0.0051664035098811,0.701590312353045,"Continuous"
"663","DiHOME1213",0.00537079973391417,0.00652947962070489,0.410766009396167,"Continuous"
