"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-0.00885291845423967,0.013,0.509005194694679,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"trimethylurate",-0.00961438853798165,0.009,0.303940447684836,1,0.970032045666307,0,0.0132139182841051,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0148847276161117,0.013,0.233880734336924,1,0.970032045666307,0,0.0132139182841051,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.000429358106578086,0.012,0.971889371831679,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"methylurate",-0.0131819163094102,0.01,0.198752969108409,1,0.970032045666307,0,0.0132139182841051,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"stearoylGPG180",-0.0143882801900338,0.011,0.204417055217344,1,0.970032045666307,0,0.0132139182841051,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.00503597139225563,0.011,0.657526620357965,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"acetamidophenolsulfate",0.000226628891678271,0.012,0.985513825587977,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"hydroxyphenylpropionate",-0.00718233833920196,0.011,0.514681814578969,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.00628599128942017,0.011,0.583500978522764,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"dimethylurate37",-0.00956010520497497,0.01,0.35925980449791,1,0.970032045666307,0,0.0132139182841051,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
"acetaminophensulfate",-0.00634772533748149,0.012,0.587120507036122,1,0.992983785301558,0,0.00305784315774428,"Not Sig","Not Sig","Dichotomized",0.985529115022824,"Not Sig"
