"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.00154722695586683,0.005,0.737998148046013,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.000775413407882623,0.005,0.882587676239922,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.000941026889474651,0.005,0.842026825632816,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0010067830389589,0.005,0.837725701918944,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00151069925752951,0.005,0.764855434956136,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00459563385261228,0.006,0.433451217142513,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.00401880291692237,0.005,0.386074872286836,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.00491493485411807,0.005,0.3646376331268,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.00223529454776479,0.006,0.70119617280899,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoylGPCP160",-0.00306661752749346,0.005,0.543282343074628,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylpalmitoylGPEP160",-0.00359046985852693,0.005,0.457056801521663,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.00272156014324078,0.005,0.604342577405195,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.00223293703971599,0.005,0.636252048478792,1,0.983780523617993,0,0.00710177963088628,"Not Sig","Not Sig","Imputed",0.981097569285243,"Not Sig"
