"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.178612247378295,0.18343082892058,0.330190221333528,1,0.777699234202864,"1",0,0.109188328692599,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.234670915562224,0.170081992995612,0.167663114828376,1,0.677526698567185,"1",0,0.169073586339987,"Not Sig","Not Sig","Complete-cases",0.733834733423476,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.160831984122953,0.139613411889204,0.249328921377444,1,0.738341652150537,"1",0,0.131742630983073,"Not Sig","Not Sig","Complete-cases",0.793608605086952,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.398742948318597,0.155172939130445,0.0101795997101944,1,0.2691605923372,"1",0,0.569988524623775,"Not Sig","Not Sig","Complete-cases",0.325238210740712,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0750826139989215,0.151880560436077,0.621056885430294,1,0.927458704321984,"1",0,0.0327054185154557,"Not Sig","Not Sig","Complete-cases",0.942649286912014,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.208865435698516,0.170377427043765,0.22023686573131,1,0.728974967406398,"1",0,0.137287384856138,"Not Sig","Not Sig","Complete-cases",0.792771168736986,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0440632168322562,0.157599756253919,0.779792562184841,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.13377035363437,0.209546340595285,0.523225847657194,1,0.887186007341032,"1",0,0.0519853164784852,"Not Sig","Not Sig","Complete-cases",0.908536186556921,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.0631165146887879,0.18560428719225,0.733811665326492,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"enylpalmitoylGPCP160",-0.311885276275913,0.238762810004642,0.191465624135765,1,0.702357664293054,"1",0,0.153441674092316,"Not Sig","Not Sig","Complete-cases",0.774048640617112,"Not Sig"
"enylpalmitoylGPEP160",-0.136945604189662,0.178858527979567,0.443876025796535,1,0.850841252006578,"1",0,0.0701514620174151,"Not Sig","Not Sig","Complete-cases",0.872728555335341,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.133545388168616,0.158097336907535,0.398276354168189,1,0.821216611002757,"1",0,0.0855422746035947,"Not Sig","Not Sig","Complete-cases",0.851165853891214,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.0305160984184478,0.150241765585211,0.839046488924478,1,0.967942873062353,"1",0,0.0141502735241483,"Not Sig","Not Sig","Complete-cases",0.962462835398775,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.106355980378258,0.150247721632501,0.479025471814389,1,0.878865100328849,"1",0,0.0560777809886251,"Not Sig","Not Sig","Complete-cases",0.894856416236763,"Not Sig"
"enylstearoylGPEP180",-0.138005948072225,0.188902288791697,0.46504312610277,1,0.869176237767963,"1",0,0.0608921552775548,"Not Sig","Not Sig","Complete-cases",0.887052410685582,"Not Sig"
"dilinoleoylGPC182182",-0.15401845229679,0.169251631454001,0.362824168477137,1,0.787990250217521,"1",0,0.103479155991315,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"dipalmitoylGPC160160",-0.0511486216012679,0.178948133386781,0.775008857618069,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"dimethylurate13",-0.0976505330221075,0.294686605378096,0.740364426423866,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"anhydroglucitol15AG",-0.0391326581513426,0.195496246069956,0.841346930498764,1,0.967942873062353,"1",0,0.0141502735241483,"Not Sig","Not Sig","Complete-cases",0.962462835398775,"Not Sig"
"dimethylurate17",-0.253837006567101,0.169775537519505,0.134879738324176,1,0.677526698567185,"1",0,0.169073586339987,"Not Sig","Not Sig","Complete-cases",0.733834733423476,"Not Sig"
"heptadecenoate171n7",0.0566594478999334,0.185005441184861,0.75940800296616,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"nonadecenoate191n9",0.0410150100140646,0.189583723838277,0.828720810964225,1,0.967942873062353,"1",0,0.0141502735241483,"Not Sig","Not Sig","Complete-cases",0.962462835398775,"Not Sig"
"undecenoate111n1",0.204772062907833,0.207154603566722,0.322908455251186,1,0.773331688080764,"1",0,0.111634193783339,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"DiHOME1213",-0.887506179286689,0.197844996536263,0.00000726183101634546,0.007,0.00432127819174851,"1",2.155,2.36438777413027,"Bonf<0.05","FDR<0.05","Complete-cases",0.0030715203164931,"FDR<0.05"
"HETE",-0.0806542580757597,0.143783619584709,0.57483713889985,1,0.908222474289922,"1",0,0.041807755529818,"Not Sig","Not Sig","Complete-cases",0.922916913962322,"Not Sig"
"HODE9HODE",-0.0120298513421965,0.161672355387286,0.940685080328224,1,0.99034233636438,"1",0,0.00421465480196458,"Not Sig","Not Sig","Complete-cases",0.993844966431438,"Not Sig"
"ahydroxyDHEA3sulfate",-0.149947896625235,0.1510124562028,0.320734069034053,1,0.772951448872159,"1",0,0.111847784411708,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"hydroxypalmitate16",0.195170753997253,0.175924959063835,0.267258631993413,1,0.744507134993319,"1",0,0.128131135825332,"Not Sig","Not Sig","Complete-cases",0.810901345582275,"Not Sig"
"methylstearate",-0.00695177190220668,0.202159074258771,0.972568045672625,1,0.998103508059007,"1",0,0.00082441798330982,"Not Sig","Not Sig","Complete-cases",0.995686529593815,"Not Sig"
"arachidonoylGPA204",0.0200213706020771,0.166192960515167,0.904110344291123,1,0.971571647486619,"1",0,0.0125251673125354,"Not Sig","Not Sig","Complete-cases",0.974243693089423,"Not Sig"
"arachidonoylGPC204n6",-0.177109989485231,0.160385352369513,0.269472635212736,1,0.744507134993319,"1",0,0.128131135825332,"Not Sig","Not Sig","Complete-cases",0.810901345582275,"Not Sig"
"arachidonoylGPE204n6",-0.218820020539668,0.157676411754948,0.165204336828351,1,0.677526698567185,"1",0,0.169073586339987,"Not Sig","Not Sig","Complete-cases",0.733834733423476,"Not Sig"
"arachidonoylGPI204",0.0604618813639497,0.145301267879508,0.677326638409732,1,0.946747857429854,"1",0,0.023765669051017,"Not Sig","Not Sig","Complete-cases",0.945039984185083,"Not Sig"
"arachidonylglycerol204",0.230700467730497,0.22078815518822,0.296071441660743,1,0.758227665724013,"1",0,0.1202003733624,"Not Sig","Not Sig","Complete-cases",0.823332984089524,"Not Sig"
"dihomolinolenylglycerol203",0.22169171802623,0.206645361922199,0.283355271429402,1,0.744507134993319,"1",0,0.128131135825332,"Not Sig","Not Sig","Complete-cases",0.812813382722447,"Not Sig"
"docosahexaenoylglycerol226",0.310047702656283,0.33751831806113,0.358299598776431,1,0.787990250217521,"1",0,0.103479155991315,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"lignoceroylGPC240",0.053538369525257,0.207529774036658,0.796422943485806,1,0.964361590577521,"1",0,0.0157600954041068,"Not Sig","Not Sig","Complete-cases",0.955797997897479,"Not Sig"
"linolenoylglycerol183",0.219759544139247,0.235119311268937,0.349957125893536,1,0.787990250217521,"1",0,0.103479155991315,"Not Sig","Not Sig","Complete-cases",0.82718716527234,"Not Sig"
"linolenoylGPC183",-0.0658120917433759,0.135230205871282,0.626494265815923,1,0.934027106083773,"1",0,0.0296405200741989,"Not Sig","Not Sig","Complete-cases",0.945039984185083,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",-0.149817178338908,0.184330700232332,0.416353936026873,1,0.838748184239721,"1",0,0.0763684070024129,"Not Sig","Not Sig","Complete-cases",0.859435156668761,"Not Sig"
