"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.346293961994276,0.185,0.0609842513934001,1,0.716922240946963,0,0.144527946367053,"Not Sig","Not Sig","Complete-cases",0.751569941237978,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.197432770705358,0.222,0.373583212645427,1,0.943892512339765,0,0.0250774590447012,"Not Sig","Not Sig","Complete-cases",0.908598454071294,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.21635538542665,0.206,0.292819436721575,1,0.907740253836882,0,0.042038405293158,"Not Sig","Not Sig","Complete-cases",0.87028660495389,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0333136508562173,0.189,0.859947533070986,1,0.974024049217945,0,0.0114303200066958,"Not Sig","Not Sig","Complete-cases",0.957413907941267,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0617552158648324,0.191,0.745848124885679,1,0.96259281673525,0,0.0165573835311754,"Not Sig","Not Sig","Complete-cases",0.941487498909807,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0018654763688235,0.213,0.992996589457456,1,0.995210628675867,0,0.00208499443919888,"Not Sig","Not Sig","Complete-cases",0.994553010444067,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.203371078100825,0.18,0.259046102259118,1,0.862527577522027,0,0.0642270103715895,"Not Sig","Not Sig","Complete-cases",0.836012420927154,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.154724192353455,0.229,0.499991106572948,1,0.945728699993585,0,0.0242334312452854,"Not Sig","Not Sig","Complete-cases",0.927192112762688,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0412012146435926,0.228,0.8564624229624,1,0.974024049217945,0,0.0114303200066958,"Not Sig","Not Sig","Complete-cases",0.957413907941267,"Not Sig"
"enylpalmitoylGPCP160",-0.245673091614977,0.206,0.23298455172749,1,0.838952071356338,0,0.0762628493501224,"Not Sig","Not Sig","Complete-cases",0.817022065791299,"Not Sig"
"enylpalmitoylGPEP160",-0.402493099115845,0.194,0.0384812397710206,1,0.636587359340842,0,0.196141989376694,"Not Sig","Not Sig","Complete-cases",0.704212857838892,"Not Sig"
