"","metabolite","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","PLATFORM","MASS","HMDB","unique","beta_imp","se_imp","p_val_imp","p_val_fdr_imp","beta_comp","se_comp","p_val_comp","p_val_fdr_comp"
"1","linoleoylGPA182","1-linoleoyl-GPA (18:2)*","Lipid","Lysophospholipid","LC/MS Neg",433.2361,"HMDB07856","Complete-case only",0.698,0.185,"1.59e-04","7.98e-02",0.798,0.199,"6.28e-05","4.01e-02"
