"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.35292936622675,0.178,0.0469035688885565,1,0.620092771041357,0,0.20754333157056,"Not Sig","Not Sig","Imputed",0.689253806670701,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.213809565193447,0.219,0.329444349088613,1,0.89748627221413,0,0.0469721855878027,"Not Sig","Not Sig","Imputed",0.877940854147444,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.238015452125776,0.211,0.259874468637769,1,0.866328760867601,0,0.0623172674101195,"Not Sig","Not Sig","Imputed",0.827073858891496,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0180286447873658,0.19,0.924567749803048,1,0.992174787310919,0,0.00341181325111886,"Not Sig","Not Sig","Imputed",0.989612717125875,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0732907331757647,0.192,0.702979596074326,1,0.976166974476142,0,0.0104758894119217,"Not Sig","Not Sig","Imputed",0.947600168498146,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00216030579174125,0.211,0.991832749533482,1,0.994044193791082,0,0.00259430705847604,"Not Sig","Not Sig","Imputed",0.994946824100306,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.217948737986594,0.182,0.230964084574603,1,0.866328760867601,0,0.0623172674101195,"Not Sig","Not Sig","Imputed",0.827073858891496,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.151009172994634,0.22,0.492860075923374,1,0.973930470824604,0,0.0114720464222423,"Not Sig","Not Sig","Imputed",0.934532903605448,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0317580432087111,0.218,0.884034916029955,1,0.987263837901776,0,0.00556677029613866,"Not Sig","Not Sig","Imputed",0.977332718586749,"Not Sig"
"enylpalmitoylGPCP160",-0.225179791190046,0.2,0.260327035937743,1,0.866328760867601,0,0.0623172674101195,"Not Sig","Not Sig","Imputed",0.827073858891496,"Not Sig"
"enylpalmitoylGPEP160",-0.391193839697747,0.192,0.0419609968937367,1,0.608465822872392,0,0.215763810786058,"Not Sig","Not Sig","Imputed",0.689253806670701,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.263692632574187,0.218,0.226851556559938,1,0.866328760867601,0,0.0623172674101195,"Not Sig","Not Sig","Imputed",0.827073858891496,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0744493450682237,0.185,0.686850579445766,1,0.976166974476142,0,0.0104758894119217,"Not Sig","Not Sig","Imputed",0.947600168498146,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0694619407755628,0.18,0.70030740310126,1,0.976166974476142,0,0.0104758894119217,"Not Sig","Not Sig","Imputed",0.947600168498146,"Not Sig"
"enylstearoylGPEP180",-0.342836965836275,0.202,0.0889645977197205,1,0.697514288939109,0,0.156446891217312,"Not Sig","Not Sig","Imputed",0.719907177169318,"Not Sig"
"dilinoleoylGPC182182",0.372649991867744,0.196,0.0575965369457255,1,0.672458269015678,0,0.172334661657975,"Not Sig","Not Sig","Imputed",0.719907177169318,"Not Sig"
"dipalmitoylGPC160160",-0.090377629990758,0.209,0.665855198611897,1,0.976166974476142,0,0.0104758894119217,"Not Sig","Not Sig","Imputed",0.947600168498146,"Not Sig"
"dimethylurate13",-0.280478787484195,0.213,0.186960296030668,1,0.819889298202785,0,0.086244782281188,"Not Sig","Not Sig","Imputed",0.795582265465069,"Not Sig"
"anhydroglucitol15AG",0.208708229663104,0.211,0.323338564068692,1,0.890402290823123,0,0.0504137313209653,"Not Sig","Not Sig","Imputed",0.876363100607061,"Not Sig"
