"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",0.0637336365652175,0.177534171477852,0.71959985504604,1,0.931620326798124,"1",0,0.0307610442679353,"Not Sig","Not Sig","Complete-cases",0.921254559291431,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.205991059507631,0.165215737384289,0.212470667052712,1,0.636269029443421,"1",0,0.196359215643499,"Not Sig","Not Sig","Complete-cases",0.606110518958407,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.319679946497944,0.163812221637318,0.0509973089426014,1,0.413230991281502,"1",0,0.383807114940843,"Not Sig","Not Sig","Complete-cases",0.406131855477754,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.21216209143438,0.186088891760997,0.25423983819895,1,0.683869497765922,"1",0,0.165026766419572,"Not Sig","Not Sig","Complete-cases",0.663794846275842,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.348435574265004,0.184018201184122,0.0582934945754555,1,0.440385307759113,"1",0,0.356167178495883,"Not Sig","Not Sig","Complete-cases",0.429342792467308,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0622749455685255,0.181915303861407,0.732103059212401,1,0.935415090617901,"1",0,0.0289956280995075,"Not Sig","Not Sig","Complete-cases",0.924533309954001,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.23495431665996,0.207662787880678,0.257877374574691,1,0.683869497765922,"1",0,0.165026766419572,"Not Sig","Not Sig","Complete-cases",0.663794846275842,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0489438443941609,0.175326072540703,0.780122835853364,1,0.949499693047257,"1",0,0.0225051713249669,"Not Sig","Not Sig","Complete-cases",0.933817446625526,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.15252925397626,0.185364351797979,0.410586557952147,1,0.775456545376008,"1",0,0.11044253393313,"Not Sig","Not Sig","Complete-cases",0.753921869343166,"Not Sig"
"enylpalmitoylGPCP160",0.135955291424637,0.196762668625189,0.489590174205942,1,0.804646374060588,"1",0,0.0943949414164565,"Not Sig","Not Sig","Complete-cases",0.79002050837777,"Not Sig"
"enylpalmitoylGPEP160",0.0993838248119664,0.194323322491297,0.609046217092678,1,0.880985287790991,"1",0,0.0550313441243198,"Not Sig","Not Sig","Complete-cases",0.86243524580389,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.245037841263211,0.160491161825096,0.126810851747534,1,0.518195253277424,"1",0,0.285506569514732,"Not Sig","Not Sig","Complete-cases",0.485222360878289,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",0.324772342522769,0.198813518967684,0.102352825720972,1,0.505469183561773,"1",0,0.296305316466713,"Not Sig","Not Sig","Complete-cases",0.468267636888798,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.205408438595077,0.206194474273104,0.319158861455085,1,0.743325949347465,"1",0,0.12882070580636,"Not Sig","Not Sig","Complete-cases",0.715587763051928,"Not Sig"
"enylstearoylGPEP180",0.0327292412198136,0.167104590389332,0.844719108490534,1,0.968168285115929,"1",0,0.0140491479136161,"Not Sig","Not Sig","Complete-cases",0.959037216041101,"Not Sig"
"dilinoleoylGPC182182",0.317678314879404,0.192165933790103,0.0983011850388676,1,0.50477146871309,"1",0,0.296905200773924,"Not Sig","Not Sig","Complete-cases",0.466541669172381,"Not Sig"
"dipalmitoylGPC160160",0.234649703807407,0.18140689837616,0.195838411263108,1,0.622507756066805,"1",0,0.205855233154266,"Not Sig","Not Sig","Complete-cases",0.587515233789325,"Not Sig"
"dimethylurate13",-0.614563018813338,0.240246164292976,0.0105259295425512,1,0.236570266468838,"1",0,0.626039840942132,"Not Sig","Not Sig","Complete-cases",0.22420229925634,"Not Sig"
"anhydroglucitol15AG",-0.0932045265329559,0.19133659090225,0.626170900069749,1,0.889024952958687,"1",0,0.0510860491758167,"Not Sig","Not Sig","Complete-cases",0.872077400029432,"Not Sig"
"dimethylurate17",-0.670608060335607,0.221465562314298,0.002461400641146,1,0.165032056935168,"1",0,0.7824316873146,"Not Sig","Not Sig","Complete-cases",0.138232736946903,"Not Sig"
"heptadecenoate171n7",0.175837488062945,0.19079450497241,0.35673377895598,1,0.758683268099713,"1",0,0.11993949370329,"Not Sig","Not Sig","Complete-cases",0.740106768678152,"Not Sig"
"nonadecenoate191n9",0.181952429468852,0.203957234901719,0.372333605852437,1,0.76220291546969,"1",0,0.117929394359473,"Not Sig","Not Sig","Complete-cases",0.744161112322302,"Not Sig"
"undecenoate111n1",0.2703366134045,0.158830730336081,0.0887474486618142,1,0.50178588897466,"1",0,0.299481555908231,"Not Sig","Not Sig","Complete-cases",0.466541669172381,"Not Sig"
"DiHOME1213",0.170117504620983,0.245948957208468,0.489139510183717,1,0.804646374060588,"1",0,0.0943949414164565,"Not Sig","Not Sig","Complete-cases",0.79002050837777,"Not Sig"
"HETE",0.00337888087653496,0.186089793997909,0.985513398145064,1,0.997028449274332,"1",0,0.00129244932467258,"Not Sig","Not Sig","Complete-cases",0.995226777307796,"Not Sig"
"HODE9HODE",-0.294048158623691,0.170238738093655,0.0841192966954974,1,0.497342962779628,"1",0,0.303344022786289,"Not Sig","Not Sig","Complete-cases",0.466541669172381,"Not Sig"
"ahydroxyDHEA3sulfate",-0.304043129665751,0.175926351880899,0.0839450306174501,1,0.497342962779628,"1",0,0.303344022786289,"Not Sig","Not Sig","Complete-cases",0.466541669172381,"Not Sig"
"hydroxypalmitate16",-0.149562501646819,0.174416136351646,0.391166509457745,1,0.762648682992281,"1",0,0.117675475380101,"Not Sig","Not Sig","Complete-cases",0.744161112322302,"Not Sig"
