"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.0931743646517171,0.350187432189208,0.790185310934489,1,0.950847213256627,"1",0,0.0218892620009099,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"trimethylurate",-0.570627360371732,0.402096557001066,0.155861065889469,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"alphahydroxypregnanoloneglucuronide",-0.252046112771024,0.37213296054706,0.498214849176184,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.32273997738705,0.362474161802571,0.373261532415484,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"methylurate",-0.137348509852267,0.328883087898675,0.676224183021908,1,0.934246318409728,"1",0,0.0295386049019163,"Not Sig","Not Sig","Dichotomized",0.924633066580977,"Not Sig"
"stearoylGPG180",0.0136567880589554,0.380642641259098,0.971379446613783,1,0.986891688289664,"1",0,0.00573050868731675,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.116101108322834,0.35929351062351,0.746591319007707,1,0.950847213256627,"1",0,0.0218892620009099,"Not Sig","Not Sig","Dichotomized",0.980816046539536,"Not Sig"
"acetamidophenolsulfate",-0.644421850710338,0.389771149986958,0.0982629298290397,1,0.693029823719846,"1",0,0.159248075636012,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"hydroxyphenylpropionate",-0.223392941934257,0.36891374156313,0.544818608049159,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0129186127129844,0.315721630567439,0.967361482085345,1,0.986891688289664,"1",0,0.00573050868731675,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"dimethylurate37",-0.234428204462491,0.346778447368329,0.499029707443074,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"acetaminophensulfate",0.248454980147521,0.353353677886737,0.481972253746692,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"acetylphenolsulfate4",0.0255545195961216,0.335242877540641,0.939238595380633,1,0.986891688289664,"1",0,0.00573050868731675,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"hydroxyphenylacetate4",-0.350262724441723,0.35451330921232,0.323147709560199,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"vinylguaiacolsulfate",-0.479774764993374,0.414417656575305,0.246983091435737,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",-0.288829404324238,0.335912788975169,0.3898802796661,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.00839550469254548,0.466155246514098,0.985630792511607,1,0.986891688289664,"1",0,0.00573050868731675,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",0.0862738430631683,0.418079825002992,0.83651178676915,1,0.950847213256627,"1",0,0.0218892620009099,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",-0.022388636150356,0.499494065254803,0.964248689518048,1,0.986891688289664,"1",0,0.00573050868731675,"Not Sig","Not Sig","Dichotomized",0.985630792511607,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.403946647447417,0.326305286986773,0.215737990450569,1,0.854892415044634,"1",0,0.0680885361400363,"Not Sig","Not Sig","Dichotomized",0.843398983088208,"Not Sig"
