"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0441229427359217,0.181349407704422,0.807770305548153,1,0.974745643876227,"1",0,0.0111086969912148,"Not Sig","Not Sig","Imputed",0.952334363921161,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.212445173696941,0.16647308919824,0.201901351182828,1,0.653409578130249,"1",0,0.184814503624545,"Not Sig","Not Sig","Imputed",0.607674371934882,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.293536418608236,0.169116667313965,0.0826162458321149,1,0.490652048727234,"1",0,0.30922638341044,"Not Sig","Not Sig","Imputed",0.47026068989052,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.204237275175801,0.186601569464629,0.273731384228768,1,0.719545363806031,"1",0,0.14294182072725,"Not Sig","Not Sig","Imputed",0.677883104731989,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",0.312641759039155,0.184028863007327,0.0893430206140594,1,0.490652048727234,"1",0,0.30922638341044,"Not Sig","Not Sig","Imputed",0.471819753490776,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.0685841230878716,0.182295307144569,0.70674934095864,1,0.961221872196396,"1",0,0.0171763555687946,"Not Sig","Not Sig","Imputed",0.931160471902209,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",0.207841256011825,0.20903996026538,0.320093544722674,1,0.760145873410682,"1",0,0.119103057800469,"Not Sig","Not Sig","Imputed",0.720210475626017,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.099634988487031,0.17933215676911,0.578491796342214,1,0.888857365235474,"1",0,0.0511679245878129,"Not Sig","Not Sig","Imputed",0.860998514737006,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.195982247649544,0.188055629869693,0.297341960325546,1,0.742712917553378,"1",0,0.129179022599327,"Not Sig","Not Sig","Imputed",0.698226108631403,"Not Sig"
"enylpalmitoylGPCP160",0.105753859251322,0.203832274102047,0.603880799319451,1,0.898822580444017,"1",0,0.0463260256620618,"Not Sig","Not Sig","Imputed",0.863265840637873,"Not Sig"
