"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.106353371338307,0.330926188843502,0.747921721435329,1,0.930767482697843,"1",0,0.0311587976366774,"Not Sig","Not Sig","Dichotomized",0.911104642475765,"Not Sig"
"trimethylurate",-0.0839734171570075,0.395655609655617,0.831920845907431,1,0.951749182133866,"1",0,0.0214774877154882,"Not Sig","Not Sig","Dichotomized",0.948331698784255,"Not Sig"
"alphahydroxypregnanoloneglucuronide",-0.0763243108255376,0.406907069046333,0.85121229669719,1,0.951749182133866,"1",0,0.0214774877154882,"Not Sig","Not Sig","Dichotomized",0.948331698784255,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.0249974169929364,0.296764677190489,0.932871079563987,1,0.966917469329096,"1",0,0.0146105932847133,"Not Sig","Not Sig","Dichotomized",0.976599411418549,"Not Sig"
"methylurate",0.136346525671118,0.34678237650254,0.694189456152196,1,0.930767482697843,"1",0,0.0311587976366774,"Not Sig","Not Sig","Dichotomized",0.901039810555298,"Not Sig"
"stearoylGPG180",-0.173259603829507,0.367274597011556,0.637109495030221,1,0.930767482697843,"1",0,0.0311587976366774,"Not Sig","Not Sig","Dichotomized",0.901039810555298,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.117929121404019,0.320869335856543,0.713223684984502,1,0.930767482697843,"1",0,0.0311587976366774,"Not Sig","Not Sig","Dichotomized",0.901039810555298,"Not Sig"
"acetamidophenolsulfate",-0.518324526081508,0.337237482905316,0.124300197094442,1,0.587848761417078,"1",0,0.230734392513074,"Not Sig","Not Sig","Dichotomized",0.600958064782013,"Not Sig"
"hydroxyphenylpropionate",0.0563391290509837,0.327477861980564,0.863406472027456,1,0.956986419817762,"1",0,0.0190942250654297,"Not Sig","Not Sig","Dichotomized",0.948331698784255,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.073708883104166,0.269175658341316,0.784213804317031,1,0.935784539605197,"1",0,0.0288241342022013,"Not Sig","Not Sig","Dichotomized",0.938255801593591,"Not Sig"
"dimethylurate37",-0.510110257868314,0.35421560743516,0.149835625936849,1,0.587848761417078,"1",0,0.230734392513074,"Not Sig","Not Sig","Dichotomized",0.600958064782013,"Not Sig"
"acetaminophensulfate",-0.373753362337468,0.556074577606767,0.501502133971381,1,0.855820603003668,"1",0,0.0676172625318026,"Not Sig","Not Sig","Dichotomized",0.89268034658026,"Not Sig"
"acetylphenolsulfate4",-0.9884881963715,0.358031545523321,0.00576428640653265,0.819,0.175722332267039,"1",0.087,0.755173041213776,"Not Sig","Not Sig","Dichotomized",0.138185402134878,"Not Sig"
"hydroxyphenylacetate4",0.171171998858845,0.392402732630396,0.662680670313413,1,0.930767482697843,"1",0,0.0311587976366774,"Not Sig","Not Sig","Dichotomized",0.901039810555298,"Not Sig"
"vinylguaiacolsulfate",0.40692455780128,0.366111565695686,0.266363116366773,1,0.749323889473698,"1",0,0.125330421277229,"Not Sig","Not Sig","Dichotomized",0.758863948224429,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.447904411592275,0.343947376410862,0.19283199040471,1,0.65195577708259,"1",0,0.185781861968026,"Not Sig","Not Sig","Dichotomized",0.641869726251819,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.306839310267507,0.489029954056598,0.530367697636076,1,0.855820603003668,"1",0,0.0676172625318026,"Not Sig","Not Sig","Dichotomized",0.89268034658026,"Not Sig"
