"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0168506312615165,0.01,0.07996331067335,1,0.598238471268274,0,0.223125661979574,"Not Sig","Not Sig","Imputed",0.615621150846634,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.0000142422461632966,0.011,0.999005636036987,1,0.999575413636073,0,0.000184434671939523,"Not Sig","Not Sig","Imputed",0.999005636036987,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.00186690024968279,0.011,0.85943694825848,1,0.965913486839437,0,0.015061769931083,"Not Sig","Not Sig","Imputed",0.969916942059105,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.0126757891744053,0.01,0.221839770602253,1,0.671806422292844,0,0.172755848733397,"Not Sig","Not Sig","Imputed",0.65443680573183,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.00879057610011017,0.01,0.382308258647158,1,0.787607416466857,0,0.103690203001839,"Not Sig","Not Sig","Imputed",0.780162953199211,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.000502928170121309,0.012,0.965663231955889,1,0.988713407882216,0,0.00492957636294636,"Not Sig","Not Sig","Imputed",0.991544976231288,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.00231259110811587,0.01,0.821395399942204,1,0.957178564959991,0,0.0190070355327214,"Not Sig","Not Sig","Imputed",0.957795001027498,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.00589928022674787,0.012,0.618441809408991,1,0.916148851446414,0,0.0380339585266002,"Not Sig","Not Sig","Imputed",0.912653959602138,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.00605007907578184,0.012,0.60831240452388,1,0.912987783645228,0,0.0395350335620447,"Not Sig","Not Sig","Imputed",0.912653959602138,"Not Sig"
"enylpalmitoylGPCP160",-0.0153374847914409,0.011,0.168085767738149,1,0.626497255152703,0,0.203080827422658,"Not Sig","Not Sig","Imputed",0.61994978503029,"Not Sig"
"enylpalmitoylGPEP160",-0.0113700918877674,0.01,0.270626972032733,1,0.727728139886898,0,0.138030831398025,"Not Sig","Not Sig","Imputed",0.708732111184084,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.00798493337349982,0.012,0.492323825211354,1,0.841998883145677,0,0.0746884845620977,"Not Sig","Not Sig","Imputed",0.827881379763303,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.00180084969239462,0.011,0.866431335172535,1,0.965913486839437,0,0.015061769931083,"Not Sig","Not Sig","Imputed",0.969916942059105,"Not Sig"
"enylstearoyl2oleoylGPEP180181",0.00231976839338747,0.012,0.844743163484688,1,0.965913486839437,0,0.015061769931083,"Not Sig","Not Sig","Imputed",0.967379388030437,"Not Sig"
"enylstearoylGPEP180",-0.0107716428442858,0.011,0.316937296760318,1,0.745418793792504,0,0.12759966184045,"Not Sig","Not Sig","Imputed",0.733034822299952,"Not Sig"
"dilinoleoylGPC182182",-0.0175691067106721,0.01,0.0898161122867317,1,0.598238471268274,0,0.223125661979574,"Not Sig","Not Sig","Imputed",0.617123610228189,"Not Sig"
"dipalmitoylGPC160160",0.0154272134412133,0.012,0.193509023958239,1,0.649121688576331,0,0.187673879897284,"Not Sig","Not Sig","Imputed",0.637382816027395,"Not Sig"
"dimethylurate13",0.016605121435098,0.014,0.231209565122044,1,0.673624221316342,0,0.171582305423324,"Not Sig","Not Sig","Imputed",0.65443680573183,"Not Sig"
"anhydroglucitol15AG",-0.0157230312765133,0.013,0.212475747206424,1,0.66709736735202,0,0.175810773253498,"Not Sig","Not Sig","Imputed",0.652215612416941,"Not Sig"
"dimethylurate17",0.0166732651676531,0.013,0.202802322819518,1,0.662405186654959,0,0.178876275669418,"Not Sig","Not Sig","Imputed",0.652215612416941,"Not Sig"
"heptadecenoate171n7",0.0157438747462956,0.014,0.267034018137374,1,0.727728139886898,0,0.138030831398025,"Not Sig","Not Sig","Imputed",0.708027956804075,"Not Sig"
"nonadecenoate191n9",0.010782097702592,0.013,0.404540731352513,1,0.793271640693174,0,0.100578071379542,"Not Sig","Not Sig","Imputed",0.783597303702172,"Not Sig"
"undecenoate111n1",-0.00737715453389025,0.011,0.485099806894623,1,0.841998883145677,0,0.0746884845620977,"Not Sig","Not Sig","Imputed",0.827881379763303,"Not Sig"
"DiHOME1213",-0.0348881995058173,0.011,0.00163362768884396,1,0.133511935660975,0,0.874479907632802,"Not Sig","Not Sig","Imputed",0.173981348861882,"Not Sig"
"HETE",0.00248358629472244,0.011,0.815690379506017,1,0.956434937174618,0,0.0193445681219025,"Not Sig","Not Sig","Imputed",0.954991089740459,"Not Sig"
"HODE9HODE",-0.00999498114401081,0.011,0.377332423969783,1,0.783422284408395,0,0.106004079127249,"Not Sig","Not Sig","Imputed",0.777791673924811,"Not Sig"
"ahydroxyDHEA3sulfate",0.00849547761544305,0.01,0.404863192644508,1,0.793271640693174,0,0.100578071379542,"Not Sig","Not Sig","Imputed",0.783597303702172,"Not Sig"
"hydroxypalmitate16",0.0180847039709703,0.014,0.197416633214265,1,0.654898720515219,0,0.183825858057567,"Not Sig","Not Sig","Imputed",0.643618513387323,"Not Sig"
"methylstearate",0.00119136830958449,0.011,0.916654022464247,1,0.966033614387529,0,0.0150077614840657,"Not Sig","Not Sig","Imputed",0.969916942059105,"Not Sig"
