"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.118225679509439,0.082,0.150837825114261,1,0.678016023888603,0,0.168760042114995,"Not Sig","Not Sig","Complete-cases",0.664726691365605,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.00727761988236576,0.089,0.934639558314139,1,0.988730973395361,0,0.00492186074221562,"Not Sig","Not Sig","Complete-cases",0.98208980103192,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",0.0205067671444097,0.088,0.816599931829345,1,0.965062132486229,0,0.0154447250735501,"Not Sig","Not Sig","Complete-cases",0.9534222700623,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.122894702587324,0.093,0.187558889435807,1,0.696758023152026,0,0.15691802169526,"Not Sig","Not Sig","Complete-cases",0.666318644389078,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.079550576164256,0.09,0.378999881683344,1,0.791941448382998,0,0.101306926471329,"Not Sig","Not Sig","Complete-cases",0.764837568038343,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.0127200355291614,0.099,0.898144100201167,1,0.97736412755008,0,0.00994360503871758,"Not Sig","Not Sig","Complete-cases",0.973116000353926,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.0291181449314714,0.086,0.735571344638005,1,0.960975353698967,0,0.0172877506142821,"Not Sig","Not Sig","Complete-cases",0.936377323705152,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",0.0440738745957081,0.1,0.659019331458271,1,0.938919776515033,0,0.0273715132772645,"Not Sig","Not Sig","Complete-cases",0.917295380251791,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.03182057100346,0.099,0.748514445732059,1,0.960975353698967,0,0.0172877506142821,"Not Sig","Not Sig","Complete-cases",0.936377323705152,"Not Sig"
"enylpalmitoylGPCP160",-0.110953371628742,0.094,0.238825935252957,1,0.703949232106257,0,0.152458660475978,"Not Sig","Not Sig","Complete-cases",0.669341108011577,"Not Sig"
"enylpalmitoylGPEP160",-0.0769611045456348,0.088,0.383010148262869,1,0.791941448382998,0,0.101306926471329,"Not Sig","Not Sig","Complete-cases",0.764837568038343,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.0719149490110083,0.098,0.462419984926637,1,0.850134082717886,0,0.0705125721773039,"Not Sig","Not Sig","Complete-cases",0.82538092281598,"Not Sig"
