"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.0512544225461065,0.0956989173670465,0.592248880358121,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",0.10626529422438,0.0998752265352881,0.287337529908528,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",0.0714032428566217,0.0926205407409864,0.440752971906128,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",0.00518631879731532,0.100757150715661,0.958948252584709,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0475521685131843,0.0988780084172147,0.630575106536736,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",0.111213321122719,0.11147090673737,0.318430085933324,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.00514120181813638,0.10250839394001,0.959999700499398,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",0.159698236219304,0.0999506404188616,0.110093947484077,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",0.124825526412931,0.108237573648697,0.248805721637422,"Continuous"
"649","enylpalmitoylGPCP160",0.0598915820329716,0.0953569913361248,0.529953162805096,"Continuous"
"650","enylpalmitoylGPEP160",0.0344682257730715,0.0961471596373075,0.719973299831379,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",0.121705521979011,0.111779420300186,0.276241739826462,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0131253105492233,0.106267708970785,0.901701871528128,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",0.000121584924351285,0.117816084964868,0.999176591916326,"Continuous"
"654","enylstearoylGPEP180",0.0209911745966928,0.107808632952791,0.845621757163812,"Continuous"
"655","dilinoleoylGPC182182",-0.107495922798472,0.099319982957099,0.279110725025845,"Continuous"
"656","dipalmitoylGPC160160",0.143581697274967,0.103181750486835,0.164061256621559,"Continuous"
"657","dimethylurate13",0.257667921530547,0.118819476717845,0.0301156205501189,"Continuous"
"658","anhydroglucitol15AG",-0.124918861425803,0.114229710647745,0.27414101308014,"Continuous"
"659","dimethylurate17",0.267203807318132,0.116494931735311,0.0218080414913577,"Continuous"
"660","heptadecenoate171n7",0.221202015043204,0.136645939744727,0.105490982927386,"Continuous"
"661","nonadecenoate191n9",0.152380255842978,0.123761938477276,0.218234303234294,"Continuous"
"662","undecenoate111n1",-0.0687455084468261,0.0933662278166372,0.461548440085822,"Continuous"
"663","DiHOME1213",-0.262416181145689,0.112813106680863,0.0200124536590363,"Continuous"
"664","HETE",0.075442326624592,0.0996146105496366,0.448845005121156,"Continuous"
"665","HODE9HODE",-0.11666056799501,0.110926884391717,0.292942326133079,"Continuous"
"666","ahydroxyDHEA3sulfate",0.118767371500139,0.0791901285192841,0.133672706743752,"Continuous"
"667","hydroxypalmitate16",0.162988312971866,0.138599073720466,0.23960697902526,"Continuous"
"668","methylstearate",0.0561816494806501,0.110911752795103,0.612475020975401,"Continuous"
"669","arachidonoylGPA204",0.0544559202908341,0.115535357319197,0.637401138229762,"Continuous"
"670","arachidonoylGPC204n6",0.2510237055579,0.106606449705853,0.0185388355085757,"Continuous"
