"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.0680215135545483,0.0986518000739251,0.490501675370515,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",0.0857653092283315,0.0979130862178258,0.381066425674128,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",0.0446883500451996,0.0941896452201401,0.635178493509542,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.0216321730034987,0.0998117290507448,0.828418946867911,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0695710010777742,0.103178121374745,0.500132963222747,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",0.0950634706787532,0.108032036312404,0.378882984904688,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.0302181886017119,0.104794030167011,0.773072774999109,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",0.157395029141206,0.100100442423353,0.115864544116901,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",0.121029599037982,0.105383106130342,0.250773560473644,"Continuous"
"649","enylpalmitoylGPCP160",0.0463455573228297,0.0949478891075454,0.625467876415015,"Continuous"
"650","enylpalmitoylGPEP160",0.0169700859777091,0.096283017065634,0.860095874976739,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",0.10518984189232,0.112410300836608,0.349393202748125,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0236352471290177,0.111383599130183,0.831953476365663,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.0274451059383778,0.12574051630853,0.827220461042862,"Continuous"
"654","enylstearoylGPEP180",0.00723675517992228,0.112252515616899,0.948597160776786,"Continuous"
"655","dilinoleoylGPC182182",-0.118253053562343,0.100637149414548,0.239977212480468,"Continuous"
"656","dipalmitoylGPC160160",0.13013989992589,0.10174057701762,0.200849634800764,"Continuous"
"657","dimethylurate13",0.267439792034462,0.122714552462803,0.029304569237475,"Continuous"
"658","anhydroglucitol15AG",-0.105720226726904,0.117205069280066,0.367051183145996,"Continuous"
"659","dimethylurate17",0.247414789402135,0.121628776589026,0.0419334795828029,"Continuous"
"660","heptadecenoate171n7",0.181764707745288,0.142838049035699,0.203187344814623,"Continuous"
"661","nonadecenoate191n9",0.0914484273543221,0.13102479937974,0.485210045387079,"Continuous"
"662","undecenoate111n1",-0.11902057622586,0.0909991476164664,0.190896825298034,"Continuous"
"663","DiHOME1213",-0.263381792120578,0.112595580465956,0.019325907355236,"Continuous"
"664","HETE",0.0405129186972156,0.0979290673041423,0.679096343501522,"Continuous"
"665","HODE9HODE",-0.116374924837643,0.111380954987731,0.296098385877016,"Continuous"
"666","ahydroxyDHEA3sulfate",0.129837554167559,0.0793233439457993,0.101669354676106,"Continuous"
"667","hydroxypalmitate16",0.147779415230052,0.13691391245721,0.280427227374069,"Continuous"
"668","methylstearate",0.0159889996986103,0.110286086436043,0.884728646491627,"Continuous"
"669","arachidonoylGPA204",0.0375394080879065,0.110266494039914,0.733523268514713,"Continuous"
"670","arachidonoylGPC204n6",0.242953671085918,0.107353861259666,0.0236288667108614,"Continuous"
"671","arachidonoylGPE204n6",0.41827317652356,0.102121619463414,4.20651715155032e-05,"Continuous"
"672","arachidonoylGPI204",0.182720962226178,0.0975332909735563,0.0610102062898523,"Continuous"
"673","arachidonylglycerol204",0.184372727930084,0.121441148837521,0.128962377646179,"Continuous"
"674","dihomolinolenylglycerol203",0.191298383297725,0.10117759761688,0.0586618949853184,"Continuous"
"675","docosahexaenoylglycerol226",-0.0224781072294125,0.0911425529287845,0.805197817007935,"Continuous"
"676","lignoceroylGPC240",-0.0424466897521174,0.125098973431588,0.734380081322618,"Continuous"
"677","linolenoylglycerol183",0.0247439922856996,0.0946758275983331,0.793818826415107,"Continuous"
"678","linolenoylGPC183",0.123718458342959,0.108719793958966,0.255138408260658,"Continuous"
"679","linoleoyl2arachidonoylGPC182204n6",0.0774013957924719,0.0961998786107188,0.421056701924366,"Continuous"
"680","linoleoyl2linolenoylGPC182183",-0.074878469662068,0.100639786719506,0.456861637184398,"Continuous"
"681","linoleoylglycerol1821",-0.114415861807774,0.0883180242195665,0.195148342255312,"Continuous"
"682","linoleoylGPA182",-0.0672456606176418,0.0882609281179559,0.446121992810972,"Continuous"
"683","linoleoylGPC182",0.0307952927305362,0.10887611027745,0.777294042535963,"Continuous"
"684","linoleoylGPE182",0.183927953214161,0.105102205543036,0.0801198019891713,"Continuous"
"685","linoleoylGPG182",0.0483205367519649,0.0992851138382162,0.626481854290871,"Continuous"
"686","linoleoylGPI182",0.121527367697419,0.0996691453569138,0.222727384134083,"Continuous"
"687","N1methyladenosine",0.0670834630136489,0.150548066187228,0.65588983514724,"Continuous"
"688","methylhistamine",0.0219097158253903,0.111968243096882,0.844862247246096,"Continuous"
"689","methylhistidine1",0.00450491568644512,0.146784715515594,0.975516262229414,"Continuous"
"690","methylimidazoleacetate",0.096847684410248,0.127560594227018,0.447715665451188,"Continuous"
"691","methylnicotinamide",0.0749397243315505,0.140068128932041,0.592633687540502,"Continuous"
"692","methylxanthine1",0.292670544615334,0.120009458398619,0.0147390174183421,"Continuous"
"693","myristoylglycerol140",0.143216668652243,0.101450624168694,0.158041732316822,"Continuous"
"694","oleoylglycerol181",-0.0430787493087296,0.104091251859801,0.678979849340371,"Continuous"
"695","oleoylGPC181",0.277285956064234,0.112619838135254,0.0138110239200174,"Continuous"
"696","oleoylGPE181",0.217238153663633,0.110101037923809,0.0484864508394906,"Continuous"
"697","oleoylGPI181",0.0847364248726513,0.0930622437223867,0.362540461801506,"Continuous"
"698","palmitoleoyl2linolenoylGPC161183",0.183394509842556,0.104604621456719,0.0795649149423756,"Continuous"
"699","palmitoleoylglycerol161",0.212120360157864,0.10620815519935,0.0458019963996212,"Continuous"
"700","palmitoleoylGPC161",0.421046645989951,0.111771533667744,0.000165201596506989,"Continuous"
"701","palmitoyl2arachidonoylGPC160204n6",0.255164669195215,0.095359145447553,0.00745448960472174,"Continuous"
"702","palmitoyl2arachidonoylGPE160204",0.390191198131498,0.11032259854276,0.000404975220895485,"Continuous"
"703","palmitoyl2arachidonoylGPI160204",0.147657598734284,0.0966634212203507,0.126625872820668,"Continuous"
"704","palmitoyl2linoleoylGPC160182",0.0303347008635259,0.0936012944572742,0.745874286655065,"Continuous"
"705","palmitoyl2linoleoylGPE160182",0.184530072354162,0.125967424617362,0.142947353603866,"Continuous"
"706","palmitoyl2linoleoylGPI160182",0.155552977996137,0.111803292797066,0.164131608930547,"Continuous"
"707","palmitoyl2oleoylGPC160181",0.297309192382768,0.102088207099643,0.00358803677633396,"Continuous"
"708","palmitoyl2oleoylGPE160181",0.186038639642155,0.122300159881285,0.128218606586677,"Continuous"
"709","palmitoyl2oleoylGPI160181",0.223879208095687,0.109872380215203,0.041586995027051,"Continuous"
"710","palmitoyl2palmitoleoylGPC160161",0.328816438036753,0.105575547927368,0.00184248709920836,"Continuous"
"711","palmitoyl2stearoylGPC160180",0.0580815873196125,0.125229188398517,0.642789385547066,"Continuous"
