"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0168506312615165,0.01,0.07996331067335,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",1.42422461632966e-05,0.011,0.999005636036987,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.00186690024968279,0.011,0.85943694825848,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",-0.0126757891744053,0.01,0.221839770602253,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.00879057610011017,0.01,0.382308258647158,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",-0.000502928170121309,0.012,0.965663231955889,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.00231259110811587,0.01,0.821395399942204,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.00589928022674787,0.012,0.618441809408991,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.00605007907578184,0.012,0.60831240452388,"Continuous"
"10","enylpalmitoylGPCP160",-0.0153374847914409,0.011,0.168085767738149,"Continuous"
"11","enylpalmitoylGPEP160",-0.0113700918877674,0.01,0.270626972032733,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.00798493337349982,0.012,0.492323825211354,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",-0.00180084969239462,0.011,0.866431335172535,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.00231976839338747,0.012,0.844743163484688,"Continuous"
"15","enylstearoylGPEP180",-0.0107716428442858,0.011,0.316937296760318,"Continuous"
"16","dilinoleoylGPC182182",-0.0175691067106721,0.01,0.0898161122867317,"Continuous"
"17","dipalmitoylGPC160160",0.0154272134412133,0.012,0.193509023958239,"Continuous"
"18","dimethylurate13",0.016605121435098,0.014,0.231209565122044,"Continuous"
"19","anhydroglucitol15AG",-0.0157230312765133,0.013,0.212475747206424,"Continuous"
"20","dimethylurate17",0.0166732651676531,0.013,0.202802322819518,"Continuous"
"21","heptadecenoate171n7",0.0157438747462956,0.014,0.267034018137374,"Continuous"
"22","nonadecenoate191n9",0.010782097702592,0.013,0.404540731352513,"Continuous"
"23","undecenoate111n1",-0.00737715453389025,0.011,0.485099806894623,"Continuous"
"24","DiHOME1213",-0.0348881995058173,0.011,0.00163362768884396,"Continuous"
"25","HETE",0.00248358629472244,0.011,0.815690379506017,"Continuous"
"26","HODE9HODE",-0.00999498114401081,0.011,0.377332423969783,"Continuous"
"27","ahydroxyDHEA3sulfate",0.00849547761544305,0.01,0.404863192644508,"Continuous"
