"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.0178276204128654,0.266,0.946602544959615,1,0.988616006639325,0,0.00497236217500361,"Not Sig","Not Sig","Imputed",0.986793040728592,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.164071605354023,0.286,0.565950965718602,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.0160471227784858,0.267,0.952024031728132,1,0.988616006639325,0,0.00497236217500361,"Not Sig","Not Sig","Imputed",0.986793040728592,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",-0.14219034711355,0.28,0.611227628720278,1,0.96167868790689,0,0.0169700083970658,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.253805069645551,0.292,0.384772996758292,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.221664074618573,0.364,0.542538619725961,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.275993781168947,0.278,0.321246171580769,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.164234755839309,0.334,0.622908567777814,1,0.96167868790689,0,0.0169700083970658,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",-0.163096186615657,0.332,0.62323939881031,1,0.96167868790689,0,0.0169700083970658,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylpalmitoylGPCP160",-0.0327384232462963,0.296,0.911918805841589,1,0.988616006639325,0,0.00497236217500361,"Not Sig","Not Sig","Imputed",0.986793040728592,"Not Sig"
"enylpalmitoylGPEP160",-0.0429002275270182,0.271,0.87403196730438,1,0.988616006639325,0,0.00497236217500361,"Not Sig","Not Sig","Imputed",0.986793040728592,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",-0.0881776947091025,0.268,0.742216655159331,1,0.967432243670456,0,0.0143794420511456,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.342951932380645,0.289,0.234977505913452,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.29729462833887,0.245,0.22454134790675,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"enylstearoylGPEP180",-0.0642054956593403,0.249,0.796598587597211,1,0.987681226327012,0,0.0053832011469278,"Not Sig","Not Sig","Imputed",0.986793040728592,"Not Sig"
"dilinoleoylGPC182182",-0.201988708746853,0.265,0.446119931679087,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"dipalmitoylGPC160160",-0.204256143122196,0.295,0.488739855926027,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"dimethylurate13",-0.242406366160679,0.259,0.34912278755812,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"anhydroglucitol15AG",0.277986602404408,0.341,0.414323279805752,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"dimethylurate17",-0.237630615899033,0.275,0.386749089273115,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"heptadecenoate171n7",-0.18095548416101,0.331,0.584113347102538,1,0.96167868790689,0,0.0169700083970658,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"nonadecenoate191n9",-0.238889635416396,0.303,0.42992852125097,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"undecenoate111n1",-0.327586892619568,0.253,0.195681459870229,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"DiHOME1213",0.00230920210110397,0.287,0.993578516862067,1,0.99737895917296,0,0.00113979794988442,"Not Sig","Not Sig","Imputed",0.997171702730442,"Not Sig"
"HETE",0.189855648696806,0.27,0.481822117558324,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"HODE9HODE",-0.164026106327385,0.267,0.539091246746153,1,0.951009192861725,0,0.021815284966031,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
"ahydroxyDHEA3sulfate",-0.101721118573669,0.266,0.701933832715356,1,0.96167868790689,0,0.0169700083970658,"Not Sig","Not Sig","Imputed",0.966602779666966,"Not Sig"
