"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-0.413719254100617,0.953809033121558,0.664466501862591,1,0.898611840614171,"1",0,0.0464278631973475,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"trimethylurate",-0.493018351037478,1.09397851874847,0.652230667611378,1,0.898611840614171,"1",0,0.0464278631973475,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"alphahydroxypregnanoloneglucuronide",-0.399159366519598,0.9098125410333,0.660859329020191,1,0.898611840614171,"1",0,0.0464278631973475,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.793329249171677,0.878846601671051,0.366688506015405,1,0.839834965390121,"1",0,0.0758060480597443,"Not Sig","Not Sig","Dichotomized",0.788427034778357,"Not Sig"
"methylurate",-1.33284752793811,0.872618551627892,0.126658742221071,1,0.663499485269793,"1",0,0.178159409716765,"Not Sig","Not Sig","Dichotomized",0.66786051475044,"Not Sig"
"stearoylGPG180",0.611143442065019,0.913415091193655,0.503447469024857,1,0.86510459705003,"1",0,0.0629313801936959,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"hydroxypregnenolonemonosulfate1",0.641632951369435,0.87190455759043,0.461792682890935,1,0.86510459705003,"1",0,0.0629313801936959,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"acetamidophenolsulfate",0.0362686315797151,0.923822089535647,0.968683635610624,1,0.982521973262204,"1",0,0.0076577282198998,"Not Sig","Not Sig","Dichotomized",0.975880798827586,"Not Sig"
"hydroxyphenylpropionate",0.375698045803416,0.856366399693408,0.660870374881238,1,0.898611840614171,"1",0,0.0464278631973475,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.32015610446875,0.796058193516702,0.6875539449364,1,0.900207848473259,"1",0,0.0456572049792228,"Not Sig","Not Sig","Dichotomized",0.853076190939607,"Not Sig"
"dimethylurate37",0.0279036238575938,0.922936012433561,0.975880798827586,1,0.982801939244803,"1",0,0.00753399525007002,"Not Sig","Not Sig","Dichotomized",0.975880798827586,"Not Sig"
"acetaminophensulfate",-1.30900673853758,0.908259544723115,0.149521010765024,1,0.663499485269793,"1",0,0.178159409716765,"Not Sig","Not Sig","Dichotomized",0.66786051475044,"Not Sig"
"acetylphenolsulfate4",0.850543726451907,0.792022184791018,0.282872539050789,1,0.793042370010654,"1",0,0.1007036089368,"Not Sig","Not Sig","Dichotomized",0.728940773707803,"Not Sig"
"hydroxyphenylacetate4",0.717767472899519,0.83204912130544,0.388329733547549,1,0.848351110211568,"1",0,0.071424367474115,"Not Sig","Not Sig","Dichotomized",0.788427034778357,"Not Sig"
"vinylguaiacolsulfate",0.257548841927358,1.04595430585997,0.805501593730173,1,0.927753837574581,"1",0,0.0325672405533991,"Not Sig","Not Sig","Dichotomized",0.904668882930707,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.648265655295678,0.926139334211603,0.483948800897424,1,0.86510459705003,"1",0,0.0629313801936959,"Not Sig","Not Sig","Dichotomized",0.839985955184785,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.0520739590961593,1.10670609954405,0.96247090212801,1,0.982521973262204,"1",0,0.0076577282198998,"Not Sig","Not Sig","Dichotomized",0.975880798827586,"Not Sig"
