"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0108556005822645,0.0508051264825947,0.830803345235204,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.0669534395169618,0.0501853872763705,0.18216380981534,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.0587833787421204,0.0500704519678935,0.240389680862768,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.0600647578822793,0.0496369067002817,0.226247193249843,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.0502211499557707,0.0495735534625035,0.311029904532249,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.0101668709130662,0.0568507330856561,0.858067675759712,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.017215982091197,0.049301144892646,0.726938826728417,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.0255583078416993,0.0568015652001526,0.652740862641722,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.0256544045689319,0.0590291826046151,0.663848837200567,"Continuous"
"10","enylpalmitoylGPCP160",0.0201438834441352,0.0576788741825453,0.726907662585993,"Continuous"
"11","enylpalmitoylGPEP160",-0.0204453229454543,0.0530682213051189,0.700041164327336,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.0806914726557214,0.0509964364727275,0.113581945410252,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.0508305683234379,0.0489773814199931,0.299345665277816,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.0305214870636918,0.0517298277133281,0.5551791317125,"Continuous"
"15","enylstearoylGPEP180",0.0155946611297914,0.0540998650681702,0.773150071782249,"Continuous"
"16","dilinoleoylGPC182182",0.121390183331794,0.0590762927670068,0.0398979713657385,"Continuous"
"17","dipalmitoylGPC160160",0.0171813749042585,0.0640217877559851,0.788416359951363,"Continuous"
"18","dimethylurate13",-0.0731217681388452,0.0600671069665483,0.223476931768711,"Continuous"
"19","anhydroglucitol15AG",0.0610867782435867,0.0587953318005882,0.298817167146149,"Continuous"
"20","dimethylurate17",-0.0794892940562784,0.0497880121043527,0.110364961695426,"Continuous"
"21","heptadecenoate171n7",0.0268524648881478,0.0650554307829529,0.679780373622796,"Continuous"
"22","nonadecenoate191n9",0.0371087995309034,0.0652951359219309,0.569814915712815,"Continuous"
"23","undecenoate111n1",-0.0248706453712622,0.0522142033098305,0.633846745697476,"Continuous"
"24","DiHOME1213",0.071511628737038,0.0552765496862898,0.195766837359249,"Continuous"
"25","HETE",-0.0247304143316316,0.0508901501421519,0.626997797931073,"Continuous"
"26","HODE9HODE",-0.0149891904024693,0.0637071439947572,0.81398930274005,"Continuous"
"27","ahydroxyDHEA3sulfate",0.0346699378930047,0.050044559069275,0.488446769124828,"Continuous"
"28","hydroxypalmitate16",0.0140715173808165,0.0503110592951631,0.77971508869606,"Continuous"
"29","methylstearate",0.0589145655720772,0.0573138923087697,0.303983608061898,"Continuous"
"30","arachidonoylGPA204",-0.0196823967730322,0.0576770440429582,0.732914008462408,"Continuous"
"31","arachidonoylGPC204n6",0.000991476756047389,0.0570243966625087,0.986127970023462,"Continuous"
"32","arachidonoylGPE204n6",0.107673734508116,0.0590924064813871,0.0684360639416336,"Continuous"
"33","arachidonoylGPI204",-0.0316116122065829,0.0518766638159096,0.542285227537608,"Continuous"
"34","arachidonylglycerol204",-0.031617493521862,0.0690957774638409,0.647247479418454,"Continuous"
"35","dihomolinolenylglycerol203",-0.0212420209580158,0.0562955074486622,0.705927890180068,"Continuous"
"36","docosahexaenoylglycerol226",-0.0347589482651491,0.0638170213612795,0.585983398422761,"Continuous"
"37","lignoceroylGPC240",0.0350515062908127,0.0572474440979928,0.540352043445712,"Continuous"
"38","linolenoylglycerol183",0.0467228739565479,0.0497110116625318,0.347274078039102,"Continuous"
"39","linolenoylGPC183",-0.0341248278733988,0.0699666594673781,0.625741210150294,"Continuous"
