"","metabolite","beta","se","p_val","metabolite_model"
"640","enyloleoylGPEP181",-0.00936000469170728,0.0384311309980004,0.80757728582993,"Continuous"
"641","enylpalmitoyl2arachidonoylGPCP160204",-0.0111707754373228,0.0428661261716575,0.794403455354775,"Continuous"
"642","enylpalmitoyl2arachidonoylGPEP160204",-0.0130860782585261,0.0377833917874014,0.729083663933613,"Continuous"
"643","enylpalmitoyl2linoleoylGPCP160182",-0.0263370884284315,0.0395964003612079,0.505961942708221,"Continuous"
"644","enylpalmitoyl2linoleoylGPEP160182",-0.0322392934836392,0.0396385197410318,0.416027489839003,"Continuous"
"645","enylpalmitoyl2oleoylGPCP160181",-0.0350476014931613,0.0472205444179466,0.457959581893499,"Continuous"
"646","enylpalmitoyl2oleoylGPEP160181",-0.0451582459277597,0.0369473874171451,0.221620246534435,"Continuous"
"647","enylpalmitoyl2palmitoleoylGPCP160161",-0.0463506727475757,0.042831340850193,0.279178234456421,"Continuous"
"648","enylpalmitoyl2palmitoylGPCP160160",-0.0257039873286107,0.0441088299591566,0.560068223032857,"Continuous"
"649","enylpalmitoylGPCP160",-0.0191866495575031,0.0415147549531354,0.643963296798531,"Continuous"
"650","enylpalmitoylGPEP160",-0.0181091519560011,0.0395301686883682,0.646873662436898,"Continuous"
"651","enylstearoyl2arachidonoylGPEP180204",-0.036944115519879,0.0423495310520136,0.383011002467441,"Continuous"
"652","enylstearoyl2linoleoylGPEP180182",-0.0358157142791336,0.0377440978487531,0.342666894948959,"Continuous"
"653","enylstearoyl2oleoylGPEP180181",-0.0270070121205119,0.0362650015035263,0.456445337673396,"Continuous"
"654","enylstearoylGPEP180",-0.0200758754164193,0.0410459278150442,0.624765518172089,"Continuous"
"655","dilinoleoylGPC182182",-0.0194042471713225,0.0362972214246915,0.592931197866605,"Continuous"
"656","dipalmitoylGPC160160",-0.0516182192839381,0.0409560803247864,0.207549967237261,"Continuous"
"657","dimethylurate13",-0.0490915752309602,0.0363461282915748,0.176801606107197,"Continuous"
"658","anhydroglucitol15AG",0.0393313842941179,0.047172279554412,0.404403999174113,"Continuous"
"659","dimethylurate17",-0.0457836227179452,0.0356689336749106,0.19929196618727,"Continuous"
"660","heptadecenoate171n7",-0.0268193923498572,0.0508039736853996,0.597569091176644,"Continuous"
"661","nonadecenoate191n9",-0.0335514203552026,0.0448940137589279,0.454853942558307,"Continuous"
"662","undecenoate111n1",0.0163550008832017,0.0346897639479042,0.637308886569114,"Continuous"
"663","DiHOME1213",0.0429591525000486,0.0461129745645855,0.351539859231508,"Continuous"
"664","HETE",0.0563731908034306,0.0427475921535093,0.187254241071935,"Continuous"
"665","HODE9HODE",-0.03963670304466,0.0393484981078964,0.313778898228199,"Continuous"
"666","ahydroxyDHEA3sulfate",0.00439955885574628,0.0431307854785515,0.918752649624971,"Continuous"
"667","hydroxypalmitate16",-0.09200159629246,0.0507136109376083,0.0696561560283952,"Continuous"
"668","methylstearate",-0.0397755572685366,0.0452582781834683,0.379478783868384,"Continuous"
"669","arachidonoylGPA204",0.0236642571795806,0.037602060860718,0.529130385247114,"Continuous"
"670","arachidonoylGPC204n6",-0.0537222686834578,0.0501135886384302,0.283715535871427,"Continuous"
"671","arachidonoylGPE204n6",-0.0732989671984866,0.0497483396950886,0.140644491447453,"Continuous"
"672","arachidonoylGPI204",-0.0127541655080912,0.0397674197564763,0.748423377680022,"Continuous"
"673","arachidonylglycerol204",-0.0122482460556163,0.0404544471954308,0.762067915411606,"Continuous"
"674","dihomolinolenylglycerol203",0.00904572046941563,0.0450818515529189,0.840971444216655,"Continuous"
"675","docosahexaenoylglycerol226",0.0473762416387892,0.0446420817528521,0.28857800791425,"Continuous"
"676","lignoceroylGPC240",0.00742309506249275,0.0382715287401141,0.846208238752674,"Continuous"
"677","linolenoylglycerol183",0.041597781710373,0.0441501514897938,0.34609594693629,"Continuous"
"678","linolenoylGPC183",-0.017184801013177,0.0486126156242158,0.72370990677801,"Continuous"
"679","linoleoyl2arachidonoylGPC182204n6",-0.0269753901071811,0.0436568679501204,0.536644106877079,"Continuous"
"680","linoleoyl2linolenoylGPC182183",0.0212912372845953,0.0403384608256087,0.597627872665648,"Continuous"
"681","linoleoylglycerol1821",0.0640266931801958,0.0383969390983793,0.0954160735985104,"Continuous"
"682","linoleoylGPA182",0.0886987449847698,0.0333771675730059,0.00787301327429562,"Continuous"
"683","linoleoylGPC182",-0.0716972608477244,0.0459543985415394,0.11871669593618,"Continuous"
"684","linoleoylGPE182",-0.0646802772069437,0.0427726932693359,0.130486496470808,"Continuous"
"685","linoleoylGPG182",-0.0142141318495176,0.0376739992758654,0.705955959642388,"Continuous"
"686","linoleoylGPI182",-0.0167949970075701,0.039655695564778,0.671915600234798,"Continuous"
"687","N1methyladenosine",0.0571886140345177,0.0651993522732977,0.380413481254457,"Continuous"
"688","methylhistamine",-0.0224122585358525,0.0490937049914827,0.648016087367572,"Continuous"
"689","methylhistidine1",0.0268913620986456,0.0558780034890722,0.630337901172418,"Continuous"
"690","methylimidazoleacetate",-0.0180963227929621,0.0568692949339913,0.750326388682112,"Continuous"
"691","methylnicotinamide",-0.0257668442637724,0.0421781239248668,0.541262200338956,"Continuous"
"692","methylxanthine1",-0.0499494678994173,0.0356371562163517,0.16103112400812,"Continuous"
"693","myristoylglycerol140",0.051233362395135,0.0484172776969835,0.289981225211295,"Continuous"
"694","oleoylglycerol181",0.0353026206168526,0.0441958924516495,0.42442027737178,"Continuous"
"695","oleoylGPC181",-0.0964296335811831,0.0431978205531017,0.025596458722444,"Continuous"
"696","oleoylGPE181",-0.103269368108109,0.0434880877778581,0.0175651811493746,"Continuous"
"697","oleoylGPI181",-0.0480802359981903,0.0431025918743823,0.264643226075831,"Continuous"
"698","palmitoleoyl2linolenoylGPC161183",-0.0530610943625406,0.0425374627218324,0.212252043773476,"Continuous"
"699","palmitoleoylglycerol161",0.0383975760502448,0.0547888657300424,0.483410306470024,"Continuous"
"700","palmitoleoylGPC161",-0.0692718304067357,0.0539482137423946,0.199126883145475,"Continuous"
"701","palmitoyl2arachidonoylGPC160204n6",-0.0325342879975338,0.0389551339782268,0.403620137632109,"Continuous"
"702","palmitoyl2arachidonoylGPE160204",-0.0495847555729029,0.0468198236919479,0.289574856834804,"Continuous"
"703","palmitoyl2arachidonoylGPI160204",0.0116432003862379,0.0425251280502971,0.784241570758288,"Continuous"
"704","palmitoyl2linoleoylGPC160182",-0.0338763108498072,0.0413833112323072,0.413015601011715,"Continuous"
"705","palmitoyl2linoleoylGPE160182",-0.0430174236051723,0.0465356583674109,0.355279649191232,"Continuous"
"706","palmitoyl2linoleoylGPI160182",0.0185168077087698,0.0479650803232056,0.699461361320954,"Continuous"
"707","palmitoyl2oleoylGPC160181",-0.0563656132814334,0.044902423039299,0.209373094555266,"Continuous"
"708","palmitoyl2oleoylGPE160181",-0.0262775955399732,0.0411924193662808,0.523523744863094,"Continuous"
"709","palmitoyl2oleoylGPI160181",0.0114169623501465,0.0498797860359504,0.818954753988362,"Continuous"
"710","palmitoyl2palmitoleoylGPC160161",-0.0271333615324892,0.0543378626375183,0.617536079653039,"Continuous"
"711","palmitoyl2stearoylGPC160180",-0.00642227289914406,0.0452342164880557,0.887097220506633,"Continuous"
"712","palmitoylglycerol160",0.038762524844568,0.0469104630496402,0.408628986174636,"Continuous"
"713","palmitoylGPA160",0.0750065898550782,0.0394867164309426,0.0574935374289413,"Continuous"
"714","palmitoylGPC1601",-0.0418642516773947,0.0510516231382148,0.41219465978124,"Continuous"
"715","palmitoylGPE160",-0.037220243350546,0.0546879031834515,0.496128603068178,"Continuous"
"716","palmitoylGPG160",-0.0838115475320779,0.0446026389732231,0.0602347315891473,"Continuous"
"717","palmitoylGPI160",-0.0289801064381364,0.0493726710542585,0.557226171712971,"Continuous"
"718","pentadecanoylglycerol150",0.047845149710594,0.0392119965213795,0.222401906900808,"Continuous"
"719","stearoyl2arachidonoylGPC180204",0.014406188981232,0.0410881881908668,0.725876217832877,"Continuous"
"720","stearoyl2arachidonoylGPE180204",-0.0189703676510082,0.0435822368507135,0.663361005439291,"Continuous"
"721","stearoyl2arachidonoylGPI180204",0.00360803673493056,0.0370513898512345,0.922425218652556,"Continuous"
"722","stearoyl2linoleoylGPC180182",-0.0021324656919519,0.0378032256763312,0.955015491468476,"Continuous"
"723","stearoyl2linoleoylGPE180182",-0.0257792166921982,0.0456546599957907,0.572307186311034,"Continuous"
"724","stearoyl2linoleoylGPI180182",-0.0090070089177813,0.0374576377779669,0.809974800195928,"Continuous"
"725","stearoyl2oleoylGPC180181",0.00532677326563969,0.0437146423396519,0.903015204055722,"Continuous"
"726","stearoyl2oleoylGPE180181",-0.00369590270151989,0.0402720792340048,0.926878136479954,"Continuous"
"727","stearoyl2oleoylGPI180181",-0.00819546480144259,0.0417474753538499,0.844367198952991,"Continuous"
"728","stearoyl2oleoylGPS180181",0.0213042018388338,0.0462633318336915,0.645158340508916,"Continuous"
"729","stearoylGPC180",-0.00101842780958391,0.0460050533015064,0.982338430180221,"Continuous"
"730","stearoylGPE1801",-0.0306659972144942,0.0535082910361715,0.566571981395324,"Continuous"
"731","stearoylGPI180",-0.00188411718860029,0.0381748331433101,0.960636424737924,"Continuous"
"732","dihydroxy2methylbutyrate",0.0463943173098565,0.047835484150492,0.332110083414805,"Continuous"
"733","dihydroxyisovalerate",-0.00327303008931031,0.0520670942897662,0.94987657186262,"Continuous"
"734","hydroxypregnenolonedisulfate",-0.00756973391072064,0.0456238552867184,0.868222946527248,"Continuous"
"735","aminoadipate",0.0826050010660614,0.0420421050720252,0.0494355367092907,"Continuous"
"736","aminobutyrate",0.0250673004521327,0.0457253104331419,0.583544292781773,"Continuous"
"737","aminoheptanoate",0.0361374871432506,0.0373026684801842,0.332662887769487,"Continuous"
"738","aminooctanoate",0.00703372903322592,0.0451629325728985,0.8762370253931,"Continuous"
"739","aminophenolsulfate",0.0148005415345586,0.0370070509626182,0.689201872618454,"Continuous"
"740","deoxyuridine",0.0110311463453003,0.0417381508229078,0.791553318440467,"Continuous"
"741","hydroxy3methylvalerate",0.0316978592975944,0.0476400422705523,0.505819178520963,"Continuous"
"742","hydroxybutyrate2hydroxyisobutyrate",0.00424147054302087,0.0396085706180235,0.914721812219511,"Continuous"
"743","hydroxydecanoate2",0.00537420510880847,0.0452146079274701,0.905386328305235,"Continuous"
"744","hydroxyglutarate",-0.0168331393236673,0.0409596243801233,0.681095204181725,"Continuous"
"745","hydroxyhippuratesalicylurate",-0.0163271389910048,0.0428457116016236,0.703152629327249,"Continuous"
"746","hydroxyoctanoate2",0.0491419064119254,0.0457242802450445,0.282489255048539,"Continuous"
"747","hydroxypalmitate2",-0.0457453552373145,0.0411769042047493,0.266591194117901,"Continuous"
"748","hydroxyphenylacetate2",-0.032297593354267,0.0499162636767921,0.517608984538099,"Continuous"
"749","hydroxystearate",0.0162679801690914,0.049061456805706,0.740203617174445,"Continuous"
"750","keto3deoxygluconate",-0.0364394241387225,0.0445714050480056,0.41361326584316,"Continuous"
"751","linoleoylglycerol1822",0.0398577587306984,0.0382985611021892,0.298009394521888,"Continuous"
"752","methylbutyrylcarnitineC5",-0.0161358918418232,0.0517238182377943,0.755069019882492,"Continuous"
"753","methylcitratehomocitrate",0.0257228127218782,0.0490944631674135,0.600316593202788,"Continuous"
"754","Omethylcytidine",0.0394269196061441,0.0464757454537101,0.396252412120135,"Continuous"
"755","Omethyluridine",-0.0272930919402158,0.0458515670429431,0.551677150142501,"Continuous"
"756","oxindole3acetate",0.0365609674259324,0.0423075655640286,0.38749401003536,"Continuous"
"757","oxoarginine",-0.0114098868331435,0.0365226883138499,0.754732409929771,"Continuous"
"758","palmitoylGPC1602",0.0127864500911105,0.0382771241315292,0.738342286907006,"Continuous"
"759","piperidinone",-0.0197209030460205,0.0441178347175327,0.654871280583012,"Continuous"
"760","pyrrolidinone",0.0418295528888109,0.0449848463915785,0.352444224726832,"Continuous"
"761","stearoylGPE1802",-0.0230010229587932,0.0391640032298912,0.557002174919127,"Continuous"
"762","hydroxyphenyllactate",0.0767845414803107,0.0511915123805944,0.133628202494431,"Continuous"
"763","aminoisobutyrate",0.0342682498818704,0.0409109976421973,0.402238937776105,"Continuous"
"764","betahydroxy5cholestenoate",0.0547001436884589,0.0440740130452724,0.214569764144717,"Continuous"
"765","bhydroxy5cholenoicacid",0.0296878786327531,0.0511269920881123,0.561463304590812,"Continuous"
"766","carboxy4methyl5propyl2furanpropanoateCMPF",0.0843450013471936,0.0467970028814189,0.0714889346087175,"Continuous"
"767","hydroxy2ethylpropionate",0.00747856753729822,0.0427345387320438,0.861079205917906,"Continuous"
"768","hydroxy3methylglutarate",0.011020820099241,0.0421954262535225,0.793949704428529,"Continuous"
"769","hydroxybutyrateBHBA",-0.0493713990451074,0.0403668357534892,0.221303883046947,"Continuous"
"770","hydroxybutyrylcarnitine1",-0.0776963469744702,0.0470284809170125,0.098511594106103,"Continuous"
"771","hydroxybutyrylcarnitine2",-0.0396525972210911,0.0466650089140834,0.395475939891668,"Continuous"
"772","hydroxydecanoate3",0.0171260622360551,0.0380306687679006,0.652477985810692,"Continuous"
"773","hydroxyhexanoate3",0.01554002565232,0.0411065717730337,0.70539912175031,"Continuous"
"774","hydroxyhippurate3",-0.0530440533142967,0.0433109009705215,0.220677893098734,"Continuous"
"775","hydroxyisobutyrate",0.0273461899238136,0.0372343798097012,0.46268434614308,"Continuous"
"776","hydroxylaurate",-0.00998894398489551,0.0439198978350592,0.820085117384232,"Continuous"
"777","hydroxyoctanoate3",0.023938490552676,0.0396855807997742,0.546373163491727,"Continuous"
"778","hydroxypyridinesulfate",-0.0716635042613829,0.0379461996066297,0.0589514135242366,"Continuous"
"779","hydroxysebacate",-0.0295064695152803,0.0414473874602689,0.476525590786207,"Continuous"
"780","indoxylsulfate",-0.00179758199241223,0.0372075143468796,0.961467322095753,"Continuous"
"781","methoxycatecholsulfate1",0.011125197954338,0.0399537048395105,0.780665235281373,"Continuous"
"782","methoxytyraminesulfate",-0.021803121023967,0.0507744222370183,0.66762378324098,"Continuous"
"783","methoxytyrosine",-0.0144765116575289,0.0404916695318885,0.720703850969685,"Continuous"
"784","methylcatecholsulfate1",-0.0463574607059943,0.0398078135605295,0.244208605432093,"Continuous"
"785","methyl2oxobutyrate",0.027041307437812,0.0486347460164253,0.578205391836818,"Continuous"
"786","methyl2oxovalerate",-0.0181387107227808,0.0448823187036451,0.686110256381436,"Continuous"
"787","methylglutaconate",-0.00144615875042804,0.0460982859810483,0.974973505431038,"Continuous"
"788","methylglutarylcarnitine2",0.0100797161643927,0.0507876111086081,0.842678910372752,"Continuous"
"789","methylhistidine3",0.0243130350539339,0.037936013765264,0.521590330647436,"Continuous"
"790","methylxanthine3",0.0283001864228712,0.0440924988775316,0.520979181815739,"Continuous"
"791","phenylpropionatehydrocinnamate",0.0159649440345894,0.0440325659272153,0.716925163489534,"Continuous"
"792","ureidopropionate",0.0169043686823193,0.0396794284399638,0.670090727768289,"Continuous"
"793","acetamidobutanoate",0.0349463813565698,0.0450574992847578,0.437988019841002,"Continuous"
"794","allylphenolsulfate",0.0897624708233353,0.0386370515699269,0.0201671980977619,"Continuous"
"795","ethylphenylsulfate4",0.0876409026398017,0.0444279751657279,0.0485353048411452,"Continuous"
"796","guanidinobutanoate",-0.0130747691239288,0.0444059840740825,0.76842392180067,"Continuous"
"797","hydroxybenzoate",0.0515610276672546,0.04224389702809,0.222254302745079,"Continuous"
"798","hydroxychlorothalonil",0.0606633505820493,0.047325389105706,0.199900456133961,"Continuous"
"799","hydroxyhippurate4",-0.0371937351585178,0.0544452140213481,0.49451801448628,"Continuous"
"800","hydroxyphenylpyruvate",0.041414226696497,0.0394360874881957,0.293644264535239,"Continuous"
"801","methyl2oxopentanoate",0.00181226484488986,0.0448406360867033,0.967761728815849,"Continuous"
"802","methylcatecholsulfate",-0.0267721963467087,0.0379076517565066,0.48003403793052,"Continuous"
"803","vinylphenolsulfate",-0.025519374360056,0.0493802346250329,0.60530045826652,"Continuous"
"804","galactosylhydroxyLlysine",-0.0435104265075866,0.0548011355591226,0.427213226673098,"Continuous"
"805","dihydrothymine",0.0263281292898835,0.0465244373825705,0.571462489634182,"Continuous"
