"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.0106501617442764,0.0515953124003994,0.836465008834425,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.0828433139950328,0.0509892041618296,0.104221672739817,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",0.0712429857690854,0.0503183240641369,0.156820668477102,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",0.0768357857076828,0.0470275638284514,0.102291241391815,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",0.0637713067499432,0.0500306635679794,0.202435123254645,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",0.0197248737958161,0.0556337309636027,0.722927622153612,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",0.0182207751572444,0.0509746825620918,0.720756788452339,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",0.0377328519520104,0.0589958793524669,0.522442740496833,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",0.0395003025592678,0.0604402177029151,0.51340604970816,"Continuous"
"10","enylpalmitoylGPCP160",0.0322027185540266,0.0577854185690706,0.57733542305652,"Continuous"
"11","enylpalmitoylGPEP160",-0.0160332193474931,0.0540967077796356,0.766939373647427,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",0.088392532683072,0.0517997623285555,0.0879285365573741,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",0.0518145586505766,0.0497930022740801,0.298061599699768,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",0.031572168366835,0.0507800110790403,0.534110199396192,"Continuous"
"15","enylstearoylGPEP180",0.0121900289349705,0.0548543527398362,0.824138443997208,"Continuous"
"16","dilinoleoylGPC182182",0.133487357219698,0.0593177081754894,0.0244248622517563,"Continuous"
"17","dipalmitoylGPC160160",0.0365391395528676,0.0652076546915972,0.575240412720446,"Continuous"
"18","dimethylurate13",-0.0698812996326804,0.0591242048907538,0.237229261293209,"Continuous"
"19","anhydroglucitol15AG",0.0475249160312612,0.0600611560452395,0.428783293047303,"Continuous"
"20","dimethylurate17",-0.0669950983193335,0.0503853846997839,0.18363249360482,"Continuous"
"21","heptadecenoate171n7",-0.00366106051518025,0.0669079371271824,0.956363224041095,"Continuous"
"22","nonadecenoate191n9",0.0178349464539142,0.0668348732246425,0.789583957806844,"Continuous"
"23","undecenoate111n1",-0.0243422863092166,0.0526579068730876,0.643886134927843,"Continuous"
"24","DiHOME1213",0.0588053510448916,0.0519033482898303,0.257223497792836,"Continuous"
"25","HETE",-0.0192775570034521,0.0517893203566209,0.709721348681005,"Continuous"
"26","HODE9HODE",-0.0171646467148309,0.0621382807126456,0.782369075253516,"Continuous"
"27","ahydroxyDHEA3sulfate",0.0482057652861447,0.0488376734647838,0.323612710450125,"Continuous"
"28","hydroxypalmitate16",0.00398840853809216,0.050092036631182,0.936538208544529,"Continuous"
"29","methylstearate",0.0518179886717151,0.0602477816401463,0.389744243945054,"Continuous"
"30","arachidonoylGPA204",-0.0183830565789915,0.0578268644321594,0.750562151933292,"Continuous"
"31","arachidonoylGPC204n6",0.00326576355475851,0.0567130888799653,0.954080036182197,"Continuous"
"32","arachidonoylGPE204n6",0.0982995221239794,0.058291463845303,0.0917293566889618,"Continuous"
"33","arachidonoylGPI204",-0.0255949854325642,0.0528961803739087,0.628476647974766,"Continuous"
"34","arachidonylglycerol204",-0.0156075676378067,0.0680251857465678,0.818528446120382,"Continuous"
"35","dihomolinolenylglycerol203",-0.011734283480198,0.0570597381715976,0.837065025307415,"Continuous"
"36","docosahexaenoylglycerol226",-0.0278498891490321,0.0638824087680153,0.662868997172185,"Continuous"
"37","lignoceroylGPC240",0.0446578125008665,0.0568453812133917,0.432101029221674,"Continuous"
"38","linolenoylglycerol183",0.0606184823875934,0.0524720893516729,0.247987275478224,"Continuous"
"39","linolenoylGPC183",-0.0199183176867464,0.0731183928702827,0.785305351458761,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",0.137952144404549,0.0541279592720629,0.0108146950920503,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.0348587410380445,0.0723302732297298,0.629849658420136,"Continuous"
"42","linoleoylglycerol1821",0.0689054089802838,0.05853322483357,0.23911502939202,"Continuous"
"43","linoleoylGPA182",-0.0269252180376726,0.0593612610350222,0.65012948665829,"Continuous"
"44","linoleoylGPC182",0.0500659964531207,0.0619661450537929,0.419115189585364,"Continuous"
"45","linoleoylGPE182",0.130201534826572,0.0669496530612624,0.0518029216224457,"Continuous"
"46","linoleoylGPG182",-0.00672891645888849,0.0537841623279429,0.90043676235741,"Continuous"
"47","linoleoylGPI182",-0.0326798360508274,0.0482742296589426,0.498429841423561,"Continuous"
"48","N1methyladenosine",-0.0108652198417361,0.0665879662992307,0.870383860386709,"Continuous"
"49","methylhistamine",-0.0273943411898881,0.0671065448479025,0.683110990705811,"Continuous"
"50","methylhistidine1",0.0580980886829273,0.0537346782170993,0.279606878544387,"Continuous"
"51","methylimidazoleacetate",0.026932539353439,0.0576523180420141,0.64038934983237,"Continuous"
"52","methylnicotinamide",0.000813961969732485,0.053390222753179,0.987836302266084,"Continuous"
"53","methylxanthine1",-0.0939689160244362,0.0649822610079661,0.148157492108583,"Continuous"
"54","myristoylglycerol140",0.0188813134813516,0.0665563394498172,0.776648585960157,"Continuous"
"55","oleoylglycerol181",0.0691668402076656,0.0580748694297196,0.233655810769747,"Continuous"
"56","oleoylGPC181",-0.00984344424498951,0.0667227516223473,0.882715633880328,"Continuous"
