"","metabolite","beta","se","p_val","metabolite_model"
"1","enyloleoylGPEP181",-0.00507939569255126,0.031,0.871134636478412,"Continuous"
"2","enylpalmitoyl2arachidonoylGPCP160204",0.00637205518895186,0.035,0.85754542345199,"Continuous"
"3","enylpalmitoyl2arachidonoylGPEP160204",-0.0051507641378721,0.032,0.872930886854613,"Continuous"
"4","enylpalmitoyl2linoleoylGPCP160182",-0.000466779734964821,0.034,0.989004265067787,"Continuous"
"5","enylpalmitoyl2linoleoylGPEP160182",-0.0145369511359369,0.034,0.6672563372167,"Continuous"
"6","enylpalmitoyl2oleoylGPCP160181",-0.0172605724557132,0.038,0.651149485770304,"Continuous"
"7","enylpalmitoyl2oleoylGPEP160181",-0.0330011072917807,0.032,0.299231703944662,"Continuous"
"8","enylpalmitoyl2palmitoleoylGPCP160161",-0.0122465533713621,0.037,0.742672404888445,"Continuous"
"9","enylpalmitoyl2palmitoylGPCP160160",-0.00299681523219574,0.04,0.939898366015766,"Continuous"
"10","enylpalmitoylGPCP160",-0.000281792740815073,0.035,0.993519338428955,"Continuous"
"11","enylpalmitoylGPEP160",-0.0157059088544571,0.032,0.628418154698286,"Continuous"
"12","enylstearoyl2arachidonoylGPEP180204",-0.0189362497654618,0.036,0.599133551688777,"Continuous"
"13","enylstearoyl2linoleoylGPEP180182",-0.0217870635972818,0.032,0.502429774671046,"Continuous"
"14","enylstearoyl2oleoylGPEP180181",-0.0201470041880137,0.032,0.527715544304342,"Continuous"
"15","enylstearoylGPEP180",-0.013228836414535,0.034,0.695541844160182,"Continuous"
"16","dilinoleoylGPC182182",0.0082613346761143,0.031,0.79028449775552,"Continuous"
"17","dipalmitoylGPC160160",-0.0315362013667898,0.037,0.393610726061893,"Continuous"
"18","dimethylurate13",-0.0203681288823031,0.031,0.506631454976931,"Continuous"
"19","anhydroglucitol15AG",0.0366037583509871,0.039,0.35044095305799,"Continuous"
"20","dimethylurate17",-0.016174543765677,0.03,0.589191672541068,"Continuous"
"21","heptadecenoate171n7",-0.0188338359154814,0.043,0.660550082953883,"Continuous"
"22","nonadecenoate191n9",-0.0262046300373821,0.039,0.505445344929937,"Continuous"
"23","undecenoate111n1",-0.00010399027095018,0.029,0.997090286228122,"Continuous"
"24","DiHOME1213",0.0444947875325236,0.036,0.215206024698734,"Continuous"
"25","HETE",0.0350803348557695,0.036,0.332793006373464,"Continuous"
"26","HODE9HODE",-0.0303430944699158,0.034,0.368362510136076,"Continuous"
"27","ahydroxyDHEA3sulfate",0.0235958052406927,0.035,0.503562776293192,"Continuous"
"28","hydroxypalmitate16",-0.0760218042376257,0.041,0.064794214308818,"Continuous"
"29","methylstearate",-0.0284073730303284,0.04,0.473887478652189,"Continuous"
"30","arachidonoylGPA204",0.004208161886196,0.032,0.89414488370335,"Continuous"
"31","arachidonoylGPC204n6",-0.0359547269500634,0.041,0.37902795414228,"Continuous"
"32","arachidonoylGPE204n6",-0.0380197720403407,0.039,0.335727904335822,"Continuous"
"33","arachidonoylGPI204",-0.00984615073948331,0.033,0.767945257157579,"Continuous"
"34","arachidonylglycerol204",-0.0214728612794442,0.035,0.542084667381997,"Continuous"
"35","dihomolinolenylglycerol203",-0.00288672899625837,0.037,0.938045510521725,"Continuous"
"36","docosahexaenoylglycerol226",0.0191490999435034,0.04,0.632182548921147,"Continuous"
"37","lignoceroylGPC240",0.00363719614501749,0.033,0.911163085949098,"Continuous"
"38","linolenoylglycerol183",0.0446807617685783,0.037,0.223168341833948,"Continuous"
"39","linolenoylGPC183",-0.0153481329107458,0.039,0.695008785047051,"Continuous"
"40","linoleoyl2arachidonoylGPC182204n6",-0.00436632354775223,0.036,0.904526214954284,"Continuous"
"41","linoleoyl2linolenoylGPC182183",0.0222918997943651,0.035,0.520757224432222,"Continuous"
"42","linoleoylglycerol1821",0.0578001236222259,0.034,0.0859129250309511,"Continuous"
"43","linoleoylGPA182",0.0643375637660595,0.03,0.0310000333539699,"Continuous"
"44","linoleoylGPC182",-0.035745828890419,0.037,0.332326536635534,"Continuous"
