"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.340367946224887,0.183,0.0623417691222737,1,0.715126040865592,0,0.145617407110416,"Not Sig","Not Sig","Complete-cases",0.760428477758862,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",-0.213809565193447,0.219,0.329444349088613,1,0.904390842237117,0,0.0436438439228995,"Not Sig","Not Sig","Complete-cases",0.877275143191243,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.238015452125777,0.211,0.259874468637767,1,0.86347978535305,0,0.0637478251056548,"Not Sig","Not Sig","Complete-cases",0.827860250067263,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.0180286447873658,0.19,0.924567749803048,1,0.997739633784369,0,0.00098277570994639,"Not Sig","Not Sig","Complete-cases",0.99694588239893,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0732907331757646,0.192,0.702979596074326,1,0.966717269518166,0,0.0147005230648618,"Not Sig","Not Sig","Complete-cases",0.949123884863568,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",-0.00216030579174042,0.211,0.991832749533485,1,0.997739633784369,0,0.00098277570994639,"Not Sig","Not Sig","Complete-cases",0.997838712769902,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.217948737986592,0.182,0.230964084574608,1,0.838181434813637,0,0.0766619627425526,"Not Sig","Not Sig","Complete-cases",0.81860283920259,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.165188181181782,0.223,0.458147111981245,1,0.950370900925933,0,0.0221068696700855,"Not Sig","Not Sig","Complete-cases",0.923097948459669,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0391679694264611,0.219,0.857908885128006,1,0.983750111900609,0,0.0071152052323055,"Not Sig","Not Sig","Complete-cases",0.961761013327712,"Not Sig"
"enylpalmitoylGPCP160",-0.225179791190046,0.2,0.260327035937743,1,0.86347978535305,0,0.0637478251056548,"Not Sig","Not Sig","Complete-cases",0.827860250067263,"Not Sig"
